SA1_CODE_2021,A_0_4_Indig_M,A_0_4_Indig_F,A_0_4_Indig_P,A_0_4_Non_Indig_M,A_0_4_Non_Indig_F,A_0_4_Non_Indig_P,A_0_4_Indig_status_ns_M,A_0_4_Indig_status_ns_F,A_0_4_Indig_status_ns_P,A_0_4_Tot_M,A_0_4_Tot_F,A_0_4_Tot_P,A_5_9_Indig_M,A_5_9_Indig_F,A_5_9_Indig_P,A_5_9_Non_Indig_M,A_5_9_Non_Indig_F,A_5_9_Non_Indig_P,A_5_9_Indig_status_ns_M,A_5_9_Indig_status_ns_F,A_5_9_Indig_status_ns_P,A_5_9_Tot_M,A_5_9_Tot_F,A_5_9_Tot_P,A_10_14_Indig_M,A_10_14_Indig_F,A_10_14_Indig_P,A_10_14_Non_Indig_M,A_10_14_Non_Indig_F,A_10_14_Non_Indig_P,A_10_14_Indig_status_ns_M,A_10_14_Indig_status_ns_F,A_10_14_Indig_status_ns_P,A_10_14_Tot_M,A_10_14_Tot_F,A_10_14_Tot_P,A_15_19_Indig_M,A_15_19_Indig_F,A_15_19_Indig_P,A_15_19_Non_Indig_M,A_15_19_Non_Indig_F,A_15_19_Non_Indig_P,A_15_19_Indig_status_ns_M,A_15_19_Indig_status_ns_F,A_15_19_Indig_status_ns_P,A_15_19_Tot_M,A_15_19_Tot_F,A_15_19_Tot_P,A_20_24_Indig_M,A_20_24_Indig_F,A_20_24_Indig_P,A_20_24_Non_Indig_M,A_20_24_Non_Indig_F,A_20_24_Non_Indig_P,A_20_24_Indig_status_ns_M,A_20_24_Indig_status_ns_F,A_20_24_Indig_status_ns_P,A_20_24_Tot_M,A_20_24_Tot_F,A_20_24_Tot_P,A_25_29_Indig_M,A_25_29_Indig_F,A_25_29_Indig_P,A_25_29_Non_Indig_M,A_25_29_Non_Indig_F,A_25_29_Non_Indig_P,A_25_29_Indig_status_ns_M,A_25_29_Indig_status_ns_F,A_25_29_Indig_status_ns_P,A_25_29_Tot_M,A_25_29_Tot_F,A_25_29_Tot_P,A_30_34_Indig_M,A_30_34_Indig_F,A_30_34_Indig_P,A_30_34_Non_Indig_M,A_30_34_Non_Indig_F,A_30_34_Non_Indig_P,A_30_34_Indig_status_ns_M,A_30_34_Indig_status_ns_F,A_30_34_Indig_status_ns_P,A_30_34_Tot_M,A_30_34_Tot_F,A_30_34_Tot_P,A_35_39_Indig_M,A_35_39_Indig_F,A_35_39_Indig_P,A_35_39_Non_Indig_M,A_35_39_Non_Indig_F,A_35_39_Non_Indig_P,A_35_39_Indig_status_ns_M,A_35_39_Indig_status_ns_F,A_35_39_Indig_status_ns_P,A_35_39_Tot_M,A_35_39_Tot_F,A_35_39_Tot_P,A_40_44_Indig_M,A_40_44_Indig_F,A_40_44_Indig_P,A_40_44_Non_Indig_M,A_40_44_Non_Indig_F,A_40_44_Non_Indig_P,A_40_44_Indig_status_ns_M,A_40_44_Indig_status_ns_F,A_40_44_Indig_status_ns_P,A_40_44_Tot_M,A_40_44_Tot_F,A_40_44_Tot_P,A_45_49_Indig_M,A_45_49_Indig_F,A_45_49_Indig_P,A_45_49_Non_Indig_M,A_45_49_Non_Indig_F,A_45_49_Non_Indig_P,A_45_49_Indig_status_ns_M,A_45_49_Indig_status_ns_F,A_45_49_Indig_status_ns_P,A_45_49_Tot_M,A_45_49_Tot_F,A_45_49_Tot_P,A_50_54_Indig_M,A_50_54_Indig_F,A_50_54_Indig_P,A_50_54_Non_Indig_M,A_50_54_Non_Indig_F,A_50_54_Non_Indig_P,A_50_54_Indig_status_ns_M,A_50_54_Indig_status_ns_F,A_50_54_Indig_status_ns_P,A_50_54_Tot_M,A_50_54_Tot_F,A_50_54_Tot_P,A_55_59_Indig_M,A_55_59_Indig_F,A_55_59_Indig_P,A_55_59_Non_Indig_M,A_55_59_Non_Indig_F,A_55_59_Non_Indig_P,A_55_59_Indig_status_ns_M,A_55_59_Indig_status_ns_F,A_55_59_Indig_status_ns_P,A_55_59_Tot_M,A_55_59_Tot_F,A_55_59_Tot_P,A_60_64_Indig_M,A_60_64_Indig_F,A_60_64_Indig_P,A_60_64_Non_Indig_M,A_60_64_Non_Indig_F,A_60_64_Non_Indig_P,A_60_64_Indig_status_ns_M,A_60_64_Indig_status_ns_F,A_60_64_Indig_status_ns_P,A_60_64_Tot_M,A_60_64_Tot_F,A_60_64_Tot_P,A_65_and_over_Indig_M,A_65_and_over_Indig_F,A_65_and_over_Indig_P,A_65_and_over_Non_Indig_M,A_65_and_over_Non_Indig_F,A_65_and_over_Non_Indig_P,A_65_and_over_Indig_stat_ns_M,A_65_and_over_Indig_stat_ns_F,A_65_and_over_Indig_stat_ns_P,A_65_and_over_Tot_M,A_65_and_over_Tot_F,A_65_and_over_Tot_P,Tot_Indig_M,Tot_Indig_F,Tot_Indig_P,Tot_Non_Indig_M,Tot_Non_Indig_F,Tot_Non_Indig_P,Tot_Indig_status_ns_M,Tot_Indig_status_ns_F,Tot_Indig_status_ns_P,Tot_Tot_M,Tot_Tot_F,Tot_Tot_P
50604113517,0,0,3,11,12,27,0,0,0,14,16,25,0,0,0,8,12,12,0,0,0,8,12,12,0,0,0,11,12,27,0,0,0,13,12,27,0,0,0,20,16,35,0,0,0,22,13,37,0,0,0,3,8,16,0,0,0,3,10,15,0,0,0,8,8,16,0,0,5,12,4,17,0,0,0,9,9,16,0,0,0,9,9,22,0,0,0,17,17,37,0,0,0,17,17,39,0,0,4,14,16,31,0,0,0,11,21,31,0,0,0,8,14,23,0,0,0,8,14,23,0,0,0,10,17,27,0,0,0,10,17,27,0,0,0,9,8,19,0,0,0,9,8,19,0,0,0,6,8,14,0,0,0,6,8,14,0,0,0,27,28,47,0,0,0,22,30,53,4,0,10,164,185,353,4,4,6,172,192,365
50604113518,0,0,3,18,15,35,0,0,0,18,22,36,0,0,0,16,17,32,5,0,5,20,18,41,0,0,0,12,15,29,0,0,0,12,15,28,0,0,0,24,6,27,0,0,0,24,6,27,0,0,0,9,17,27,3,0,3,10,18,33,0,0,0,18,8,26,5,0,3,21,13,33,0,0,0,11,24,27,0,0,3,13,25,34,0,0,0,26,22,42,0,0,0,23,23,44,0,0,0,15,15,29,0,0,0,15,17,31,0,0,0,6,16,26,0,0,3,12,20,29,0,0,0,11,13,22,0,0,0,11,13,22,0,0,0,17,10,27,0,0,0,17,14,30,0,0,0,12,14,30,0,3,3,12,18,31,0,0,0,28,24,54,0,0,0,28,28,52,4,3,11,223,219,443,10,9,22,241,237,474
50604113519,0,0,0,27,15,39,0,0,0,26,15,41,0,0,0,13,10,24,0,0,0,13,10,23,0,0,0,14,13,32,0,0,0,14,17,32,0,0,5,12,13,27,0,0,0,12,19,28,0,0,3,22,21,49,0,0,0,23,27,52,0,0,0,24,20,37,0,0,0,24,20,37,0,0,0,19,18,34,0,0,0,19,18,36,0,0,0,15,18,28,0,0,0,15,18,28,0,0,6,8,18,26,0,3,4,11,17,29,0,0,0,11,18,26,0,0,0,11,18,26,0,0,0,20,20,34,0,0,0,21,20,39,0,0,0,10,8,18,0,0,0,10,8,18,0,0,0,10,9,21,0,0,0,10,9,21,0,0,0,13,13,30,0,0,0,13,13,30,4,7,8,216,210,423,6,0,12,226,221,443
50604113520,0,0,0,6,11,19,0,0,0,7,11,14,0,0,0,8,10,16,0,0,0,8,10,16,0,0,0,6,11,14,5,0,5,9,11,18,3,0,0,6,0,7,0,0,0,8,0,10,0,0,0,6,9,15,0,0,0,7,9,14,0,0,0,9,8,19,0,0,0,6,8,17,0,0,5,4,9,12,0,0,0,4,9,15,0,0,0,6,11,14,0,0,0,6,11,14,0,0,0,12,5,18,0,0,0,13,4,16,0,0,0,3,13,16,0,0,0,3,13,16,0,0,0,8,9,11,0,0,0,9,9,12,0,0,0,0,0,9,0,0,0,0,0,9,0,0,0,6,5,10,0,0,0,6,3,8,0,0,0,12,15,24,0,0,0,12,14,23,6,5,8,96,103,205,3,4,8,107,113,217
50604113521,0,0,3,17,26,44,0,0,0,21,22,44,0,0,0,26,22,43,0,0,0,25,24,46,0,0,0,11,13,23,0,0,0,10,18,26,0,0,3,15,11,23,0,0,0,13,10,27,0,0,0,11,16,20,0,0,0,11,16,20,0,0,0,20,16,32,0,0,0,20,17,32,0,0,0,26,24,44,0,0,0,24,24,50,0,0,0,18,28,49,0,0,0,18,28,49,0,0,0,15,14,32,0,0,0,15,14,33,0,0,0,16,10,25,0,0,0,17,10,28,0,0,0,16,14,30,0,0,0,16,14,30,0,0,0,15,14,28,0,0,0,16,12,34,0,0,0,14,21,32,0,0,0,14,21,32,0,0,0,17,24,44,0,0,0,16,24,45,6,13,12,219,250,461,9,3,10,229,254,485
50604113523,0,0,0,30,17,44,0,0,0,30,17,46,0,0,0,21,24,48,0,0,0,21,27,46,0,0,0,28,23,53,0,0,0,28,28,53,6,0,3,13,35,54,0,0,0,20,36,55,0,0,0,16,20,36,0,0,0,18,21,37,0,0,0,17,16,39,0,0,0,17,16,39,0,0,5,16,18,34,0,0,0,16,16,35,0,0,0,20,21,43,0,0,0,20,21,43,0,0,0,19,22,46,0,0,0,27,22,47,0,0,0,23,26,46,0,0,0,23,26,49,0,0,0,20,13,36,0,0,0,23,13,39,0,0,0,16,27,45,0,0,0,16,27,45,0,0,0,15,4,21,0,0,0,15,4,21,0,0,0,15,16,28,0,0,0,13,16,27,3,3,14,279,294,571,3,0,3,290,304,589
50604113524,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,12,0,0,0,10,0,12,0,0,0,5,4,7,0,0,0,5,4,7,0,0,0,3,10,9,0,0,0,3,10,9,0,0,0,10,4,11,0,0,0,11,8,15,0,0,0,5,7,11,0,0,0,5,7,12,0,0,0,4,4,9,0,0,0,4,6,10,0,0,0,6,10,11,0,0,0,5,10,12,0,0,0,9,7,13,0,0,0,9,7,13,0,0,0,9,20,24,0,5,5,9,20,31,0,0,0,16,8,27,0,0,3,16,13,28,0,0,0,14,18,27,0,0,0,14,18,27,0,0,0,44,48,96,0,0,3,45,49,96,4,5,7,129,140,268,3,6,11,139,145,286
50604113525,0,0,0,108,101,208,3,0,6,107,107,211,0,0,0,96,91,185,0,4,6,94,91,190,0,0,0,74,66,137,0,0,5,75,67,140,0,0,0,52,57,109,0,0,0,54,57,108,3,5,3,44,44,88,0,0,0,49,44,92,0,0,0,56,83,141,0,6,4,54,91,144,0,0,0,81,107,192,5,4,9,81,114,202,0,0,0,115,123,238,5,0,5,123,123,248,0,0,0,77,69,149,0,0,0,79,69,142,0,0,0,53,42,97,0,0,0,53,42,97,0,0,0,32,42,75,0,3,3,32,44,74,0,0,0,30,27,52,0,0,0,30,29,55,0,0,0,10,17,36,0,0,0,13,22,36,0,0,0,33,39,69,0,0,4,35,42,76,4,8,12,855,908,1767,17,20,38,882,931,1814
50604113527,0,0,0,10,9,28,0,0,0,10,14,26,0,0,0,16,25,45,0,0,0,16,29,43,5,5,3,29,29,60,3,0,3,35,33,65,0,0,0,24,27,55,0,0,0,24,27,56,0,0,0,12,17,25,0,0,0,12,15,28,0,0,0,7,6,19,4,0,3,10,12,21,0,0,0,7,9,17,0,0,0,7,9,17,0,0,0,10,24,31,0,0,0,10,24,31,0,0,0,29,30,56,0,0,0,29,30,57,0,0,0,26,30,55,0,3,4,30,35,61,0,0,0,25,13,33,0,0,0,24,13,40,0,0,0,10,11,23,0,0,0,10,15,21,0,0,0,9,16,20,0,0,0,9,16,20,0,0,0,22,16,39,0,0,0,22,16,39,5,3,8,239,271,506,9,5,19,245,283,530
50604113528,4,0,6,100,80,184,0,0,3,105,85,190,0,0,0,104,122,225,0,0,0,109,122,231,0,0,0,99,90,183,0,0,0,95,87,186,0,4,7,63,65,131,0,0,0,65,68,135,4,0,6,42,50,95,0,0,0,46,52,99,0,0,0,50,57,105,0,0,5,50,59,108,0,0,0,55,86,144,0,0,0,54,86,143,0,0,3,103,124,233,0,0,0,106,124,232,0,0,0,87,96,184,0,0,0,87,98,184,0,0,0,72,69,141,0,0,0,72,68,145,0,0,0,57,48,107,0,0,0,57,48,107,0,0,0,30,34,63,0,0,0,33,33,69,0,0,0,28,29,56,0,0,0,28,29,56,0,0,0,32,35,65,0,0,0,34,35,63,15,12,25,923,979,1907,6,8,12,940,993,1937
50604113529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,4,6,10,0,0,0,4,6,10
50604113530,0,0,0,16,12,29,0,0,0,16,12,29,0,0,0,18,16,31,0,0,0,18,16,31,0,0,0,27,30,60,0,0,0,27,30,60,0,0,0,25,20,45,0,0,0,25,20,45,0,0,0,12,19,29,0,0,0,12,19,29,0,0,0,3,7,6,0,0,0,3,8,12,0,0,0,11,13,25,0,0,0,11,13,25,0,0,0,17,17,31,0,0,0,17,17,31,0,0,0,17,19,37,0,0,0,16,19,37,0,0,0,23,31,45,0,0,0,23,31,45,0,0,0,18,13,29,0,0,0,18,13,29,0,0,0,9,8,15,0,0,0,9,8,15,0,0,0,3,6,10,0,0,0,3,6,10,0,0,0,13,13,22,0,0,0,13,13,22,0,0,0,208,215,424,0,0,3,211,211,422
50604113531,0,0,0,18,13,32,0,0,0,18,18,33,0,0,0,17,15,29,0,0,0,17,14,30,0,0,0,16,8,22,0,0,0,17,8,23,0,0,0,12,15,30,0,0,0,12,15,30,0,0,0,18,13,33,0,0,0,18,13,33,0,0,0,14,10,23,0,0,0,17,12,25,0,0,0,11,10,24,0,0,0,14,10,23,0,0,0,6,16,22,0,0,0,6,16,22,0,0,0,4,18,22,0,0,0,4,18,22,0,0,0,11,11,24,0,0,0,14,11,24,0,0,0,6,14,19,0,0,0,6,11,24,0,0,0,16,11,21,0,0,0,13,14,24,0,0,0,10,5,8,0,0,0,10,5,8,0,0,0,10,11,19,0,0,0,10,11,19,3,6,9,160,169,333,3,0,0,167,176,344
50604113532,5,0,3,41,39,82,0,0,0,48,45,87,4,0,4,51,51,96,0,3,4,51,56,110,0,0,0,52,44,99,0,0,0,52,44,99,0,0,0,40,36,77,0,0,3,39,37,81,0,0,0,34,31,63,0,0,0,34,29,67,0,0,0,21,20,43,0,0,0,20,19,47,0,0,0,36,39,75,4,0,10,36,47,83,0,0,0,48,48,101,0,0,0,51,55,103,0,0,0,59,66,121,0,0,0,59,63,123,0,0,0,35,29,64,0,0,0,35,29,64,0,0,0,25,15,39,0,0,5,28,18,43,0,0,0,16,20,34,0,0,0,16,20,34,0,0,0,18,20,37,0,0,3,22,23,43,0,0,0,20,33,51,0,0,0,20,33,51,8,4,8,492,498,994,9,15,21,513,518,1024
50604113533,0,0,0,16,13,24,0,0,0,16,13,24,0,0,0,29,22,56,0,0,0,29,22,56,0,0,0,21,24,41,0,0,0,21,24,41,0,0,0,20,13,40,0,0,0,26,13,36,0,0,0,20,15,37,0,0,0,23,15,34,0,0,0,5,13,21,0,0,0,6,13,22,0,0,0,14,17,30,0,0,0,14,21,32,0,0,0,16,22,44,0,0,0,16,22,44,0,0,0,19,21,35,0,0,0,19,21,35,4,0,4,8,16,29,0,0,0,15,16,31,0,0,0,14,17,34,0,0,0,14,17,34,0,0,0,14,13,28,0,0,0,14,13,28,0,0,0,13,10,23,0,0,0,13,10,23,0,0,0,10,21,31,0,0,0,10,21,32,9,0,8,234,234,470,0,0,0,237,242,476
50604113534,0,0,0,13,16,29,0,0,3,12,17,34,0,0,0,8,16,26,4,0,3,9,18,23,0,6,6,16,9,21,0,0,0,16,8,26,0,0,0,18,18,37,0,0,0,18,20,31,0,0,0,15,34,52,0,4,3,21,40,59,0,0,0,20,34,56,0,0,3,28,32,60,0,0,0,30,22,54,7,0,9,34,25,57,0,0,0,20,26,42,3,0,4,21,23,49,0,0,0,17,9,28,0,0,0,17,9,28,0,0,0,13,19,37,0,0,0,13,20,34,0,0,0,5,12,21,0,0,0,9,12,23,0,0,0,4,10,19,0,0,0,4,10,19,0,0,0,10,9,17,0,0,0,10,11,17,0,0,0,19,23,41,0,0,0,16,23,38,0,5,4,210,263,472,14,12,32,225,284,510
50604113535,0,0,4,51,56,103,0,0,0,49,56,107,3,5,3,99,81,178,0,0,0,102,81,186,3,0,5,80,69,151,0,0,5,89,69,155,0,0,0,77,53,129,0,0,0,76,62,132,0,0,0,50,54,101,0,0,0,50,54,106,0,0,0,32,28,58,0,0,0,32,28,58,0,0,0,33,35,69,0,0,0,33,39,70,0,0,0,55,98,157,0,5,5,58,104,165,0,0,0,82,82,166,0,0,0,83,82,167,0,0,0,68,62,129,0,0,0,68,63,127,0,0,0,52,60,114,0,0,0,54,60,119,0,0,0,51,40,89,0,0,4,46,44,93,0,0,0,39,30,68,0,0,0,39,30,68,0,0,0,40,57,97,0,0,0,45,55,96,6,8,20,804,811,1614,4,7,18,817,830,1645
50604113536,0,0,0,11,3,13,0,0,0,11,3,13,0,0,0,19,3,29,0,0,0,22,3,30,6,0,6,20,22,47,0,0,0,24,22,48,0,0,0,26,20,48,0,0,0,26,20,48,0,0,0,21,9,30,0,0,0,20,9,29,0,0,0,9,3,9,0,0,0,9,3,9,0,0,0,3,4,8,0,0,0,3,6,14,0,0,0,7,10,18,0,0,0,7,10,13,0,0,0,11,20,33,0,0,0,11,20,33,0,0,0,22,20,40,0,0,3,22,23,42,0,0,0,17,10,34,0,0,0,19,10,29,0,0,0,3,3,11,0,0,0,3,3,11,0,0,0,4,5,10,0,0,5,8,4,13,0,0,0,15,27,43,0,0,0,15,27,43,0,0,4,187,177,366,5,3,9,198,183,378
50604113537,0,0,0,14,13,23,0,0,0,12,13,30,0,0,0,11,12,25,0,0,7,14,10,25,0,0,0,11,9,22,0,6,6,11,14,26,0,0,0,14,13,25,0,0,0,14,14,24,0,0,0,18,21,35,0,0,3,15,18,36,0,0,0,16,6,17,0,0,0,16,6,17,0,0,0,8,11,20,0,0,0,7,12,23,0,0,0,8,13,27,0,0,0,8,13,22,0,0,0,9,11,18,0,3,0,9,12,25,0,0,0,6,10,16,4,0,4,13,10,19,0,0,0,7,15,21,0,0,0,7,15,21,0,0,0,11,11,27,0,0,0,11,11,27,0,0,0,13,9,21,0,0,0,13,12,23,0,0,3,17,28,46,0,0,0,14,28,45,5,3,6,152,183,331,7,15,23,163,196,360
50604113538,0,0,0,14,7,23,0,0,0,14,7,23,3,0,5,6,14,26,0,0,0,13,15,25,0,0,4,30,21,44,0,0,0,25,19,52,0,0,0,21,18,43,0,0,0,26,18,43,0,0,0,19,16,28,0,0,0,14,16,28,0,0,0,5,14,19,0,0,0,3,14,17,0,0,0,12,15,21,0,0,0,12,10,19,0,0,0,11,16,29,0,0,0,13,16,31,0,0,0,13,15,29,0,0,0,13,15,29,0,0,0,18,30,46,0,0,0,23,26,51,0,0,0,24,18,45,0,5,5,24,22,45,0,0,0,13,5,18,0,0,0,19,5,24,0,0,0,7,9,13,0,0,0,7,9,13,0,0,0,13,17,31,0,0,0,9,19,31,9,3,14,207,202,409,4,9,10,218,214,433
50604113601,0,0,0,8,11,18,0,0,0,8,11,18,0,0,0,11,3,19,0,0,0,11,3,19,0,0,0,10,7,14,0,0,0,10,7,14,0,0,0,7,8,14,0,0,0,7,8,12,0,0,0,10,8,17,0,0,0,10,8,20,0,0,0,9,10,21,0,0,0,15,10,22,0,0,0,6,15,19,0,0,0,6,15,19,0,0,0,10,8,15,0,0,0,10,8,15,0,0,0,7,6,11,0,0,0,7,6,11,0,0,0,4,9,9,0,0,0,4,9,9,0,4,4,13,10,20,0,0,0,13,14,24,0,0,0,10,4,12,0,0,0,10,4,12,0,0,0,6,8,10,0,0,0,6,8,10,0,0,0,18,16,36,0,0,0,18,21,39,0,5,8,127,111,238,5,0,5,126,115,248
50604113602,0,0,0,15,9,23,0,0,0,15,9,23,0,0,0,16,16,29,0,0,0,16,15,32,0,0,0,11,14,25,0,0,0,11,10,27,0,0,0,15,22,38,0,0,0,17,22,42,0,0,0,6,18,20,4,3,7,8,19,25,0,0,0,15,13,29,0,0,3,15,17,31,0,0,0,11,7,22,0,0,0,11,7,22,0,0,5,6,16,20,0,0,0,9,20,24,0,0,0,11,9,22,4,0,4,16,14,26,0,0,0,24,18,36,0,0,0,24,18,36,0,0,0,11,12,22,0,0,0,11,15,25,0,0,0,11,9,25,0,0,0,11,9,25,0,0,0,6,13,21,0,0,0,7,13,22,0,0,0,22,23,50,0,0,0,26,23,53,9,3,7,179,198,376,12,4,18,194,212,401
50604113603,0,0,0,12,20,34,0,0,0,12,20,30,0,0,0,12,18,24,0,0,0,12,18,30,0,0,0,8,18,24,0,0,0,8,18,24,0,0,0,13,7,17,0,0,0,13,7,17,0,0,0,5,9,18,0,0,0,5,9,18,0,0,0,7,14,23,0,0,6,9,13,23,0,0,0,12,18,31,0,0,0,12,18,32,0,0,0,9,11,20,0,0,0,9,11,20,0,0,0,8,6,20,0,0,0,15,6,20,0,0,0,6,6,16,0,0,0,6,6,16,0,0,0,5,12,14,0,0,0,5,12,14,0,0,0,4,9,6,0,0,0,4,9,11,0,0,0,9,7,17,0,0,0,9,7,17,0,0,0,13,12,26,0,0,0,13,14,25,0,0,6,115,165,286,4,0,7,122,173,297
50604113604,3,0,0,20,17,37,0,0,0,19,22,40,0,0,0,20,22,42,0,0,0,20,19,44,6,0,6,17,18,28,0,0,0,19,12,34,0,0,0,13,7,20,0,0,0,13,13,26,0,0,0,22,17,40,4,0,0,25,22,46,8,3,11,13,18,33,0,0,4,19,26,40,0,0,0,28,28,49,4,0,0,23,28,55,0,0,0,23,16,46,0,0,5,26,20,45,0,0,0,18,21,39,0,0,0,18,22,38,0,0,0,14,16,24,3,0,4,15,16,31,0,0,0,17,9,28,0,0,3,16,9,25,0,0,0,11,8,20,0,0,0,10,8,25,0,0,0,6,15,25,0,0,0,6,15,25,0,0,4,27,27,51,0,0,0,25,28,53,15,11,23,247,232,478,10,11,21,266,255,526
50604113605,0,0,0,4,4,5,0,0,0,8,4,13,0,0,0,3,3,6,0,0,0,7,3,10,0,0,0,4,4,12,0,0,0,0,4,9,0,0,0,5,0,5,0,0,0,5,5,4,0,0,0,9,0,13,0,0,0,9,0,13,0,0,0,8,4,8,0,0,0,8,4,8,0,0,0,4,3,12,0,0,0,3,4,9,0,0,0,9,6,9,0,0,0,9,6,9,0,0,0,0,5,5,0,0,3,0,11,8,0,0,0,0,3,4,0,0,0,0,5,9,0,0,0,4,6,7,0,0,0,4,7,12,0,0,0,5,6,10,0,0,0,5,6,10,0,0,0,3,6,13,0,0,0,9,6,9,0,0,0,22,15,38,0,0,0,24,19,38,0,0,6,78,75,144,7,5,15,86,76,163
50604113606,0,0,4,17,17,40,0,0,0,20,16,42,0,3,5,14,15,30,0,5,5,14,21,39,4,3,8,19,13,33,0,4,4,19,22,40,0,0,0,11,12,23,4,0,4,10,19,28,0,0,0,17,12,30,0,0,0,19,13,30,0,0,5,18,13,35,0,0,0,21,17,39,0,0,0,18,24,41,0,0,5,21,27,39,0,0,0,24,23,42,4,0,3,29,20,52,0,0,0,21,19,39,4,0,5,28,20,46,0,0,0,15,12,25,6,5,9,21,16,34,0,0,0,16,16,26,0,0,0,17,15,36,0,0,0,15,11,34,0,0,0,18,11,30,0,0,0,8,13,20,0,0,0,8,16,23,0,0,0,34,39,76,0,0,0,38,39,76,8,12,20,254,236,495,21,18,37,284,265,553
50604113607,0,0,0,10,13,23,0,0,0,10,13,23,0,0,0,12,10,22,0,0,0,12,10,22,0,0,0,6,9,12,0,0,0,6,9,12,0,0,0,9,15,24,0,0,0,9,15,21,0,0,0,7,7,20,0,0,0,7,7,22,0,0,0,10,7,17,0,0,0,10,8,21,0,0,0,13,12,18,0,0,0,14,12,23,0,0,0,19,17,33,0,0,0,17,17,37,0,0,0,12,9,16,3,0,3,16,9,20,0,0,0,9,14,18,0,0,0,9,10,23,0,0,0,8,7,13,0,0,0,9,10,16,0,0,0,7,8,18,0,0,0,9,8,17,0,0,0,8,6,20,0,0,0,8,6,20,0,0,0,18,28,42,0,0,0,18,29,43,0,3,3,148,157,299,5,0,8,158,161,317
50604113608,6,0,6,15,7,22,0,0,0,18,14,22,0,0,0,14,17,33,0,3,3,20,19,36,0,0,0,14,7,25,3,0,5,19,7,27,0,0,0,11,9,15,0,0,0,12,5,19,0,0,0,10,4,19,0,0,0,14,4,18,0,0,0,12,10,24,0,3,3,13,17,32,0,0,0,16,14,26,0,0,4,15,19,35,0,0,0,18,14,26,0,0,0,22,8,31,0,4,4,18,14,36,0,0,0,23,12,37,0,0,0,12,9,17,0,0,0,15,9,15,0,0,0,19,11,25,0,0,0,19,14,31,0,0,0,5,12,21,0,0,0,5,10,21,0,0,0,7,17,26,0,0,0,7,16,27,0,0,0,28,33,59,0,3,3,30,36,62,11,5,9,200,166,368,17,15,28,218,189,407
50604113609,0,0,0,17,13,35,0,0,4,18,13,33,0,0,0,15,9,29,0,0,0,17,9,33,0,0,0,9,3,15,0,0,0,13,3,17,0,4,0,18,8,29,0,0,0,21,12,29,0,0,0,15,12,27,0,0,0,15,15,30,0,0,0,12,11,19,0,0,0,11,12,22,0,0,0,17,10,32,0,0,0,16,12,29,0,0,0,23,22,40,0,0,0,20,22,48,0,0,0,21,15,32,0,5,5,17,17,37,0,0,0,9,12,22,0,0,0,11,12,23,0,0,0,13,14,23,0,0,0,15,14,25,0,0,0,11,12,27,0,0,0,11,13,26,0,0,0,13,10,21,0,0,0,12,13,19,0,0,0,27,36,66,0,0,0,33,36,67,0,3,6,218,196,421,6,8,16,232,208,443
50604113610,0,0,0,4,9,16,0,0,0,4,9,16,0,0,0,13,9,19,0,0,0,13,4,17,0,0,0,3,3,11,0,3,3,3,10,13,0,0,0,4,11,16,0,0,4,4,13,13,0,0,0,9,17,28,0,0,0,9,17,28,3,0,3,21,31,57,0,0,0,27,33,61,0,0,0,23,21,48,0,0,0,24,21,53,0,0,0,24,12,34,0,0,0,27,12,34,0,0,0,14,10,17,0,4,0,10,15,27,0,6,6,19,11,30,6,0,3,27,14,37,0,0,0,16,8,27,0,0,0,19,8,26,0,0,0,7,5,15,5,0,5,10,13,19,0,0,3,12,11,24,0,0,0,15,12,28,0,0,0,26,30,53,0,0,3,30,27,56,5,8,10,201,188,387,13,12,25,224,204,426
50604113611,0,4,4,6,10,18,0,0,3,8,16,25,0,0,0,16,10,29,0,0,0,18,13,31,0,3,6,15,11,17,0,0,3,14,14,21,0,0,0,8,10,20,0,0,0,7,10,19,0,0,0,9,14,23,0,0,0,15,12,30,0,3,4,14,7,23,0,0,0,19,11,27,0,0,4,7,15,26,0,0,5,10,21,30,0,0,0,14,13,29,0,5,3,14,22,35,0,0,0,18,9,26,0,0,0,18,10,29,0,0,0,16,12,31,0,0,0,16,14,32,0,0,0,6,11,19,0,0,0,6,14,22,0,0,0,12,8,14,0,0,0,12,10,20,0,0,0,11,12,19,0,0,0,9,12,17,0,0,3,35,31,67,0,0,0,38,33,75,7,20,28,195,176,373,7,13,13,205,206,410
