SA1_CODE_2021,OPDs_Separate_house_Dwellings,OPDs_Separate_house_Persons,OPDs_SD_r_t_h_th_1_sty_Dwgs,OPDs_SD_r_t_h_th_1_sty_Psns,OPDs_SD_r_t_h_th_2_m_sty_Dwgs,OPDs_SD_r_t_h_th_2_m_sty_Psns,OPDs_SD_r_t_h_th_Tot_Dwgs,OPDs_SD_r_t_h_th_Tot_Psns,OPDs_F_ap_I_1or2_sty_blk_Ds,OPDs_F_ap_I_1or2_sty_blk_Ps,OPDs_F_ap_I_3_sty_blk_Dwgs,OPDs_F_ap_I_3_sty_blk_Psns,OPDs_F_ap_I_4to8_sty_blk_Ds,OPDs_F_ap_I_4to8_sty_blk_Ps,OPDs_F_ap_I_9_m_sty_blk_Ds,OPDs_F_ap_I_9_m_sty_blk_Ps,OPDs_Flt_apt_Att_house_Ds,OPDs_Flt_apt_Att_house_Ps,OPDs_Flt_apart_Tot_Dwgs,OPDs_Flt_apart_Tot_Psns,OPDs_Oth_dwg_Cvn_Ds,OPDs_Oth_dw_Cvn_Ps,OPDs_Oth_dwg_cab_hboat_Ds,OPDs_Oth_dwg_cab_hboat_Ps,OPDs_Ot_dwg_Im_hm_tnt_SO_Ds,OPDs_Ot_dwg_Im_hm_tnt_SO_Ps,OPDs_Ot_dwg_Hs_f_att_sh_of_Ds,OPDs_Ot_dwg_Hs_f_att_sh_of_Ps,OPDs_Other_dwelling_Tot_Dwgs,OPDs_Other_dwelling_Tot_Psns,OPDs_Dwlling_structur_NS_Dwgs,OPDs_Dwlling_structur_NS_Psns,OPDs_Tot_OPDs_Dwellings,OPDs_Tot_OPDs_Persons,Unoccupied_PDs_Dwgs,Unoccupied_PDs_Psns,Total_PDs_Dwellings,Total_PDs_Persons
50602131011,119,291,44,89,0,0,44,89,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,161,383,15,..,169,383
50602131012,67,202,27,86,50,133,76,219,9,12,22,39,0,0,0,0,0,4,27,55,0,0,0,0,0,0,0,0,0,0,0,0,175,474,22,..,191,474
50602131013,160,411,11,27,0,0,11,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,437,12,..,180,437
50602131014,154,366,11,29,31,60,38,84,10,13,0,0,34,64,0,0,0,0,38,76,0,0,0,0,0,0,0,0,0,0,0,0,234,525,55,..,294,525
50602131015,122,352,8,27,0,0,8,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,372,17,..,144,372
50602131016,132,344,30,71,8,22,41,93,9,11,0,0,0,0,0,0,0,0,9,11,0,0,0,0,0,0,0,0,0,0,0,0,184,453,15,..,202,453
50602131017,95,285,7,13,0,0,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,297,9,..,112,297
50602131101,3,4,0,0,0,0,0,0,0,0,0,0,191,286,0,0,0,0,191,286,0,0,0,0,0,0,0,0,0,0,0,0,193,289,47,..,247,289
50602131102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,376,0,0,225,376,0,0,0,0,0,0,0,0,0,0,0,0,225,376,44,..,269,376
50602131103,63,167,4,3,0,3,3,6,36,75,0,0,0,0,0,0,0,0,36,75,0,0,0,0,0,0,0,0,0,0,0,0,103,245,14,..,114,245
50602131104,67,148,39,73,54,96,91,172,13,24,0,0,0,0,0,0,0,0,13,24,0,0,0,0,0,0,0,0,0,0,0,0,168,339,18,..,187,339
50602131105,109,269,60,93,31,81,95,178,8,4,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,208,451,21,..,230,451
50602131106,190,430,33,56,12,8,42,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,229,493,22,..,254,493
50602131107,0,0,0,0,0,0,0,0,0,0,112,162,0,0,80,127,0,0,189,290,0,0,0,0,0,0,0,0,0,0,0,0,189,290,159,..,352,290
50602131108,123,280,19,42,14,30,33,70,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,164,360,14,..,175,360
50602131109,100,221,71,131,19,37,91,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,391,13,..,201,391
50602131110,100,271,20,55,0,5,24,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,128,337,11,..,142,337
50602131111,0,0,0,0,0,0,0,0,68,111,141,204,0,0,0,0,0,0,203,312,0,0,0,0,0,0,0,0,0,0,0,0,203,312,45,..,247,312
50602131112,128,299,12,14,5,12,14,25,0,0,3,5,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,149,325,12,..,156,325
50602131113,0,0,0,0,0,0,0,0,0,0,165,261,0,0,0,0,0,0,165,261,0,0,0,0,0,0,0,0,0,0,0,0,169,259,60,..,229,259
50602131114,151,392,16,31,0,0,16,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,421,11,..,178,421
50602131115,58,153,50,82,23,47,70,130,18,30,0,0,0,0,0,0,0,0,18,30,0,0,0,0,0,0,0,0,0,0,0,0,147,305,20,..,167,305
50602131116,118,275,21,50,10,31,33,75,5,6,0,0,0,0,0,0,0,3,6,13,0,0,0,0,0,0,0,0,0,0,0,0,154,364,27,..,186,364
50602131117,127,327,36,59,46,88,79,149,5,13,0,0,0,0,0,0,0,0,5,13,0,0,0,0,0,0,0,0,0,0,0,0,219,489,27,..,242,489
50602131118,97,201,44,73,61,154,104,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,431,17,..,219,431
50602131119,5,0,0,0,0,0,0,0,0,0,0,0,119,182,246,406,0,0,368,582,0,0,0,0,0,0,0,0,0,0,0,0,365,590,105,..,471,590
50602131120,90,212,74,113,63,130,129,241,6,10,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,0,0,0,224,468,38,..,265,468
50602131121,75,187,59,114,63,134,120,248,42,76,0,0,0,0,0,0,0,0,42,76,0,0,0,0,0,0,0,0,0,0,0,3,235,511,31,..,260,511
50602131122,125,344,22,36,34,79,56,123,41,65,0,0,0,0,0,0,0,0,41,65,0,0,0,0,0,0,0,0,0,0,0,0,226,528,28,..,256,528
50602131123,0,0,0,0,0,0,0,0,0,0,68,153,0,0,146,284,0,0,212,434,0,0,0,0,0,0,0,0,0,0,0,0,212,434,59,..,271,434
50602131124,202,525,17,28,8,29,29,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,585,22,..,250,585
50602131125,142,368,0,0,4,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,380,8,..,162,380
50602131126,0,0,0,0,0,0,0,0,0,0,0,0,15,25,0,0,0,0,15,25,0,0,0,0,0,0,0,0,0,0,0,0,15,25,3,..,19,25
50603112401,157,412,13,12,0,0,13,12,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,172,432,13,..,181,432
50603112402,4,18,20,46,0,0,20,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,65,9,..,31,65
50603112403,59,151,93,185,22,65,117,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,397,19,..,199,397
50603112404,142,329,93,201,36,66,133,268,33,51,0,0,0,0,0,0,0,0,33,51,0,0,0,0,0,0,0,0,0,0,0,0,300,649,48,..,346,649
50603112405,109,235,78,166,18,30,95,194,15,29,0,0,0,0,0,0,0,0,15,29,0,0,0,0,0,0,0,0,0,0,0,0,219,459,29,..,248,459
50603112406,52,153,18,68,90,192,113,264,26,48,13,28,0,0,0,0,0,0,42,83,0,0,0,0,0,0,0,0,0,0,0,0,201,498,23,..,217,498
50603112407,49,109,82,189,7,28,88,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,320,12,..,152,320
50603112408,47,98,82,165,15,30,92,193,20,43,0,0,0,0,0,0,0,0,20,43,0,0,0,0,0,0,0,0,0,0,0,4,163,339,22,..,189,339
50603112410,126,339,37,98,7,29,47,130,3,12,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,4,179,484,18,..,197,484
50603112411,133,384,63,137,0,4,62,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,524,23,..,221,524
50603112412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
50603112413,125,311,0,3,0,6,3,8,4,8,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,134,324,14,..,148,324
50603112414,74,191,41,53,0,0,41,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,249,12,..,127,249
50603112415,215,548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,548,13,..,233,548
50603112416,288,736,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,3,0,3,0,0,291,748,25,..,311,748
50603112417,11,21,0,0,0,0,0,0,147,157,0,0,46,49,0,0,0,0,188,208,0,0,0,0,0,0,0,0,0,0,0,0,199,229,64,..,260,229
50603112418,228,601,6,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,610,13,..,246,610
50603112419,126,306,80,178,0,0,80,178,13,22,41,72,0,0,0,0,0,0,62,97,0,0,0,0,0,0,0,0,0,0,0,0,256,580,19,..,282,580
50603112421,130,315,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,322,5,..,142,322
50603112422,136,345,49,107,0,0,49,107,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,186,452,19,..,206,452
50603112423,172,456,63,114,0,0,63,114,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,242,572,26,..,269,572
50603112424,138,326,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,6,0,0,141,334,3,..,148,334
50603112426,38,131,80,251,78,278,155,534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,663,30,..,225,663
50603112427,15,43,16,40,0,0,16,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,83,5,..,31,83
50603112429,55,162,28,73,0,0,28,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,233,3,..,91,233
50603112430,142,384,85,152,0,0,85,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,536,34,..,264,536
50603112431,129,333,44,91,0,0,44,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,430,29,..,199,430
50603112432,22,85,104,295,45,150,148,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,522,20,..,190,522
50603112433,105,267,36,114,10,21,48,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,400,15,..,166,400
50603112434,301,795,11,23,5,3,6,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,312,830,31,..,344,830
50603112435,169,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,455,17,..,182,455
50603112436,185,461,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,183,463,12,..,194,463
50603112437,108,320,141,394,5,13,146,412,5,3,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,3,7,257,736,17,..,279,736
50603112438,269,703,5,14,0,0,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,277,724,31,..,301,724
50603112439,114,275,17,22,0,0,17,22,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,135,302,28,..,161,302
50603112440,110,280,0,0,5,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,284,6,..,123,284
50603112441,123,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,296,6,..,135,296
50603112442,61,88,104,119,0,0,104,119,0,0,32,35,67,82,0,0,0,0,100,118,0,0,0,0,0,0,0,0,0,0,0,0,261,324,32,..,295,324
50603112443,84,221,93,204,0,0,93,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,425,25,..,202,425
50603112444,64,178,105,219,4,3,107,221,16,36,0,0,0,0,0,0,0,0,16,36,0,0,0,0,0,0,0,0,0,0,0,0,187,434,22,..,212,434
50603112445,47,63,13,20,53,61,68,77,49,50,0,0,0,0,0,0,0,0,49,50,0,0,0,0,0,0,0,0,0,0,0,0,162,189,47,..,210,189
50603112446,200,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,504,7,..,212,504
50603112447,96,239,69,156,0,5,69,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,397,23,..,194,397
50603112501,112,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,315,4,..,113,315
50603112502,111,345,6,12,0,3,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,360,10,..,123,360
50603112504,166,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,544,7,..,170,544
50603112505,107,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,304,3,..,103,304
50603112506,150,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,459,3,..,156,459
50603112507,156,462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,462,8,..,167,462
50603112509,103,339,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,350,0,..,108,350
50603112510,96,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,234,0,..,99,234
50603112511,128,365,9,25,0,5,9,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,395,8,..,146,395
50603112512,124,333,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,341,0,..,124,341
50603112513,115,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,356,4,..,116,356
50603112514,104,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,338,3,..,108,338
50603112515,120,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,378,4,..,128,378
50603112516,62,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,193,5,..,69,193
50603112517,186,582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,582,4,..,197,582
50603112518,79,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,254,7,..,82,254
50603112519,180,533,6,31,3,9,15,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,567,12,..,202,567
50603112520,125,373,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,376,10,..,140,376
50603112521,126,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,431,0,..,131,431
50603112522,162,531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,531,8,..,171,531
50603112524,85,242,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,250,4,..,85,250
50603112525,181,532,0,0,8,18,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,550,13,..,206,550
50603112526,156,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,514,8,..,163,514
50603112527,91,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,253,6,..,101,253
50603112528,77,247,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,250,3,..,79,250
50603112529,60,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,207,0,..,63,207
50603112601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,0,..,5,4
50603112701,142,428,3,11,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,433,3,..,149,433
50603112702,145,380,3,7,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,390,15,..,157,390
50603112704,192,551,40,107,0,0,40,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,651,24,..,251,651
50603112707,246,830,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,830,9,..,262,830
50603112708,231,724,32,99,0,0,32,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,821,34,..,296,821
50603112714,189,501,14,33,0,0,14,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,535,19,..,226,535
50603112715,215,584,11,23,0,0,11,23,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,226,614,17,..,246,614
50603112716,118,347,31,95,0,0,31,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,147,448,11,..,159,448
50603112718,139,359,86,221,0,0,86,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,581,20,..,244,581
50603112719,104,271,35,95,0,0,35,95,15,34,0,0,0,0,0,0,0,0,15,34,0,0,0,0,0,0,0,0,0,0,0,0,148,407,16,..,165,407
50603112720,123,345,109,230,6,9,115,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,586,20,..,261,586
50603112721,133,327,130,268,3,14,135,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,611,23,..,290,611
50603112722,71,198,66,171,0,0,66,171,13,25,0,0,0,0,0,0,0,3,15,30,0,0,0,0,0,0,0,0,0,0,0,4,154,402,22,..,173,402
50603112723,68,181,17,35,0,0,17,35,29,61,0,0,0,0,0,0,0,0,29,61,0,0,0,0,0,0,0,0,0,0,0,0,115,276,11,..,128,276
50603112724,113,259,78,146,53,112,125,253,21,57,21,36,20,37,0,0,0,0,63,127,0,0,0,0,0,0,0,0,0,0,4,4,300,643,40,..,340,643
50603112727,148,436,22,47,0,0,22,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,485,11,..,183,485
50603112728,40,147,66,96,0,6,73,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,245,25,..,139,245
50603112729,59,169,57,159,0,3,55,158,14,46,0,0,0,0,0,0,0,0,14,46,0,0,0,0,0,0,0,0,0,0,0,0,133,377,11,..,143,377
50603112730,144,402,41,106,0,0,41,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,506,11,..,192,506
50603112731,113,321,32,95,18,29,49,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,440,10,..,170,440
50603112732,98,276,39,91,10,28,43,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,145,400,16,..,162,400
50603112734,46,116,45,122,10,12,55,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,258,6,..,108,258
50603112735,167,463,76,184,0,0,76,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,650,20,..,257,650
50603112736,120,311,42,79,0,0,42,79,0,0,0,0,0,0,0,0,0,0,0,0,16,27,0,0,0,0,0,0,17,31,4,9,183,429,7,..,192,429
50603112737,126,361,33,69,0,0,33,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,429,10,..,168,429
50603112739,201,617,3,3,8,31,16,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,651,7,..,222,651
50603112740,141,421,75,209,21,37,96,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,671,32,..,271,671
50603112741,174,493,26,61,20,36,44,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,217,601,13,..,231,601
50603112742,112,287,18,49,0,0,18,49,0,3,0,0,0,0,0,0,4,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,127,341,10,..,143,341
50603112743,39,122,52,147,8,18,60,167,0,0,14,20,0,0,0,0,0,4,17,24,0,0,0,0,0,0,0,0,0,0,0,0,114,310,9,..,119,310
50603112744,146,483,49,87,0,0,49,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,566,17,..,206,566
50603112745,97,325,13,21,0,0,13,21,76,116,0,0,0,0,0,0,0,0,76,116,0,0,0,0,0,0,0,0,0,0,0,3,185,465,19,..,202,465
50603112746,62,180,60,158,40,84,101,240,5,11,0,0,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,0,0,0,0,165,433,12,..,179,433
50603112747,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,..,0,3
50603112748,59,162,15,38,13,23,29,60,46,78,0,0,0,0,0,0,0,0,46,78,0,0,0,0,0,0,0,0,0,0,0,0,132,301,10,..,146,301
50603112749,132,436,27,78,12,36,41,113,21,51,0,0,0,0,0,0,0,0,21,51,0,0,0,0,0,0,0,0,0,0,0,0,196,602,20,..,215,602
50603112750,0,0,0,0,0,0,0,0,0,0,0,0,82,167,0,0,0,0,82,167,0,0,0,0,0,0,12,38,12,38,0,0,93,208,14,..,112,208
50603112751,11,34,0,0,12,44,12,44,5,13,3,4,20,45,103,153,0,0,129,218,0,0,0,0,0,0,0,0,0,0,14,15,166,314,138,..,304,314
50603112752,82,204,78,191,28,44,102,234,12,22,0,0,0,0,0,0,0,0,12,22,0,0,0,0,0,0,0,0,0,0,0,3,198,466,17,..,213,466
50603112753,123,346,13,37,0,0,15,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,381,6,..,146,381
50603112754,82,233,83,203,0,0,83,203,35,63,0,0,0,0,0,0,0,0,35,63,0,0,0,0,0,0,0,0,0,0,0,0,195,499,30,..,226,499
50603112801,95,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,233,5,..,101,233
50603112802,99,268,35,55,0,0,35,55,0,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,134,328,12,..,146,328
50603112803,108,281,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,285,3,..,125,285
50603112804,102,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,280,5,..,104,280
50603112805,122,304,13,29,0,0,13,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,330,11,..,145,330
50603112806,114,301,8,11,0,0,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,315,6,..,128,315
50603112807,101,239,10,19,0,0,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,261,3,..,118,261
50603112808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
50603112809,216,546,14,28,0,0,14,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,575,15,..,248,575
50603112810,106,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,108,263,7,..,112,263
50603112811,86,204,3,15,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,221,3,..,101,221
50603112812,135,319,12,30,0,0,12,30,0,0,0,0,0,0,0,0,6,4,6,4,0,0,0,0,0,0,0,0,0,0,0,0,154,350,11,..,166,350
50603112813,175,430,66,91,0,0,66,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,522,17,..,256,522
50603112814,121,313,82,176,15,37,99,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,521,19,..,238,521
50603112815,144,384,4,6,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,395,13,..,160,395
50603112816,97,259,9,17,0,0,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,276,6,..,113,276
50603112818,246,640,12,22,0,0,12,22,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,260,666,27,..,287,666
