SA1_CODE_2021,M_Y12e_15_19,M_Y12e_20_24,M_Y12e_25_34,M_Y12e_35_44,M_Y12e_45_54,M_Y12e_55_64,M_Y12e_65_74,M_Y12e_75_84,M_Y12e_85ov,M_Y12e_Tot,M_Y11e_15_19,M_Y11e_20_24,M_Y11e_25_34,M_Y11e_35_44,M_Y11e_45_54,M_Y11e_55_64,M_Y11e_65_74,M_Y11e_75_84,M_Y11e_85ov,M_Y11e_Tot,M_Y10e_15_19,M_Y10e_20_24,M_Y10e_25_34,M_Y10e_35_44,M_Y10e_45_54,M_Y10e_55_64,M_Y10e_65_74,M_Y10e_75_84,M_Y10e_85ov,M_Y10e_Tot,M_Y9e_15_19,M_Y9e_20_24,M_Y9e_25_34,M_Y9e_35_44,M_Y9e_45_54,M_Y9e_55_64,M_Y9e_65_74,M_Y9e_75_84,M_Y9e_85ov,M_Y9e_Tot,M_Y8b_15_19,M_Y8b_20_24,M_Y8b_25_34,M_Y8b_35_44,M_Y8b_45_54,M_Y8b_55_64,M_Y8b_65_74,M_Y8b_75_84,M_Y8b_85ov,M_Y8b_Tot,M_DNGTS_15_19,M_DNGTS_20_24,M_DNGTS_25_34,M_DNGTS_35_44,M_DNGTS_45_54,M_DNGTS_55_64,M_DNGTS_65_74,M_DNGTS_75_84,M_DNGTS_85_ov,M_DNGTS_Tot,M_Hghst_yr_schl_ns_15_19,M_Hghst_yr_schl_ns_20_24,M_Hghst_yr_schl_ns_25_34,M_Hghst_yr_schl_ns_35_44,M_Hghst_yr_schl_ns_45_54,M_Hghst_yr_schl_ns_55_64,M_Hghst_yr_schl_ns_65_74,M_Hghst_yr_schl_ns_75_84,M_Hghst_yr_schl_ns_85_ovr,M_Hghst_yr_schl_ns_Tot,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Y12e_15_19,F_Y12e_20_24,F_Y12e_25_34,F_Y12e_35_44,F_Y12e_45_54,F_Y12e_55_64,F_Y12e_65_74,F_Y12e_75_84,F_Y12e_85ov,F_Y12e_Tot,F_Y11e_15_19,F_Y11e_20_24,F_Y11e_25_34,F_Y11e_35_44,F_Y11e_45_54,F_Y11e_55_64,F_Y11e_65_74,F_Y11e_75_84,F_Y11e_85ov,F_Y11e_Tot,F_Y10e_15_19,F_Y10e_20_24,F_Y10e_25_34,F_Y10e_35_44,F_Y10e_45_54,F_Y10e_55_64,F_Y10e_65_74,F_Y10e_75_84,F_Y10e_85ov,F_Y10e_Tot,F_Y9e_15_19,F_Y9e_20_24,F_Y9e_25_34,F_Y9e_35_44,F_Y9e_45_54,F_Y9e_55_64,F_Y9e_65_74,F_Y9e_75_84,F_Y9e_85ov,F_Y9e_Tot,F_Y8b_15_19,F_Y8b_20_24,F_Y8b_25_34,F_Y8b_35_44,F_Y8b_45_54,F_Y8b_55_64,F_Y8b_65_74,F_Y8b_75_84,F_Y8b_85ov,F_Y8b_Tot,F_DNGTS_15_19,F_DNGTS_20_24,F_DNGTS_25_34,F_DNGTS_35_44,F_DNGTS_45_54,F_DNGTS_55_64,F_DNGTS_65_74,F_DNGTS_75_84,F_DNGTS_85_ov,F_DNGTS_Tot,F_Hghst_yr_schl_ns_15_19,F_Hghst_yr_schl_ns_20_24,F_Hghst_yr_schl_ns_25_34,F_Hghst_yr_schl_ns_35_44,F_Hghst_yr_schl_ns_45_54,F_Hghst_yr_schl_ns_55_64,F_Hghst_yr_schl_ns_65_74,F_Hghst_yr_schl_ns_75_84,F_Hghst_yr_schl_ns_85_ovr,F_Hghst_yr_schl_ns_Tot,F_Tot_15_19,F_Tot_20_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Y12e_15_19,P_Y12e_20_24,P_Y12e_25_34,P_Y12e_35_44,P_Y12e_45_54,P_Y12e_55_64,P_Y12e_65_74,P_Y12e_75_84,P_Y12e_85ov,P_Y12e_Tot,P_Y11e_15_19,P_Y11e_20_24,P_Y11e_25_34,P_Y11e_35_44,P_Y11e_45_54,P_Y11e_55_64,P_Y11e_65_74,P_Y11e_75_84,P_Y11e_85ov,P_Y11e_Tot,P_Y10e_15_19,P_Y10e_20_24,P_Y10e_25_34,P_Y10e_35_44,P_Y10e_45_54,P_Y10e_55_64,P_Y10e_65_74,P_Y10e_75_84,P_Y10e_85ov,P_Y10e_Tot,P_Y9e_15_19,P_Y9e_20_24,P_Y9e_25_34,P_Y9e_35_44,P_Y9e_45_54,P_Y9e_55_64,P_Y9e_65_74,P_Y9e_75_84,P_Y9e_85ov,P_Y9e_Tot
50503130511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50503130512,12,20,10,25,31,16,5,0,0,122,0,0,0,4,10,0,0,0,0,11,0,0,0,0,11,9,3,0,0,24,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,6,0,0,0,0,0,5,18,20,10,37,47,35,12,3,0,174,7,19,14,36,35,11,4,0,0,122,0,0,0,6,7,0,0,0,0,16,0,0,0,6,9,6,3,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,6,18,13,49,54,24,10,8,0,178,18,33,23,63,61,35,12,0,0,245,0,0,0,10,16,0,0,0,0,27,0,0,0,7,20,15,4,0,0,48,0,0,0,0,5,6,0,0,0,4
50503130513,3,8,10,17,18,6,0,0,0,62,0,0,0,0,3,0,0,0,0,4,0,0,0,0,6,7,3,0,0,15,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,6,6,10,11,20,27,17,9,0,0,95,0,9,18,23,17,4,0,0,0,70,0,0,0,0,0,4,0,0,0,3,0,0,0,0,3,3,3,0,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,9,16,29,26,12,8,4,0,109,3,15,22,38,30,9,3,0,0,128,0,0,0,0,3,3,0,0,0,16,0,0,0,3,9,5,9,0,0,34,0,0,0,3,0,0,4,0,0,8
50503130514,13,17,24,25,22,21,6,5,0,138,3,0,0,0,0,0,0,0,0,9,0,0,3,0,11,8,5,0,0,32,0,0,0,0,3,4,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,9,0,0,0,0,6,4,0,0,0,9,13,28,25,26,51,39,18,11,0,205,7,10,24,27,38,17,3,0,0,130,0,0,0,6,5,5,0,3,0,14,0,0,0,0,9,9,4,0,5,31,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,11,0,0,0,0,0,5,0,4,0,5,5,0,0,0,3,0,0,0,0,13,10,11,30,35,49,31,12,10,4,204,18,36,47,48,62,37,12,6,0,266,5,0,0,0,3,5,0,3,0,25,0,4,3,8,19,12,8,0,5,64,0,0,0,0,3,4,3,0,0,10
50503130515,0,9,32,34,34,11,13,4,0,135,0,0,0,4,5,3,0,7,0,18,0,0,6,3,16,5,8,4,0,43,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,9,41,44,53,18,27,15,0,209,3,6,43,50,20,21,7,3,0,156,0,0,4,0,0,0,0,0,0,12,4,4,4,9,0,8,13,9,0,40,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,6,16,50,60,27,32,28,10,0,223,6,17,79,77,54,33,21,8,0,286,0,0,3,12,5,9,0,7,0,29,0,4,10,14,21,14,18,8,0,79,0,0,0,0,3,0,6,0,0,9
50503130516,0,0,6,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,6,0,0,0,0,11,0,0,5,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,9,0,0,0,0,17,0,3,11,0,6,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
50503130517,0,14,13,21,21,13,13,5,0,108,0,0,0,0,5,10,3,0,0,23,0,0,0,3,7,6,0,3,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,14,20,26,33,32,24,12,0,167,3,3,19,17,29,22,9,6,0,105,0,0,0,0,10,3,0,0,0,17,0,0,0,3,11,9,11,5,0,43,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,6,18,25,43,41,27,14,3,175,4,21,35,35,50,36,24,14,0,217,0,0,0,5,12,15,3,0,0,38,0,0,4,5,15,20,16,7,4,69,0,0,0,0,0,0,0,0,0,5
50503130518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,3,0,0,14,0,0,0,0,0,0,0,0,0,0
50503130519,0,16,44,27,12,3,7,4,0,109,0,5,9,0,0,0,0,0,0,16,0,0,3,6,4,7,4,0,0,20,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,8,0,15,57,36,15,10,8,5,0,157,0,23,48,43,14,10,5,3,0,144,0,0,4,4,0,0,0,0,0,14,0,3,0,9,3,8,0,0,0,22,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,5,26,53,52,23,16,14,7,0,192,0,30,91,71,24,13,13,6,0,256,0,5,8,6,4,4,0,0,0,25,0,3,4,15,9,5,5,0,0,43,0,0,0,0,0,0,3,0,0,6
50503130520,7,18,16,25,21,11,10,0,0,112,0,3,0,0,5,4,0,0,0,12,0,0,0,4,5,6,4,5,0,26,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,8,0,0,0,0,3,0,0,0,0,3,0,0,0,0,5,0,0,0,0,7,11,23,18,34,38,20,14,9,5,169,7,11,25,37,22,6,4,0,0,118,0,0,3,3,7,5,0,0,0,20,0,0,0,5,10,9,5,0,0,35,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,13,24,47,43,18,16,12,3,186,16,30,43,66,48,17,7,0,0,229,0,3,3,7,9,8,0,0,0,34,7,0,0,7,19,15,10,7,0,67,0,0,0,6,0,0,0,3,0,7
50503130521,5,12,14,25,11,8,7,0,0,81,0,0,0,0,9,4,0,0,0,18,0,0,0,0,3,7,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,11,3,17,14,32,26,24,9,0,0,127,6,10,22,26,20,11,3,0,0,100,0,3,0,0,5,0,0,0,0,7,0,0,0,0,6,8,7,0,0,20,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,15,30,32,32,20,15,0,0,148,12,24,40,52,31,20,10,0,0,184,0,5,0,0,17,6,0,0,0,24,0,0,0,5,4,20,6,0,0,38,0,0,0,0,0,0,3,0,0,7
50503130522,3,24,6,21,23,25,4,0,0,109,0,0,0,0,6,4,0,0,0,14,0,5,0,4,11,11,4,0,0,32,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,11,26,15,29,51,32,11,3,0,166,7,8,14,33,31,15,4,0,0,110,0,0,0,6,6,5,0,0,0,17,0,0,0,0,7,3,6,5,0,18,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,15,8,9,41,43,20,6,3,0,151,15,33,22,53,51,33,9,0,0,220,3,0,0,6,11,4,0,0,0,32,0,5,0,4,19,9,8,3,0,45,0,0,0,0,0,0,0,0,0,7
50503130523,8,19,22,28,40,16,10,4,0,142,0,0,3,3,5,0,4,0,0,15,0,0,0,7,8,6,4,3,0,34,0,0,0,0,4,0,0,3,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,10,20,24,39,57,26,16,11,0,204,8,16,20,36,37,14,3,7,0,135,0,0,4,0,12,4,4,0,0,21,0,3,0,7,6,10,12,6,0,40,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,7,0,11,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,3,21,25,49,60,29,17,23,0,224,14,35,41,70,79,30,13,6,0,278,0,0,3,6,21,3,3,0,0,38,0,3,5,12,17,19,13,8,0,71,0,0,0,6,4,0,0,3,0,13
50503130524,3,11,4,8,6,0,9,8,0,53,0,0,0,4,0,0,0,0,0,12,0,0,0,0,0,6,4,9,5,26,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,3,11,9,16,9,7,14,28,7,109,3,3,4,11,10,4,8,7,0,56,0,0,0,5,0,0,3,4,0,14,0,0,0,3,6,3,15,10,6,38,0,0,0,0,0,0,3,5,0,13,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,11,3,3,6,21,11,9,29,42,3,138,7,14,10,22,19,7,17,16,0,107,0,0,0,9,0,3,3,8,0,18,0,0,0,3,4,5,20,21,3,61,0,0,0,0,0,0,3,12,0,18
50503130525,4,16,17,23,32,4,5,3,0,102,0,4,0,4,3,0,0,0,0,11,3,0,0,4,11,3,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,14,20,15,29,43,13,3,4,0,143,11,11,19,25,34,4,3,0,0,112,0,0,0,0,4,0,0,0,0,7,0,0,0,3,6,0,0,0,0,20,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,23,33,51,11,11,6,5,151,16,25,33,47,66,10,10,9,0,208,0,4,0,0,7,0,0,0,0,16,0,0,0,6,19,7,5,3,0,51,0,0,0,0,0,0,0,0,0,8
50503130526,4,13,19,36,35,14,11,8,0,140,0,3,0,4,9,0,4,0,0,23,0,4,6,8,11,7,3,3,0,36,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,9,22,22,49,58,31,23,12,0,218,4,12,25,49,23,14,3,8,0,148,0,0,0,5,8,5,0,0,0,20,0,0,0,8,11,12,12,5,0,48,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,20,32,56,47,31,23,10,0,229,10,36,47,82,63,27,14,10,0,286,0,4,0,11,13,9,5,0,0,43,0,4,4,16,22,22,16,6,0,86,0,0,0,0,0,4,0,0,0,12
50503130527,4,11,10,33,20,7,0,3,0,88,0,3,0,0,5,3,0,0,0,9,0,0,4,0,8,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,4,12,18,41,27,9,3,3,0,123,0,10,17,35,17,9,3,0,0,94,0,0,0,4,5,0,0,0,0,14,0,0,0,6,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,16,17,41,23,17,3,0,0,123,5,23,26,67,39,17,0,3,0,178,0,4,0,7,5,8,0,0,0,25,0,0,6,5,5,3,0,0,0,27,0,0,0,0,0,0,0,0,0,3
50503130528,9,21,19,32,42,15,14,12,0,161,0,0,0,4,11,0,3,0,0,16,0,0,3,3,12,19,9,6,6,51,0,0,0,0,4,6,8,0,0,17,0,0,0,0,0,3,3,0,0,7,0,0,0,0,0,0,0,0,0,5,0,8,0,0,6,4,3,0,0,17,9,30,26,41,66,46,31,20,4,275,0,18,26,39,47,22,16,4,0,164,0,3,0,0,6,3,0,0,0,14,0,0,4,0,11,15,15,6,0,55,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,4,0,0,7,5,17,34,37,66,36,37,18,6,253,12,38,44,68,88,33,25,9,0,329,0,7,0,4,13,7,3,0,0,25,0,0,4,3,20,30,26,11,3,111,0,0,0,0,4,6,8,0,0,16
50503130529,9,15,27,48,33,17,5,7,0,160,0,4,0,7,0,0,0,5,0,22,0,0,5,7,3,3,4,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,6,13,26,33,63,39,21,17,3,0,217,11,30,33,50,29,17,6,0,0,174,0,0,0,7,0,10,5,0,0,12,0,0,8,9,10,6,4,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,11,30,39,63,44,27,16,8,0,234,20,41,63,100,63,27,13,3,0,333,0,4,0,12,0,8,5,5,0,38,0,0,10,11,10,9,10,0,0,52,0,0,0,0,0,0,0,0,0,3
50503130530,6,6,22,37,20,12,11,7,0,130,0,4,5,3,5,0,0,0,0,13,0,0,6,9,9,0,3,0,0,25,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,16,27,54,32,23,25,6,0,184,3,4,36,45,25,7,10,3,0,132,0,0,3,0,6,0,0,0,0,10,0,0,6,3,11,4,9,0,0,27,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,36,48,40,20,31,6,0,197,9,19,56,87,46,24,24,11,0,267,0,4,5,7,4,5,0,0,0,27,0,0,7,8,19,12,13,0,0,57,0,0,3,0,0,4,7,4,0,15
50503130531,3,17,8,14,25,11,3,0,0,88,0,0,0,3,3,3,0,0,0,7,0,0,4,0,15,0,3,0,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,4,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,18,10,18,43,24,16,4,0,133,3,15,19,17,26,8,0,0,0,102,0,0,0,0,0,5,0,0,0,8,0,0,0,3,3,4,9,0,0,21,0,0,0,0,3,0,0,0,0,10,0,0,0,0,5,0,3,0,0,11,0,0,0,0,0,3,0,6,0,5,0,0,0,0,0,0,0,0,0,4,8,21,20,24,40,19,18,7,0,149,10,29,26,31,49,24,7,0,0,183,0,0,0,6,3,9,0,0,0,20,5,0,4,5,11,4,9,4,0,47,0,0,0,0,6,0,6,0,0,9
50503130532,0,4,3,10,9,6,6,18,21,79,0,4,0,0,0,0,0,5,5,18,0,0,0,0,3,5,0,16,6,29,0,0,0,0,0,0,0,0,9,7,0,0,0,0,0,0,4,5,13,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,21,0,8,8,10,10,16,16,50,59,174,5,0,4,20,12,3,6,31,13,96,0,0,0,0,5,0,5,0,0,8,0,0,0,0,3,3,11,31,31,73,0,0,0,0,0,0,0,13,14,25,0,0,0,0,0,0,0,15,12,32,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,9,23,35,5,0,8,20,16,14,23,97,98,280,3,4,11,33,20,13,12,47,33,175,0,4,0,0,8,0,3,6,4,23,0,0,0,0,4,11,16,42,40,111,0,0,0,0,0,0,3,15,21,41
50503130601,4,10,30,17,17,13,0,0,0,96,0,0,3,9,0,0,0,0,0,15,0,3,5,4,5,3,6,6,0,30,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,5,5,14,36,27,33,20,8,4,0,164,9,14,32,19,20,16,4,0,0,105,0,0,5,4,0,0,0,0,0,18,3,0,0,5,9,5,7,3,0,42,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,5,8,13,34,36,36,27,9,7,0,173,9,21,60,34,36,28,0,3,0,203,0,0,12,14,10,0,5,0,0,37,6,7,0,8,16,16,11,7,0,69,0,0,0,0,3,5,0,0,0,13
50503130602,9,7,20,17,9,15,5,8,0,88,0,0,0,5,7,5,0,0,4,19,0,4,9,11,7,12,10,13,0,53,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,4,16,8,12,30,32,30,32,23,18,3,188,4,6,25,25,17,16,9,5,0,97,0,3,5,0,0,0,0,5,0,25,0,0,0,5,6,12,15,4,6,47,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,6,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,13,5,10,30,33,32,34,28,17,9,191,12,12,38,40,29,27,12,9,0,187,0,3,4,3,9,11,6,5,4,43,0,4,10,13,18,19,21,11,6,104,0,0,0,0,3,0,3,0,0,13
50503130603,0,17,51,31,15,11,8,0,0,134,5,0,7,4,0,8,0,0,0,21,3,10,9,5,6,8,5,4,0,53,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,7,27,74,47,21,26,11,7,0,228,8,31,61,30,26,14,14,6,0,193,0,0,3,5,6,3,4,0,0,21,0,6,16,5,12,3,8,5,0,49,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,41,86,41,48,31,26,12,0,288,13,54,114,61,42,29,23,6,0,331,5,0,11,8,6,9,4,4,0,41,0,15,26,10,23,5,11,6,0,104,0,0,0,0,4,0,0,0,0,15
50503130604,0,9,9,10,4,3,6,0,0,40,0,3,5,5,4,0,0,0,0,17,0,0,4,3,6,7,4,4,0,26,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,13,18,22,16,15,18,6,0,95,3,9,10,13,4,3,7,0,0,47,0,0,3,5,3,0,6,0,0,19,0,0,0,3,3,3,6,0,0,19,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,15,16,16,11,13,16,6,5,101,4,22,19,16,10,12,8,0,0,87,0,3,10,9,9,4,6,4,0,37,0,0,6,8,6,11,13,6,0,50,0,0,0,0,0,0,5,0,4,8
50503130605,7,9,35,23,12,9,17,7,0,112,0,3,0,3,0,0,5,0,0,20,0,5,8,7,13,5,13,3,0,62,0,0,0,0,0,0,10,4,0,16,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,3,10,0,0,26,9,15,50,36,29,26,51,21,0,234,9,13,44,23,19,12,12,3,0,125,0,0,5,7,3,10,4,0,0,28,0,0,7,4,3,10,9,9,0,42,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,14,7,11,57,34,32,34,30,14,3,225,16,18,76,46,29,18,27,13,0,237,0,6,11,10,7,8,10,0,0,48,0,6,18,12,15,17,24,13,0,102,0,0,4,0,0,5,9,4,0,20
50503130606,4,19,33,49,22,11,10,0,0,144,0,0,5,9,4,6,0,0,0,24,0,3,6,14,7,9,0,0,0,45,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,24,43,70,34,32,14,0,0,231,0,17,52,42,22,11,5,0,0,153,0,0,5,3,7,5,0,0,0,31,0,0,6,6,7,8,5,0,0,40,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,63,62,36,27,9,6,0,229,6,36,83,88,46,20,13,0,0,297,0,9,10,14,16,11,0,0,0,56,3,4,16,18,16,18,3,3,0,81,0,0,0,4,0,3,0,0,0,12
