SA1_CODE_2021,M_15_19_Prvided_unpaid_assist,M_15_19_No_unpad_asst_prvided,M_15_19_Unpaid_assist_ns,M_15_19_Tot,M_20_24_Prvided_unpaid_assist,M_20_24_No_unpad_asst_prvided,M_20_24_Unpaid_assist_ns,M_20_24_Tot,M_25_34_Prvided_unpaid_assist,M_25_34_No_unpad_asst_prvided,M_25_34_Unpaid_assist_ns,M_25_34_Tot,M_35_44_Prvided_unpaid_assist,M_35_44_No_unpad_asst_prvided,M_35_44_Unpaid_assist_ns,M_35_44_Tot,M_45_54_Prvided_unpaid_assist,M_45_54_No_unpad_asst_prvided,M_45_54_Unpaid_assist_ns,M_45_54_Tot,M_55_64_Prvided_unpaid_assist,M_55_64_No_unpad_asst_prvided,M_55_64_Unpaid_assist_ns,M_55_64_Tot,M_65_74_Prvided_unpaid_assist,M_65_74_No_unpad_asst_prvided,M_65_74_Unpaid_assist_ns,M_65_74_Tot,M_75_84_Prvided_unpaid_assist,M_75_84_No_unpad_asst_prvided,M_75_84_Unpaid_assist_ns,M_75_84_Tot,M_85_ov_Prvided_unpaid_assist,M_85_ov_No_unpad_asst_prvided,M_85_ov_Unpaid_assist_ns,M_85_ov_Tot,M_Tot_prvided_unpaid_assist,M_Tot_No_unpaid_asst_prvided,M_Tot_Unpaid_assist_ns,M_Tot_Tot,F_15_19_Prvided_unpaid_assist,F_15_19_No_unpad_asst_prvided,F_15_19_Unpaid_assist_ns,F_15_19_Tot,F_20_24_Prvided_unpaid_assist,F_20_24_No_unpad_asst_prvided,F_20_24_Unpaid_assist_ns,F_20_24_Tot,F_25_34_Prvided_unpaid_assist,F_25_34_No_unpad_asst_prvided,F_25_34_Unpaid_assist_ns,F_25_34_Tot,F_35_44_Prvided_unpaid_assist,F_35_44_No_unpad_asst_prvided,F_35_44_Unpaid_assist_ns,F_35_44_Tot,F_45_54_Prvided_unpaid_assist,F_45_54_No_unpad_asst_prvided,F_45_54_Unpaid_assist_ns,F_45_54_Tot,F_55_64_Prvided_unpaid_assist,F_55_64_No_unpad_asst_prvided,F_55_64_Unpaid_assist_ns,F_55_64_Tot,F_65_74_Prvided_unpaid_assist,F_65_74_No_unpad_asst_prvided,F_65_74_Unpaid_assist_ns,F_65_74_Tot,F_75_84_Prvided_unpaid_assist,F_75_84_No_unpad_asst_prvided,F_75_84_Unpaid_assist_ns,F_75_84_Tot,F_85_ov_Prvided_unpaid_assist,F_85_ov_No_unpad_asst_prvided,F_85_ov_Unpaid_assist_ns,F_85_ov_Tot,F_Tot_prvided_unpaid_assist,F_Tot_No_unpaid_asst_prvided,F_Tot_Unpaid_assist_ns,F_Tot_Tot,P_15_19_Prvided_unpaid_assist,P_15_19_No_unpad_asst_prvided,P_15_19_Unpaid_assist_ns,P_15_19_Tot,P_20_24_Prvided_unpaid_assist,P_20_24_No_unpad_asst_prvided,P_20_24_Unpaid_assist_ns,P_20_24_Tot,P_25_34_Prvided_unpaid_assist,P_25_34_No_unpad_asst_prvided,P_25_34_Unpaid_assist_ns,P_25_34_Tot,P_35_44_Prvided_unpaid_assist,P_35_44_No_unpad_asst_prvided,P_35_44_Unpaid_assist_ns,P_35_44_Tot,P_45_54_Prvided_unpaid_assist,P_45_54_No_unpad_asst_prvided,P_45_54_Unpaid_assist_ns,P_45_54_Tot,P_55_64_Prvided_unpaid_assist,P_55_64_No_unpad_asst_prvided,P_55_64_Unpaid_assist_ns,P_55_64_Tot,P_65_74_Prvided_unpaid_assist,P_65_74_No_unpad_asst_prvided,P_65_74_Unpaid_assist_ns,P_65_74_Tot,P_75_84_Prvided_unpaid_assist,P_75_84_No_unpad_asst_prvided,P_75_84_Unpaid_assist_ns,P_75_84_Tot,P_85_ov_Prvided_unpaid_assist,P_85_ov_No_unpad_asst_prvided,P_85_ov_Unpaid_assist_ns,P_85_ov_Tot,P_Tot_prvided_unpaid_assist,P_Tot_No_unpaid_asst_prvided,P_Tot_Unpaid_assist_ns,P_Tot_Tot
50502109008,0,7,0,7,0,4,0,3,0,25,0,27,5,38,9,45,5,29,0,39,0,22,0,23,0,16,0,17,0,6,0,6,0,0,0,3,18,149,12,171,0,9,0,6,3,4,4,13,4,39,3,48,6,23,3,37,3,9,0,16,9,28,0,35,3,22,0,27,0,19,0,15,0,13,0,11,25,163,14,202,0,13,0,15,3,10,0,15,4,62,4,73,10,65,5,84,6,45,0,47,12,51,0,61,8,37,5,43,0,24,0,25,0,11,0,12,39,315,21,382
50502109009,0,13,0,16,0,26,0,24,6,56,4,61,0,36,0,41,0,35,6,39,9,25,8,40,7,13,0,21,0,3,0,3,0,3,0,5,18,206,19,244,0,14,0,14,0,19,0,21,6,52,10,70,6,41,3,44,5,19,3,33,11,20,6,38,6,21,0,29,0,9,3,13,0,4,0,4,39,200,23,255,0,23,0,22,5,41,4,44,10,106,15,128,9,75,4,84,10,55,8,74,14,45,5,73,9,34,0,47,0,16,3,21,0,10,5,11,60,409,40,507
50502109010,0,12,0,14,0,15,0,15,3,46,6,55,3,37,3,44,4,15,3,25,5,12,5,22,3,14,0,16,3,13,0,15,0,6,0,6,14,176,17,214,0,7,0,7,3,26,0,27,3,51,0,52,3,30,6,40,0,23,0,22,0,16,0,15,3,15,0,16,5,10,3,15,0,6,0,6,16,180,14,216,0,22,0,26,3,42,0,42,9,96,4,109,4,67,7,84,4,37,7,47,5,28,5,36,5,28,6,34,8,20,7,28,0,13,0,13,34,355,36,430
50502109011,3,4,0,10,0,4,3,12,6,29,3,34,0,19,0,22,3,23,3,30,0,17,5,20,5,11,0,19,0,12,0,19,0,3,0,4,13,130,15,161,0,6,0,6,0,10,0,13,0,27,0,33,4,17,0,20,0,16,3,23,0,12,0,15,3,26,0,25,0,10,6,10,0,11,3,10,12,133,12,157,3,10,0,20,3,14,3,24,7,58,3,63,5,33,0,39,3,38,3,48,5,27,5,35,0,37,0,42,0,25,4,29,3,12,3,12,30,258,33,316
50502109012,0,20,5,18,0,14,4,14,9,31,4,38,9,36,6,48,3,26,0,27,4,27,0,33,0,27,0,29,0,15,7,14,0,3,0,3,15,186,27,228,0,9,0,11,4,23,0,23,0,45,0,52,10,33,5,50,4,24,3,26,4,34,5,42,4,17,0,19,0,10,3,11,0,0,0,0,23,188,16,232,0,33,5,32,4,32,4,40,10,76,7,92,15,70,14,93,6,44,3,50,0,59,4,73,8,39,3,46,0,18,8,24,0,0,0,4,42,376,48,463
50502109013,0,17,0,19,0,22,5,30,5,78,5,93,5,59,13,80,9,30,0,41,0,28,0,34,0,18,0,18,4,18,0,14,0,4,0,4,21,277,19,325,0,7,0,11,0,30,0,30,4,91,5,103,5,69,5,81,3,33,0,42,5,27,4,40,3,22,3,31,3,21,0,17,0,3,0,3,41,300,22,367,5,26,0,30,6,48,3,56,17,169,11,193,12,130,14,160,15,64,5,82,12,57,4,76,3,39,3,50,7,31,0,36,0,7,0,7,66,584,47,686
50502109014,0,14,0,14,0,24,0,21,4,77,8,90,0,49,4,56,0,23,3,30,0,22,0,28,0,22,3,17,0,7,0,7,0,5,0,5,11,238,25,276,0,4,4,9,3,20,6,29,7,57,11,71,6,40,3,48,10,22,0,38,0,15,0,21,0,20,5,23,0,11,0,7,0,4,0,4,30,196,25,249,0,22,0,23,3,41,5,53,8,132,24,159,10,87,7,105,10,57,3,68,7,39,0,44,5,35,3,44,0,14,0,18,0,7,0,7,43,437,54,527
50502109016,0,23,0,23,0,24,0,27,6,82,13,104,6,64,3,75,0,46,6,53,5,34,5,44,0,19,3,25,3,14,5,14,0,0,0,0,22,314,32,372,0,18,0,22,0,34,3,43,9,94,5,106,13,79,6,91,7,42,0,48,14,27,6,43,0,16,6,21,4,12,4,22,0,3,0,9,44,322,33,394,0,46,0,46,0,58,7,70,8,180,23,210,17,144,7,169,11,88,6,103,15,65,14,92,6,29,3,45,6,26,8,37,0,7,0,10,65,638,70,774
50502109017,0,3,0,5,0,16,4,19,0,50,6,64,3,55,0,58,5,41,3,55,9,26,3,37,0,20,4,24,0,17,0,17,4,0,0,8,19,244,21,284,0,12,0,15,0,24,0,29,8,57,3,65,3,50,0,59,10,40,0,50,8,33,7,46,4,30,0,29,3,18,0,19,0,6,0,7,35,260,21,318,0,25,0,23,3,44,4,46,9,112,7,129,13,107,5,118,15,75,9,104,14,60,13,82,4,44,3,50,3,32,0,33,4,10,0,14,59,510,41,609
50502109019,0,13,0,10,0,14,3,23,3,65,12,84,0,50,7,59,3,17,0,21,0,15,0,18,0,11,0,10,0,4,0,3,0,0,0,0,10,189,27,224,0,6,0,6,0,8,6,15,5,64,3,67,3,44,0,49,0,20,0,18,5,13,3,24,4,16,0,17,4,5,0,10,0,0,0,0,14,180,15,209,0,18,0,23,0,27,3,30,8,128,16,150,4,94,3,105,4,32,0,41,5,31,10,39,4,22,4,24,0,13,0,14,0,3,4,5,25,370,42,436
50502109020,0,15,0,17,0,17,0,21,0,69,0,65,15,55,6,75,6,38,3,45,3,24,8,30,0,16,0,19,0,8,0,5,0,0,0,0,19,246,22,289,0,13,0,14,5,24,0,26,7,65,3,78,13,52,0,74,4,25,5,32,8,33,3,44,6,20,0,22,4,6,0,12,0,0,0,0,38,239,20,297,0,28,0,33,5,38,3,47,7,136,8,145,31,110,8,149,6,60,9,75,7,60,9,74,5,35,0,41,4,18,3,20,0,0,0,0,61,482,42,581
50502109021,0,9,3,11,0,20,0,23,0,67,9,79,0,49,6,60,0,31,0,31,4,18,6,29,0,13,0,12,0,5,0,3,0,0,0,0,6,219,23,251,0,14,4,14,3,27,3,33,0,75,10,90,3,44,7,58,0,25,0,28,3,25,4,29,4,15,0,18,0,6,0,6,0,3,0,5,23,236,25,284,0,17,10,28,3,51,3,61,0,145,16,161,7,98,15,116,0,53,0,54,8,47,9,65,0,26,0,34,0,8,0,9,0,3,0,6,26,455,52,528
50502109022,0,16,0,16,0,30,4,34,0,103,12,112,9,74,11,89,8,40,3,53,0,27,0,36,4,25,0,25,0,21,5,26,0,5,0,5,20,348,36,403,0,19,3,20,3,21,0,25,9,109,6,131,8,62,3,79,10,37,6,51,9,33,4,52,3,33,3,40,3,9,0,12,0,3,0,5,46,331,32,408,0,40,3,35,5,51,7,60,8,212,16,245,15,139,17,165,14,76,11,102,12,65,6,84,4,55,6,67,5,30,3,39,0,10,0,10,68,676,67,813
50502109023,0,19,3,17,0,22,5,26,4,90,9,108,9,76,17,99,4,38,3,42,5,26,7,42,0,24,5,30,3,9,0,11,0,8,0,8,23,308,39,380,0,9,3,9,4,38,3,41,4,99,14,123,7,72,7,85,0,36,3,41,9,24,3,40,8,20,7,30,3,20,4,28,0,0,0,4,34,324,44,403,0,23,4,35,0,60,9,69,13,191,24,228,14,154,24,188,9,70,5,84,12,53,9,74,10,46,6,59,3,29,5,38,0,11,0,8,60,635,89,782
50502109024,0,10,0,10,0,19,4,22,0,49,13,65,0,43,7,49,9,8,0,17,0,17,8,24,0,8,0,11,0,0,0,3,0,3,0,3,17,159,23,196,0,9,0,6,0,19,4,24,7,56,4,64,6,41,0,51,0,23,0,24,0,15,0,18,4,12,0,13,0,11,0,7,0,0,0,5,23,180,16,219,0,17,0,15,0,39,4,39,10,103,15,129,10,92,4,104,6,30,0,43,6,26,4,41,4,21,0,25,4,14,0,16,0,5,4,5,37,335,41,417
50502109025,0,15,0,23,0,17,3,22,4,52,4,61,6,53,6,67,3,31,0,32,3,20,0,28,0,25,3,26,3,16,0,17,0,8,0,7,18,241,28,289,0,8,0,9,0,11,0,18,7,62,3,77,3,56,3,68,7,27,0,41,3,34,0,37,5,23,0,33,3,16,0,23,0,9,0,9,38,251,16,302,0,28,4,30,0,26,6,41,14,116,12,137,7,110,10,132,11,56,0,69,10,57,0,63,5,46,8,62,8,37,0,42,0,11,0,13,56,491,39,588
50502109027,0,13,0,16,0,22,4,24,3,77,9,95,4,47,9,62,5,33,3,45,4,26,0,32,0,16,6,17,0,9,0,10,0,3,0,7,27,247,35,305,0,7,0,5,3,17,0,18,11,69,3,89,6,64,3,80,0,32,4,37,0,19,4,26,4,26,0,30,4,11,0,16,0,11,0,11,29,251,20,304,0,20,4,21,3,35,3,44,15,150,17,180,13,106,14,135,4,65,8,76,10,47,5,60,0,41,6,47,4,22,0,28,0,14,0,14,57,494,54,611
50502109028,3,21,0,25,0,27,0,27,4,102,10,121,0,56,5,69,6,36,3,42,4,23,3,27,0,10,3,16,0,11,0,9,0,0,0,4,20,284,26,333,0,12,0,14,0,22,4,25,8,85,3,102,8,73,5,86,3,29,0,38,4,23,0,27,0,12,0,18,0,9,0,8,0,4,0,4,33,268,16,314,5,32,0,36,0,51,4,55,15,195,14,220,11,130,11,148,6,61,3,73,6,43,3,56,0,29,0,32,0,15,5,19,0,10,0,10,50,553,44,651
50502109029,0,3,0,3,0,15,3,23,6,60,11,72,7,37,6,53,0,32,0,33,5,20,0,25,0,16,0,16,0,4,0,4,0,0,0,0,17,197,26,237,0,7,0,7,0,18,7,31,4,51,3,59,4,58,9,66,0,28,0,29,4,22,0,27,0,10,0,13,0,6,0,7,0,0,0,0,17,203,21,243,0,18,0,18,4,35,10,49,4,107,15,128,13,101,12,121,4,59,6,66,14,42,0,56,0,24,0,31,0,11,0,13,0,0,0,4,37,399,43,476
50502109030,0,15,0,15,0,27,0,26,3,71,0,79,0,58,3,61,5,19,0,21,4,22,3,28,0,14,0,15,0,8,0,6,0,0,0,0,13,223,19,249,0,11,0,14,0,22,0,25,8,79,0,86,9,42,7,57,7,30,4,46,8,27,7,42,4,17,3,21,0,13,4,19,0,7,0,4,38,244,27,313,0,22,0,26,0,47,3,48,10,153,10,168,9,97,14,115,14,49,6,73,10,43,10,65,9,26,6,37,3,13,4,23,0,8,0,9,52,464,46,562
50502109031,0,10,0,12,0,19,0,23,0,66,8,76,0,38,5,40,6,14,0,17,0,9,0,9,0,9,0,15,0,10,0,10,0,3,0,3,9,178,19,203,0,9,3,14,0,20,7,23,3,63,12,77,3,24,5,32,7,17,4,25,0,15,0,14,8,7,0,16,3,5,0,16,0,7,0,10,22,174,23,224,0,19,4,24,0,37,6,44,3,131,16,155,3,63,8,72,3,38,9,47,0,22,0,26,5,19,0,26,3,12,0,21,0,10,3,12,28,349,42,428
50502109032,0,10,0,10,0,16,0,13,0,40,3,45,7,45,0,50,0,19,4,22,0,20,0,23,0,12,0,12,0,8,0,8,0,6,0,3,11,165,12,189,0,8,0,5,0,14,0,11,6,43,4,48,7,33,4,44,3,16,0,20,0,13,0,15,0,16,0,16,3,12,3,17,0,4,0,4,24,160,10,190,0,13,0,17,0,32,3,28,12,83,5,95,12,76,4,97,3,39,3,46,0,38,0,39,0,22,0,28,3,20,3,25,0,7,0,3,37,322,19,381
50502109033,0,5,0,6,0,12,0,18,7,69,3,70,3,58,6,61,3,28,6,35,3,20,0,20,0,21,0,21,0,10,0,10,0,6,0,7,9,222,17,253,0,11,0,12,0,22,0,28,7,64,0,71,4,42,0,41,7,24,0,27,3,16,0,26,0,16,0,17,0,11,0,11,0,8,0,8,26,205,3,234,0,12,0,18,0,37,0,40,9,127,4,144,4,92,7,109,10,55,0,63,3,38,0,49,0,39,0,37,0,22,0,27,0,13,0,16,35,435,20,491
50502109034,0,4,0,4,0,16,6,18,8,38,6,46,7,29,3,38,0,11,0,15,0,12,0,12,0,7,0,7,0,5,0,3,0,0,0,0,13,113,16,142,0,6,0,4,0,13,0,13,5,43,0,50,8,31,7,40,3,12,0,14,3,18,0,23,0,5,0,7,0,5,0,5,0,0,0,7,19,128,10,158,0,7,0,6,0,26,6,29,5,75,10,94,14,54,8,79,6,20,0,29,3,30,4,35,0,13,0,15,0,11,0,11,0,5,0,3,37,241,24,304
50502109035,0,4,0,4,0,6,0,11,0,35,4,44,4,33,0,36,3,4,3,13,0,16,0,19,4,8,0,12,0,5,4,6,0,0,0,3,12,111,14,136,0,4,0,9,0,12,5,17,4,36,0,41,0,26,4,27,7,13,0,25,3,9,0,16,0,8,0,12,0,0,0,3,0,0,0,0,19,113,13,146,0,9,0,6,0,19,3,25,4,71,4,78,5,54,6,61,12,22,3,39,3,26,0,33,0,18,0,24,4,4,6,6,0,0,0,5,25,229,30,285
50502109036,0,5,0,5,0,30,0,29,3,56,4,61,5,37,6,49,0,23,4,26,4,13,0,25,0,12,0,12,0,6,0,6,0,0,0,0,17,185,17,216,0,4,0,6,4,20,0,26,8,61,0,72,10,33,8,49,5,25,3,34,7,15,0,21,0,14,0,14,0,3,0,3,0,3,0,3,31,183,15,230,0,10,0,11,0,51,0,51,10,119,8,130,11,69,12,97,4,48,8,62,13,31,5,49,0,22,4,29,0,5,0,8,0,7,0,7,50,369,34,451
50502109101,0,0,0,0,0,15,0,15,0,44,12,53,5,12,4,18,0,4,0,4,0,4,5,9,0,0,0,0,0,0,0,0,0,0,0,0,4,84,19,106,0,0,0,0,4,18,0,25,4,44,3,47,0,10,0,13,0,4,0,4,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,9,85,12,100,0,0,0,6,4,37,0,42,5,90,16,101,4,16,9,30,0,12,0,13,0,6,5,13,0,3,0,3,0,0,0,0,0,0,0,0,13,168,33,208
50502109201,0,14,0,14,0,13,0,13,0,40,5,47,0,48,3,52,6,21,0,24,3,23,0,23,4,17,0,22,0,3,0,3,0,0,0,7,10,177,13,196,0,10,5,8,0,5,7,12,6,53,0,59,5,42,0,44,6,29,4,35,7,28,0,39,3,10,0,11,0,3,0,3,0,7,0,7,22,182,15,220,0,22,5,26,0,20,7,22,6,96,4,103,5,88,6,99,9,52,4,58,10,48,0,61,4,24,0,36,0,9,0,9,0,4,0,9,35,360,21,419
50502109202,0,11,0,9,0,10,0,15,0,53,3,57,0,46,3,48,6,38,0,42,0,21,4,28,0,21,0,26,0,3,0,0,0,3,0,3,12,198,18,231,0,10,3,11,0,13,3,18,0,75,4,80,0,58,3,64,13,38,0,49,10,25,0,31,4,20,0,30,3,6,0,11,0,5,0,5,29,238,19,288,0,18,4,27,0,26,3,32,0,126,10,134,5,102,12,116,14,75,4,89,9,41,0,58,10,41,3,53,3,10,4,14,0,8,0,8,40,439,36,516
50502109203,0,10,0,10,0,20,0,18,3,47,10,57,0,44,3,53,4,29,0,40,3,27,4,34,0,22,6,19,0,4,0,4,0,3,0,3,14,206,24,241,0,6,0,6,3,19,0,24,0,68,0,69,5,45,4,55,9,41,0,47,7,26,4,40,10,16,0,24,0,7,0,10,0,3,0,3,32,232,15,276,0,13,0,13,4,40,4,46,8,113,13,122,7,92,5,104,12,64,5,81,16,51,11,75,10,36,6,49,0,15,0,20,0,8,0,8,46,434,36,517
50502109204,0,18,0,18,0,10,0,13,0,51,3,59,7,40,4,44,3,27,0,38,8,28,3,32,4,20,0,24,0,7,0,7,0,3,0,3,25,193,14,233,0,10,0,10,4,19,0,17,7,64,3,76,12,35,0,48,11,21,3,29,5,30,0,42,10,18,0,25,0,13,0,12,0,6,0,4,43,214,5,263,0,25,0,24,5,27,0,31,9,111,7,129,14,72,4,88,13,48,4,64,15,61,3,69,11,36,3,53,0,22,0,20,0,11,0,10,66,412,22,501
50502109205,0,13,0,13,0,13,0,13,0,57,14,72,4,45,4,56,5,30,0,39,3,20,0,24,0,14,3,17,0,3,4,10,0,4,0,4,15,194,22,228,0,11,0,9,3,16,0,19,3,69,6,80,4,48,0,49,10,33,0,40,5,25,0,32,0,13,0,9,0,9,0,9,0,5,0,5,25,224,8,259,0,20,0,19,3,26,0,23,6,130,15,144,10,91,4,106,14,63,0,75,7,43,0,58,5,25,4,28,0,13,4,22,0,4,0,7,38,420,32,490
50502109206,0,6,0,11,0,8,0,5,0,62,6,66,3,38,5,44,3,23,3,29,3,13,0,23,3,7,0,12,0,6,0,6,0,0,0,0,20,165,13,200,0,11,0,9,0,6,0,8,7,71,7,80,5,45,3,53,7,25,0,31,3,21,0,24,3,12,0,11,5,10,0,12,0,4,0,3,24,195,16,235,0,22,3,21,3,17,0,15,9,126,8,145,8,82,12,96,5,50,9,63,6,32,0,46,3,19,0,26,5,13,0,13,0,7,0,11,37,367,29,433
50502109207,0,19,0,21,0,13,0,11,0,60,10,63,0,62,8,68,3,51,3,52,0,29,0,32,3,10,4,11,0,9,0,11,0,4,0,3,13,249,22,277,0,20,0,20,0,17,0,23,0,80,5,86,0,47,5,51,4,46,3,51,4,25,3,39,0,9,0,10,0,18,0,22,0,0,0,0,17,264,17,298,0,40,0,40,0,28,0,30,0,138,15,149,3,106,10,122,12,93,7,106,9,57,4,68,3,16,4,19,5,29,0,30,0,4,0,6,34,507,34,581
50502109208,0,6,0,5,0,14,0,19,3,65,12,83,0,42,4,52,0,31,0,35,3,21,0,24,0,12,4,12,0,4,0,8,0,0,0,0,13,200,29,240,0,7,0,7,0,22,5,27,3,65,5,78,0,39,0,41,5,30,0,38,3,19,0,25,4,13,3,22,0,8,0,10,0,3,0,3,21,205,18,237,0,11,0,8,0,34,4,45,3,134,13,160,0,80,10,94,6,54,4,66,10,41,0,51,4,25,3,36,0,10,3,16,0,3,0,3,31,402,41,477
50502109209,0,6,0,6,0,14,0,17,3,88,17,108,3,51,3,59,4,28,0,41,5,23,3,32,4,7,0,15,0,4,0,5,0,0,0,0,26,226,27,274,0,6,0,6,0,28,5,32,0,90,7,101,9,39,4,52,8,22,0,30,4,17,0,26,0,15,0,13,0,4,0,7,0,0,0,0,26,228,16,272,0,14,0,14,0,43,5,44,5,177,19,207,6,86,6,104,13,54,5,69,14,37,3,58,3,21,0,30,0,8,0,8,0,0,0,0,54,450,45,547
50502109210,0,9,0,8,0,8,7,13,0,40,5,47,3,28,4,28,9,25,5,35,6,35,7,41,4,19,0,19,0,20,0,21,0,3,0,7,19,177,28,230,0,7,0,12,0,6,0,9,0,43,0,48,3,26,5,35,3,26,4,37,10,22,4,37,5,18,4,28,0,18,7,25,0,9,0,6,32,166,28,235,0,16,3,18,0,18,5,20,0,80,14,94,9,56,12,67,9,50,14,75,19,53,10,81,11,35,4,53,4,39,3,45,0,11,3,12,57,347,63,464
50502109211,0,3,0,3,0,6,0,12,0,33,0,41,0,40,3,42,0,25,6,28,3,32,3,39,3,26,0,32,3,11,4,21,0,6,0,6,9,186,18,213,0,3,5,5,0,10,0,10,8,38,3,51,0,25,3,29,3,15,0,18,7,19,3,27,5,18,0,26,6,13,0,20,0,0,0,0,21,155,18,192,0,11,5,14,0,18,0,18,3,75,8,90,0,65,0,71,3,37,8,52,8,55,5,67,8,43,0,52,6,30,3,37,0,3,0,3,38,339,34,411
50502109212,0,4,0,8,0,12,0,14,0,99,17,121,0,67,15,79,0,25,5,33,0,27,0,24,0,16,0,20,0,5,0,5,0,0,0,0,11,253,37,300,0,5,0,4,0,19,0,18,8,93,9,104,4,48,6,49,5,18,0,19,3,14,0,17,10,16,0,20,0,8,0,12,0,0,0,0,26,203,16,249,0,8,0,8,0,28,4,34,8,196,25,227,8,110,15,129,5,39,0,52,5,34,0,43,9,26,3,39,0,16,0,15,0,0,0,0,33,464,56,555
50502109213,0,6,0,10,0,8,0,12,0,29,5,38,0,35,5,39,0,24,0,29,0,20,0,26,0,14,0,17,0,8,0,8,0,0,0,0,12,149,17,176,0,9,0,11,0,10,0,8,0,46,6,55,9,20,0,33,3,18,0,23,4,11,0,15,7,12,0,20,0,11,0,10,0,0,0,0,19,147,11,178,0,23,5,19,0,20,0,20,0,79,8,92,6,60,3,73,4,42,7,53,7,34,0,44,6,24,5,36,0,14,0,15,0,0,0,0,31,295,30,353
50502109214,0,9,0,9,0,6,0,6,0,29,9,41,0,25,4,30,0,19,0,22,0,18,3,23,5,8,0,12,0,3,0,12,0,5,0,3,6,124,26,158,0,3,0,9,0,5,0,11,0,36,4,36,4,24,0,31,0,6,0,10,5,12,4,18,0,14,0,17,9,5,0,12,0,0,0,0,20,112,9,144,0,11,0,11,0,14,0,12,4,62,14,76,6,49,9,66,4,29,0,35,5,25,4,45,4,26,0,32,9,13,0,19,0,6,0,3,32,236,36,302
50502109215,0,4,0,4,0,16,0,16,0,49,3,60,8,31,7,41,0,14,0,18,4,16,0,18,3,14,0,15,0,8,0,13,0,21,0,21,15,172,17,205,0,3,0,3,0,13,0,20,0,63,5,69,0,23,0,27,3,13,0,14,3,13,3,16,0,9,0,8,0,25,0,27,0,45,0,45,6,204,10,228,0,5,0,5,0,34,4,34,0,115,10,124,3,55,10,67,5,28,5,31,5,25,7,34,3,20,4,29,0,35,0,38,0,60,0,60,18,374,29,431
50502109216,0,11,0,11,0,22,0,25,5,120,31,163,6,87,17,117,9,48,8,58,0,25,0,31,0,20,4,25,0,12,0,10,0,0,0,0,27,347,59,437,0,8,0,14,0,26,5,26,10,144,14,165,6,68,8,81,5,21,0,27,7,22,3,33,4,21,6,29,0,9,0,13,0,0,0,0,37,324,37,397,0,23,0,27,0,47,3,51,15,265,46,326,13,155,24,197,17,68,5,88,9,51,3,61,9,40,8,58,0,22,0,26,0,4,0,4,66,676,98,838
50502109217,0,14,0,18,0,18,0,16,0,52,10,71,8,36,3,47,3,36,0,41,12,24,0,33,0,23,6,35,0,7,0,13,0,4,0,4,24,228,19,267,0,10,4,12,5,15,3,23,3,58,3,65,10,44,0,51,6,30,3,36,11,28,0,37,3,19,0,24,0,15,0,19,0,0,0,0,38,215,19,271,0,24,3,32,5,33,3,38,7,114,11,132,11,83,9,104,8,68,3,76,19,48,0,74,8,40,6,55,0,24,0,30,0,4,0,4,55,436,41,533
50502109218,0,14,0,11,0,19,0,19,3,39,9,50,3,41,5,47,10,37,4,50,11,19,0,29,0,23,3,22,0,8,0,9,0,0,0,3,21,203,19,246,0,9,0,9,0,14,0,15,0,47,5,52,9,41,0,46,8,37,0,48,4,23,0,26,0,21,0,23,5,10,0,10,0,3,0,3,22,202,5,228,0,24,0,18,0,32,0,30,5,94,10,106,4,83,0,91,14,80,4,98,8,43,0,56,4,41,3,44,3,18,0,22,0,7,0,9,52,406,19,476
50502109219,0,24,0,23,0,13,0,13,0,47,0,51,0,53,5,62,9,34,0,47,9,22,0,32,4,21,0,27,0,10,0,8,0,0,0,0,27,220,9,260,0,13,0,13,0,15,0,15,0,65,3,76,7,60,4,67,7,43,0,45,5,21,0,34,4,23,0,29,3,11,0,17,0,13,0,13,40,260,15,310,0,28,0,34,0,28,0,29,3,113,9,125,12,114,5,133,17,71,7,91,18,43,0,65,7,40,0,54,3,17,6,24,0,11,0,11,61,479,25,569
50502109220,0,3,0,3,5,4,0,8,0,42,0,45,0,35,3,39,9,12,0,21,5,17,0,20,6,19,0,20,0,10,0,10,0,0,0,0,14,145,13,175,0,5,0,6,0,13,0,18,4,38,4,42,6,25,5,35,15,9,0,22,3,15,0,16,4,13,5,16,0,12,0,12,0,4,0,4,21,133,15,170,0,12,0,11,5,21,0,24,3,78,5,90,6,63,8,73,12,26,0,50,3,31,0,38,5,29,4,37,0,22,0,22,0,4,0,4,35,280,28,344
50502109221,0,12,0,12,0,9,5,19,3,70,3,80,6,51,0,56,3,32,4,38,4,29,0,32,0,20,0,17,0,3,3,10,0,3,0,3,23,227,21,265,0,10,3,8,0,18,0,18,4,63,10,76,7,55,5,63,7,28,0,36,0,13,0,21,0,13,0,14,0,4,0,8,0,5,0,4,18,216,19,251,0,13,3,20,0,35,5,34,8,132,14,157,8,106,4,115,7,60,3,80,9,47,0,51,5,34,0,32,3,8,3,15,0,7,3,9,40,439,38,514
