SA1_CODE_2021,A_0_4_y_Indigenous_M,A_0_4_y_Indigenous_F,A_0_4_y_Indigenous_P,A_0_4_y_Non_Indigenous_M,A_0_4_y_Non_Indigenous_F,A_0_4_y_Non_Indigenous_P,A_0_4_y_Indig_stat_ns_M,A_0_4_y_Indig_stat_ns_F,A_0_4_y_Indig_stat_ns_P,A_0_4_y_Tot_M,A_0_4_y_Tot_F,A_0_4_y_Tot_P,A_5_9_y_Indigenous_M,A_5_9_y_Indigenous_F,A_5_9_y_Indigenous_P,A_5_9_y_Non_Indigenous_M,A_5_9_y_Non_Indigenous_F,A_5_9_y_Non_Indigenous_P,A_5_9_y_Indig_stat_ns_M,A_5_9_y_Indig_stat_ns_F,A_5_9_y_Indig_stat_ns_P,A_5_9_y_Tot_M,A_5_9_y_Tot_F,A_5_9_y_Tot_P,A_10_14_y_Indigenous_M,A_10_14_y_Indigenous_F,A_10_14_y_Indigenous_P,A_10_14_y_Non_Indig_M,A_10_14_y_Non_Indig_F,A_10_14_y_Non_Indig_P,A_10_14_y_Indig_stat_ns_M,A_10_14_y_Indig_stat_ns_F,A_10_14_y_Indig_stat_ns_P,A_10_14_y_Tot_M,A_10_14_y_Tot_F,A_10_14_y_Tot_P,A_15_19_y_Indigenous_M,A_15_19_y_Indigenous_F,A_15_19_y_Indigenous_P,A_15_19_y_Non_Indig_M,A_15_19_y_Non_Indig_F,A_15_19_y_Non_Indig_P,A_15_19_y_Indig_stat_ns_M,A_15_19_y_Indig_stat_ns_F,A_15_19_y_Indig_stat_ns_P,A_15_19_y_Tot_M,A_15_19_y_Tot_F,A_15_19_y_Tot_P,A_20_24_y_Indigenous_M,A_20_24_y_Indigenous_F,A_20_24_y_Indigenous_P,A_20_24_y_Non_Indig_M,A_20_24_y_Non_Indig_F,A_20_24_y_Non_Indig_P,A_20_24_y_Indig_stat_ns_M,A_20_24_y_Indig_stat_ns_F,A_20_24_y_Indig_stat_ns_P,A_20_24_y_Tot_M,A_20_24_y_Tot_F,A_20_24_y_Tot_P,A_25_29_y_Indigenous_M,A_25_29_y_Indigenous_F,A_25_29_y_Indigenous_P,A_25_29_y_Non_Indig_M,A_25_29_y_Non_Indig_F,A_25_29_y_Non_Indig_P,A_25_29_y_Indig_stat_ns_M,A_25_29_y_Indig_stat_ns_F,A_25_29_y_Indig_stat_ns_P,A_25_29_y_Tot_M,A_25_29_y_Tot_F,A_25_29_y_Tot_P,A_30_34_y_Indigenous_M,A_30_34_y_Indigenous_F,A_30_34_y_Indigenous_P,A_30_34_y_Non_Indig_M,A_30_34_y_Non_Indig_F,A_30_34_y_Non_Indig_P,A_30_34_y_Indig_stat_ns_M,A_30_34_y_Indig_stat_ns_F,A_30_34_y_Indig_stat_ns_P,A_30_34_y_Tot_M,A_30_34_y_Tot_F,A_30_34_y_Tot_P,A_35_39_y_Indigenous_M,A_35_39_y_Indigenous_F,A_35_39_y_Indigenous_P,A_35_39_y_Non_Indig_M,A_35_39_y_Non_Indig_F,A_35_39_y_Non_Indig_P,A_35_39_y_Indig_stat_ns_M,A_35_39_y_Indig_stat_ns_F,A_35_39_y_Indig_stat_ns_P,A_35_39_y_Tot_M,A_35_39_y_Tot_F,A_35_39_y_Tot_P,A_40_44_y_Indigenous_M,A_40_44_y_Indigenous_F,A_40_44_y_Indigenous_P,A_40_44_y_Non_Indig_M,A_40_44_y_Non_Indig_F,A_40_44_y_Non_Indig_P,A_40_44_y_Indig_stat_ns_M,A_40_44_y_Indig_stat_ns_F,A_40_44_y_Indig_stat_ns_P,A_40_44_y_Tot_M,A_40_44_y_Tot_F,A_40_44_y_Tot_P,A_45_49_y_Indigenous_M,A_45_49_y_Indigenous_F,A_45_49_y_Indigenous_P,A_45_49_y_Non_Indig_M,A_45_49_y_Non_Indig_F,A_45_49_y_Non_Indig_P,A_45_49_y_Indig_stat_ns_M,A_45_49_y_Indig_stat_ns_F,A_45_49_y_Indig_stat_ns_P,A_45_49_y_Tot_M,A_45_49_y_Tot_F,A_45_49_y_Tot_P,A_50_54_y_Indigenous_M,A_50_54_y_Indigenous_F,A_50_54_y_Indigenous_P,A_50_54_y_Non_Indig_M,A_50_54_y_Non_Indig_F,A_50_54_y_Non_Indig_P,A_50_54_y_Indig_stat_ns_M,A_50_54_y_Indig_stat_ns_F,A_50_54_y_Indig_stat_ns_P,A_50_54_y_Tot_M,A_50_54_y_Tot_F,A_50_54_y_Tot_P,A_55_59_y_Indigenous_M,A_55_59_y_Indigenous_F,A_55_59_y_Indigenous_P,A_55_59_y_Non_Indig_M,A_55_59_y_Non_Indig_F,A_55_59_y_Non_Indig_P,A_55_59_y_Indig_stat_ns_M,A_55_59_y_Indig_stat_ns_F,A_55_59_y_Indig_stat_ns_P,A_55_59_y_Tot_M,A_55_59_y_Tot_F,A_55_59_y_Tot_P,A_60_64_y_Indigenous_M,A_60_64_y_Indigenous_F,A_60_64_y_Indigenous_P,A_60_64_y_Non_Indig_M,A_60_64_y_Non_Indig_F,A_60_64_y_Non_Indig_P,A_60_64_y_Indig_stat_ns_M,A_60_64_y_Indig_stat_ns_F,A_60_64_y_Indig_stat_ns_P,A_60_64_y_Tot_M,A_60_64_y_Tot_F,A_60_64_y_Tot_P,A_65_y_ov_Indigenous_M,A_65_y_ov_Indigenous_F,A_65_y_ov_Indigenous_P,A_65_y_ov_Non_Indig_M,A_65_y_ov_Non_Indig_F,A_65_y_ov_Non_Indig_P,A_65_y_ov_Indig_stat_ns_M,A_65_y_ov_Indig_stat_ns_F,A_65_y_ov_Indig_stat_ns_P,A_65_y_ov_Tot_M,A_65_y_ov_Tot_F,A_65_y_ov_Tot_P,Tot_Indigenous_M,Tot_Indigenous_F,Tot_Indigenous_P,Tot_Non_Indigenous_M,Tot_Non_Indigenous_F,Tot_Non_Indigenous_P,Tot_Indig_status_ns_M,Tot_Indig_status_ns_F,Tot_Indig_status_ns_P,Tot_Tot_M,Tot_Tot_F,Tot_Tot_P
50502109317,0,0,0,24,8,31,0,0,0,24,8,31,0,0,0,28,16,42,0,0,5,30,18,50,0,0,0,15,22,34,0,0,0,15,22,34,0,0,0,14,16,30,0,0,0,14,16,30,0,0,0,20,23,42,0,0,0,16,23,40,3,0,0,17,21,39,0,0,0,23,21,44,0,0,0,14,22,33,7,0,5,16,22,36,0,0,0,29,27,56,0,0,0,32,27,57,0,0,0,26,23,49,0,0,0,26,28,50,0,0,0,18,17,39,0,0,0,18,17,39,0,0,0,16,28,49,0,0,0,16,28,49,0,0,0,27,21,46,0,0,0,28,21,48,0,0,0,19,5,20,0,0,0,19,5,26,0,0,0,55,50,108,0,4,0,54,54,110,3,0,0,314,296,616,10,4,15,333,303,636
50502109318,0,0,0,6,11,20,0,0,0,6,11,20,0,0,0,14,12,27,0,0,0,21,12,28,0,0,0,9,15,21,0,0,0,9,15,21,0,0,0,22,10,32,0,0,0,22,10,32,0,0,0,19,23,42,0,0,0,22,23,43,0,0,0,20,19,37,0,0,0,20,19,37,0,0,0,17,9,29,0,0,0,11,9,31,0,0,0,13,22,31,0,0,0,16,22,35,0,0,0,11,17,25,0,0,0,11,17,25,0,0,0,5,15,25,0,0,0,8,15,27,0,0,0,19,19,39,0,0,0,19,19,39,0,0,0,14,20,32,0,0,0,14,20,32,0,0,0,22,14,39,0,0,0,22,14,39,0,0,0,49,58,100,0,0,0,49,58,100,0,0,0,242,258,504,3,0,3,248,258,509
50502109319,0,0,0,3,3,9,0,0,0,3,3,9,0,0,0,8,5,14,0,0,0,8,5,14,0,0,0,5,3,9,0,0,0,5,3,9,0,0,0,0,3,6,0,0,0,0,3,6,0,0,0,14,5,16,0,0,0,14,5,16,0,0,0,16,19,29,0,0,0,18,19,34,0,0,0,16,12,27,0,0,0,16,12,27,0,0,0,14,4,23,0,0,0,14,4,23,0,0,0,10,8,18,0,0,0,10,8,18,0,0,0,5,13,18,0,0,0,5,9,21,0,0,0,9,8,20,0,0,0,9,8,20,0,0,0,7,4,13,0,0,0,7,4,13,0,0,0,10,4,17,0,0,0,10,5,17,0,0,0,19,31,58,3,0,7,21,34,56,0,0,6,139,123,265,6,3,9,141,128,269
50502109320,0,0,0,9,3,11,0,0,0,9,3,11,0,0,0,12,11,29,0,0,0,12,11,29,0,0,0,27,24,50,0,0,0,27,24,50,0,0,0,13,9,26,0,0,0,13,9,26,0,0,0,10,7,17,0,0,0,10,7,17,0,0,0,15,6,19,0,0,0,15,6,19,0,0,0,18,20,32,0,0,0,18,20,32,0,0,0,20,12,25,0,0,0,20,12,25,0,0,0,16,16,32,0,0,0,16,16,32,0,0,0,18,23,45,0,0,0,18,23,45,0,0,0,10,15,27,0,0,0,10,15,27,0,0,0,21,14,34,0,0,0,26,14,41,0,0,0,15,15,25,0,0,0,15,15,25,0,0,0,35,38,73,0,0,0,40,38,75,0,0,0,238,211,450,3,0,3,240,211,454
50502109321,0,0,0,17,16,31,0,0,0,17,16,34,0,0,0,13,14,23,0,0,0,12,14,26,0,0,0,6,4,18,0,0,0,6,4,18,0,0,0,9,13,28,0,0,0,10,13,30,0,0,0,21,10,32,0,0,5,25,12,39,0,0,0,18,19,41,0,0,0,18,20,38,0,0,0,20,14,33,0,0,3,23,17,39,0,0,0,18,16,29,0,0,4,17,20,30,0,0,0,15,17,36,0,0,0,15,15,33,0,0,0,16,7,24,0,0,0,16,7,24,0,0,0,21,19,40,0,0,0,21,19,40,0,0,0,25,25,48,0,0,3,24,25,48,0,0,0,22,24,44,4,0,3,21,28,47,0,0,0,56,63,116,0,5,7,56,66,121,0,0,4,279,259,539,13,15,27,294,280,566
50502109322,0,0,0,16,6,22,0,0,0,16,7,23,0,0,4,15,15,30,0,0,0,14,18,33,0,0,0,12,23,35,0,0,0,12,23,35,0,0,0,11,14,22,0,0,0,11,14,22,0,0,0,4,18,24,0,0,0,6,18,27,0,0,0,5,5,9,0,0,0,5,5,9,0,0,0,7,11,19,0,0,0,7,11,16,0,0,3,14,18,33,0,0,0,18,22,33,0,0,0,13,13,30,0,0,0,15,13,25,0,0,0,16,13,29,0,0,0,16,13,29,0,0,0,7,16,30,0,0,3,11,17,30,0,0,0,10,7,24,0,0,0,10,8,22,0,0,0,13,10,21,0,0,0,13,11,19,0,0,0,52,67,120,5,3,4,57,72,124,5,3,5,193,243,440,5,10,13,204,251,457
50502109323,0,0,0,10,5,16,0,0,0,10,7,19,0,3,3,11,8,23,0,0,0,11,12,19,0,0,0,6,9,21,0,0,0,6,9,21,0,0,0,9,12,20,0,0,0,9,12,20,0,0,0,16,13,27,0,0,0,16,13,27,0,0,0,8,3,12,0,0,0,8,3,12,0,0,0,12,8,23,0,0,0,12,8,23,0,0,0,7,14,22,0,0,0,7,14,22,0,0,0,12,10,19,0,0,0,12,10,19,0,0,0,8,10,18,4,0,4,11,10,20,0,0,0,12,17,29,0,0,0,12,20,30,0,0,0,12,11,23,0,0,0,12,11,23,0,0,0,18,19,38,0,0,0,18,19,38,0,0,3,59,73,131,3,5,12,62,78,143,0,6,3,206,218,422,6,5,12,210,227,438
50502109324,0,0,0,4,8,18,0,0,0,4,9,16,0,0,0,12,6,22,0,0,3,14,10,25,0,0,0,15,0,12,0,0,0,11,0,17,0,0,0,4,9,14,0,0,5,3,12,14,0,0,0,9,6,9,0,0,0,6,10,15,0,0,0,7,7,10,0,0,0,10,7,12,0,0,0,9,17,24,0,0,0,9,13,29,0,0,0,9,7,10,0,0,4,7,5,16,0,0,0,12,7,20,3,0,3,17,7,19,0,0,0,8,13,20,0,0,0,8,12,21,0,0,0,8,5,19,3,0,3,9,5,16,0,0,0,3,9,14,0,3,3,3,9,17,0,0,0,12,5,16,0,0,0,12,5,16,0,0,0,34,38,79,0,3,3,34,41,82,0,0,0,143,140,285,14,9,22,158,159,314
50502109325,3,0,3,11,3,11,0,0,0,14,3,17,0,0,0,14,13,26,0,0,0,14,13,26,0,0,0,18,14,26,0,0,0,18,14,26,0,0,0,12,13,20,0,0,0,12,13,20,0,0,0,7,7,15,0,0,0,7,7,15,0,0,0,8,5,9,0,0,0,8,7,8,0,0,0,4,7,9,0,0,0,4,7,9,0,0,0,13,10,20,0,0,0,15,9,26,0,0,0,14,18,33,0,0,0,14,21,35,0,0,0,15,11,26,0,0,0,15,11,26,0,0,0,8,7,23,0,0,0,8,7,23,0,0,0,4,13,16,0,0,0,4,13,13,0,0,0,13,12,24,0,0,0,13,12,24,0,0,0,37,37,74,0,0,0,37,37,74,6,5,10,162,172,337,0,0,0,170,177,349
50502109326,0,0,0,5,6,16,0,0,0,5,6,16,0,0,0,9,4,18,0,0,0,9,4,18,0,0,0,9,8,13,0,0,0,9,8,13,0,0,0,15,3,20,0,0,0,15,3,20,0,0,0,8,10,14,0,0,0,8,10,14,0,0,0,12,3,20,0,0,0,12,3,20,0,0,0,9,4,18,0,0,0,9,4,18,0,0,0,5,17,19,0,0,0,5,17,19,0,0,0,4,10,15,0,0,0,4,7,13,0,0,0,6,12,17,0,0,0,6,12,17,0,0,0,5,5,15,0,0,0,5,5,15,0,0,0,12,11,28,0,0,0,11,11,30,0,0,0,15,20,32,0,0,0,15,18,35,0,0,0,42,53,90,0,0,3,42,55,91,0,0,0,163,170,334,0,3,6,166,170,337
50502109327,0,0,0,32,39,72,0,0,0,32,39,72,0,0,0,33,41,69,0,0,0,33,41,69,0,3,0,27,37,62,0,0,0,29,36,65,0,0,0,22,24,44,0,0,0,22,24,44,0,0,0,31,33,62,0,0,0,31,33,62,0,0,0,24,29,48,3,3,8,27,32,57,0,0,0,28,31,56,0,0,6,31,37,61,0,0,0,40,49,90,0,0,0,40,49,90,0,0,0,42,42,84,0,0,0,42,46,86,0,0,0,36,37,81,0,0,0,36,37,81,0,0,0,32,27,54,0,0,0,32,27,54,0,0,0,33,34,63,0,0,0,33,34,63,0,0,0,21,21,42,0,0,0,21,21,45,0,0,0,30,42,78,0,0,0,35,42,75,0,4,8,429,479,907,6,6,15,444,483,924
50502109328,0,0,0,5,8,13,0,0,0,5,8,13,0,0,0,10,8,21,0,0,0,10,8,21,0,0,0,14,5,18,0,0,0,14,5,18,0,0,0,7,9,15,0,0,0,7,9,15,0,0,0,15,8,23,0,0,0,15,7,21,0,0,0,11,14,23,0,0,0,11,13,26,0,0,0,0,8,12,0,0,0,0,8,12,0,0,0,13,20,28,0,0,0,13,19,35,0,0,0,8,9,22,0,0,0,8,9,22,4,0,4,15,15,27,0,0,0,15,15,26,0,0,0,9,7,20,0,0,0,9,7,20,0,0,0,12,16,22,0,0,0,12,16,22,0,0,0,17,13,33,0,0,0,17,12,30,0,0,0,36,30,64,0,0,0,38,30,69,4,0,3,172,170,337,0,0,8,173,176,349
50502109329,0,0,0,25,39,58,0,0,0,27,39,58,0,0,0,41,34,76,0,0,0,41,34,77,0,0,0,37,29,65,0,0,0,37,29,65,0,0,0,25,33,65,0,0,0,25,33,65,0,0,0,21,28,46,0,0,0,21,28,52,0,0,0,24,20,46,0,0,0,24,20,46,0,0,0,26,37,64,0,0,0,30,37,64,0,0,0,41,43,83,0,0,0,40,43,85,0,0,0,31,42,70,0,0,0,32,40,69,0,0,0,36,40,77,0,0,0,36,40,76,0,0,0,45,43,84,0,0,0,42,43,88,0,0,0,29,29,59,0,0,0,29,29,59,0,0,0,38,29,65,0,0,0,40,29,70,0,0,0,59,64,125,5,0,3,64,67,130,0,0,0,475,506,980,11,4,14,489,507,994
50502109330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,5,0,0,0,6,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,11,3,6,4,8,3,10
50502109401,0,0,0,3,3,9,0,0,0,3,3,9,0,0,0,7,7,19,0,0,0,8,14,19,0,0,0,10,6,19,0,0,0,10,6,19,0,0,0,6,8,11,0,0,0,6,8,11,0,0,0,4,4,4,0,0,0,4,4,4,0,0,0,7,4,4,0,0,0,7,0,8,0,0,0,5,3,4,0,0,0,5,3,9,0,0,0,3,5,14,0,0,0,3,5,14,0,0,0,7,10,20,0,0,0,7,10,20,0,0,0,10,8,15,0,0,0,12,8,16,0,0,0,6,10,11,0,0,0,6,10,11,0,0,0,8,9,13,0,0,0,8,9,13,0,0,0,10,12,32,0,0,0,10,12,32,0,0,0,39,47,84,3,6,5,44,50,95,0,0,0,124,137,257,8,6,11,126,141,270
50502109402,0,0,0,11,7,17,0,0,0,11,4,20,0,0,0,3,7,11,0,0,0,4,7,13,0,0,0,3,3,8,0,0,0,3,3,8,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,8,13,18,0,0,0,8,13,18,0,0,0,11,20,34,0,0,0,11,20,34,0,0,0,18,9,30,0,0,0,18,12,27,0,0,0,17,16,37,0,0,0,17,20,33,0,0,0,14,11,29,0,0,0,14,11,29,0,0,0,3,13,13,0,0,0,3,10,16,0,0,0,18,10,30,0,0,0,21,10,28,0,0,0,14,20,32,0,0,0,15,20,35,0,0,0,7,17,19,3,0,3,14,15,26,0,0,0,45,39,82,3,0,5,47,46,94,0,5,3,177,182,361,8,5,15,189,194,378
50502109403,0,0,0,13,9,19,0,0,0,13,12,23,0,0,0,13,20,28,0,0,0,13,14,32,0,0,0,11,19,32,0,0,0,11,20,34,0,0,0,16,17,34,0,0,0,16,17,34,0,0,0,16,16,35,0,0,0,16,16,37,0,0,0,9,19,26,0,0,5,7,19,25,0,0,0,20,29,46,0,0,0,27,29,49,0,0,0,13,12,28,0,4,4,13,14,28,0,0,0,10,21,38,3,0,4,12,23,37,0,0,0,19,15,39,0,0,0,21,15,34,0,0,0,21,27,47,0,4,4,27,32,53,0,0,0,27,30,53,0,0,0,26,30,54,0,0,0,23,24,45,0,0,0,23,24,45,0,0,3,73,74,146,0,3,3,69,77,151,0,3,6,289,328,619,11,13,25,309,343,645
50502109404,0,0,0,8,7,13,0,0,0,8,7,13,0,0,0,9,11,20,0,0,0,9,11,20,0,0,0,11,13,29,0,0,4,16,10,27,0,0,0,14,8,20,0,0,0,16,8,24,0,0,0,11,13,21,0,0,0,10,13,23,0,0,0,11,9,22,0,0,0,11,9,19,0,0,0,13,11,21,0,0,0,15,11,22,0,0,0,9,13,21,0,0,0,12,13,21,0,0,0,14,11,22,0,0,0,16,11,24,0,0,0,17,18,34,0,0,0,22,18,40,0,0,0,12,9,23,0,0,0,12,15,29,0,0,0,7,16,27,0,0,0,7,16,27,0,0,0,9,11,24,0,0,0,9,11,24,0,0,0,41,47,86,0,3,7,43,53,94,0,0,0,183,198,384,9,6,15,195,210,401
50502109405,0,0,0,15,23,31,0,0,0,16,23,41,0,0,0,34,30,63,0,0,0,34,32,62,0,0,0,22,21,45,0,0,0,22,21,50,0,0,0,20,18,41,0,0,0,20,18,41,0,0,0,10,14,28,0,0,0,10,14,28,0,0,0,6,12,17,0,0,0,6,10,20,0,0,0,13,12,28,0,0,0,13,12,28,0,0,0,25,33,54,3,0,6,30,32,56,0,0,0,17,23,47,0,0,0,17,23,47,0,0,0,28,26,53,0,0,0,28,26,53,0,0,0,20,20,39,0,0,0,20,20,39,0,0,0,15,15,35,0,0,0,15,15,35,0,0,0,19,16,38,0,0,0,19,16,38,0,0,0,56,64,121,0,0,3,57,66,125,3,0,3,321,334,656,4,0,7,328,341,667
50502109406,0,0,0,17,21,34,0,0,0,17,18,35,0,0,0,27,29,58,0,0,0,27,29,58,0,0,0,38,30,65,0,0,0,41,30,67,0,0,0,21,16,38,0,0,0,21,16,38,0,0,0,9,25,34,0,0,0,11,25,34,0,0,0,16,13,22,0,0,0,19,13,28,0,0,0,14,26,41,3,0,6,17,26,43,0,0,0,28,29,50,5,0,3,28,30,54,0,0,0,29,18,52,0,0,0,34,18,56,0,0,0,34,29,62,0,0,0,34,29,62,0,0,0,25,19,38,0,0,0,25,19,38,0,0,0,24,26,49,0,0,0,24,29,49,0,0,0,25,20,44,0,0,0,28,20,50,0,0,0,70,67,132,4,7,5,70,67,137,4,0,0,367,363,732,13,6,21,380,375,754
50502109407,0,0,0,14,6,22,0,0,0,14,6,22,0,0,0,15,15,25,0,0,0,15,15,25,0,0,0,6,13,22,0,0,0,6,13,22,0,0,0,11,14,24,0,0,0,11,14,23,0,0,0,12,9,15,0,0,0,12,9,15,0,0,0,0,8,12,0,0,0,0,8,12,0,0,0,11,13,26,0,3,3,11,15,29,0,0,0,21,24,44,0,4,5,19,24,48,0,0,0,11,8,18,0,0,0,11,8,18,0,0,0,13,21,33,0,0,0,14,21,31,0,0,0,13,16,30,0,0,0,13,14,31,0,0,0,8,12,17,0,0,0,8,12,17,0,0,0,7,7,16,0,0,0,7,7,16,0,0,0,25,14,40,0,0,0,25,17,37,0,0,0,168,186,354,0,10,10,174,191,361
50502109408,0,0,0,12,7,21,0,0,0,12,7,21,0,0,0,6,8,16,0,0,0,6,8,16,0,0,0,10,10,25,0,0,0,10,10,25,0,0,0,13,13,24,0,0,0,13,13,24,0,0,0,16,0,15,0,0,0,16,0,15,0,0,0,0,3,3,0,0,3,4,3,9,0,0,0,7,7,13,0,0,0,7,7,13,0,0,0,8,9,19,0,0,0,14,9,20,0,0,0,7,10,24,0,0,0,7,10,24,0,0,0,14,13,21,0,0,0,14,13,21,0,0,0,3,13,16,0,0,0,3,13,16,0,0,0,10,18,28,0,0,0,10,21,36,0,0,0,13,11,20,4,0,0,16,13,28,0,0,0,46,69,117,7,9,6,49,73,126,0,0,0,174,197,368,8,10,18,178,209,383
50502109409,0,0,0,11,12,17,0,0,0,11,12,17,0,0,0,18,23,35,0,0,0,19,23,35,0,0,0,10,21,31,0,0,0,12,21,37,0,0,0,21,25,41,0,0,0,21,25,41,0,0,0,14,19,35,0,0,0,11,24,36,0,0,0,8,4,14,0,0,0,8,4,14,0,0,0,15,10,23,0,0,0,17,10,26,0,0,0,12,15,22,0,0,0,8,15,24,0,0,0,13,18,31,0,0,0,13,18,34,0,0,0,21,15,32,0,0,0,21,15,32,0,0,0,20,18,40,0,0,0,20,18,39,0,0,0,18,20,37,0,3,0,19,24,42,0,0,0,17,15,30,0,0,0,17,15,30,0,0,0,45,40,85,3,0,3,50,39,88,0,0,0,226,261,484,13,4,14,241,267,506
50502109410,0,0,0,16,8,25,0,0,0,16,7,24,0,0,0,12,17,34,0,0,3,16,22,37,0,0,0,17,23,36,0,0,0,17,23,36,0,0,0,18,19,44,0,0,0,18,23,41,0,0,0,7,21,27,0,0,0,7,21,27,0,0,0,8,6,15,5,0,5,10,6,17,0,0,0,10,18,25,0,0,0,9,18,24,0,0,0,6,19,27,0,0,0,6,19,27,0,0,0,13,16,29,4,6,5,16,18,35,0,0,0,19,22,37,0,0,0,19,22,37,0,0,0,19,22,40,0,0,0,20,22,41,0,0,0,18,14,28,0,4,3,15,14,30,0,0,0,20,12,30,0,0,0,18,12,27,0,0,0,37,43,82,5,0,5,37,45,85,4,0,0,214,259,472,14,11,21,224,265,491
50502109411,0,0,0,7,9,17,0,0,0,7,9,17,0,0,0,9,8,17,0,0,0,9,8,20,0,0,0,10,19,30,0,0,0,10,19,30,0,0,0,17,10,24,4,0,4,22,10,31,0,0,0,6,16,21,0,3,3,6,18,27,0,0,0,0,3,6,0,0,0,5,3,13,0,0,0,7,0,8,0,0,0,7,0,8,0,0,0,3,10,16,0,0,0,7,10,17,0,0,0,12,11,19,0,0,0,12,11,19,0,0,0,13,14,32,0,0,0,13,14,32,0,0,0,10,10,25,3,0,6,19,17,28,0,0,0,10,14,26,0,0,0,10,14,26,0,0,0,8,6,17,0,0,0,8,6,17,0,0,0,46,47,95,0,0,0,46,47,95,0,3,0,175,195,371,7,4,15,183,200,386
50502109412,0,0,0,16,7,25,0,0,0,16,7,25,0,0,0,17,11,26,0,0,0,17,11,26,0,0,0,11,16,32,0,0,3,18,18,32,0,0,0,14,18,34,0,0,0,14,18,34,0,0,0,15,13,32,0,0,0,18,11,32,3,0,5,8,16,16,0,6,0,9,16,24,0,0,0,9,9,21,0,0,5,13,13,20,0,0,0,17,11,32,0,0,0,18,14,36,0,0,0,18,23,40,0,0,0,18,21,39,0,0,0,20,22,44,0,0,0,24,22,43,0,0,0,14,20,35,0,0,0,14,20,35,0,0,0,14,17,39,0,0,0,20,17,36,0,0,0,21,7,27,0,0,0,25,7,28,0,0,0,47,52,98,0,0,0,46,56,102,4,0,3,260,240,497,4,8,12,268,251,518
50502109413,0,0,0,8,9,20,0,0,0,8,9,20,0,0,0,5,12,21,0,0,0,5,12,21,0,0,0,12,9,24,0,0,0,12,9,24,0,0,0,12,9,18,0,0,0,12,9,18,0,0,0,14,6,17,0,0,0,14,6,17,0,0,0,4,3,9,0,0,0,4,3,9,0,0,0,0,10,11,0,0,0,0,10,11,0,0,0,6,7,15,0,0,0,6,7,15,0,0,0,9,13,17,0,0,0,9,13,17,0,0,0,10,16,22,0,0,0,10,16,22,0,0,0,10,5,25,0,0,0,10,5,22,0,0,0,3,3,10,0,0,0,3,7,8,0,0,0,11,11,20,0,0,0,11,11,20,0,0,0,23,18,42,0,0,0,22,18,43,0,0,0,139,136,272,3,0,3,141,142,278
50502109414,0,0,0,18,17,41,0,0,0,18,17,41,0,0,0,19,5,33,0,0,0,19,5,33,0,0,0,6,17,22,0,0,0,6,17,22,0,0,0,19,10,28,0,0,0,19,10,28,0,0,0,20,11,27,0,0,0,20,11,27,0,0,0,6,12,17,0,0,0,6,12,17,0,0,0,7,13,21,0,0,0,7,16,25,0,0,0,8,12,24,0,0,0,10,12,22,0,0,0,12,16,33,0,0,0,12,17,35,0,0,0,21,17,36,0,0,0,20,17,31,0,0,0,20,11,27,0,0,0,20,11,27,0,0,0,21,19,31,0,0,0,18,19,36,0,0,0,9,22,32,0,0,0,12,26,35,0,0,0,50,48,105,5,0,0,53,52,109,0,0,0,233,241,469,3,0,10,240,243,484
50502109415,0,0,0,6,14,22,0,0,0,6,14,22,0,0,0,13,12,28,0,0,0,13,12,28,0,0,0,11,7,17,0,0,0,11,7,17,0,0,0,11,11,24,0,0,0,11,11,24,0,0,0,9,5,13,0,0,0,9,11,16,0,0,4,6,3,4,0,0,0,3,9,12,0,0,0,6,9,15,0,5,4,8,13,17,0,0,0,16,13,25,0,0,0,16,13,25,0,0,0,6,16,26,0,0,0,6,16,26,0,0,0,18,15,34,0,0,0,20,15,32,0,0,0,10,9,19,0,0,0,10,9,19,0,0,0,13,9,27,4,0,4,17,9,28,0,0,0,8,6,10,0,0,0,9,6,12,0,0,0,26,31,57,0,0,0,25,30,57,4,0,7,160,164,326,7,3,12,173,175,345
50502109416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
