Month,Sex,Group,Reason for seeking assistance,NSW,Vic,Qld,WA,SA,Tas,ACT,NT,National
AUG19,Female,Health,Health,3274.0,4152.0,1393.0,928.0,868.0,523.0,321.0,226.0,11674.0
AUG19,Female,Health,Mental health issues,2587.0,3180.0,947.0,573.0,681.0,422.0,249.0,64.0,8700.0
AUG19,Female,Health,Medical issues,897.0,1454.0,572.0,312.0,278.0,188.0,109.0,96.0,3903.0
AUG19,Female,Health,Problematic drug or substance use,743.0,893.0,210.0,249.0,138.0,62.0,73.0,43.0,2408.0
AUG19,Female,Health,Problematic alcohol use,271.0,222.0,115.0,122.0,54.0,28.0,30.0,78.0,919.0
AUG19,Female,Other,Other,4128.0,4943.0,2219.0,1363.0,788.0,644.0,443.0,673.0,15187.0
AUG19,Female,Other,Transition from custodial arrangements,204.0,321.0,51.0,41.0,50.0,27.0,25.0,19.0,737.0
AUG19,Female,Other,Transition from foster care and child safety residential placements,50.0,103.0,26.0,27.0,10.0,3.0,3.0,22.0,243.0
AUG19,Female,Other,Transition from other care arrangements,117.0,152.0,41.0,35.0,19.0,17.0,8.0,17.0,406.0
AUG19,Female,Other,Discrimination including racial discrimination,97.0,91.0,23.0,14.0,37.0,4.0,16.0,0.0,282.0
AUG19,Female,Other,Itinerant,336.0,421.0,154.0,93.0,143.0,107.0,10.0,29.0,1293.0
AUG19,Female,Other,Unable to return home due to environmental reasons,341.0,271.0,107.0,121.0,76.0,41.0,47.0,24.0,1028.0
AUG19,Female,Other,Disengagement with school or other education and training,381.0,300.0,81.0,50.0,156.0,14.0,15.0,33.0,1030.0
AUG19,Female,Other,Lack of family and/or community support,2783.0,3187.0,1476.0,875.0,361.0,504.0,346.0,294.0,9817.0
AUG19,Female,Other,Other (not elsewhere classified),1050.0,1223.0,647.0,378.0,133.0,60.0,73.0,330.0,3894.0
AUG19,Female,Not stated,Not stated,197.0,91.0,9.0,17.0,0.0,4.0,1.0,60.0,376.0
AUG19,Female,Total,Total Clients,13699.0,20776.0,7018.0,4203.0,3866.0,1393.0,970.0,1918.0,53715.0
AUG19,Male,Accommodation,Accommodation,5350.0,7204.0,3189.0,1102.0,1733.0,832.0,435.0,546.0,20356.0
AUG19,Male,Accommodation,Housing crisis (e.g. eviction),3449.0,4419.0,1886.0,603.0,990.0,458.0,267.0,275.0,12335.0
AUG19,Male,Accommodation,Inadequate or inappropriate dwelling conditions,2056.0,3790.0,1586.0,508.0,672.0,455.0,195.0,291.0,9542.0
AUG19,Male,Accommodation,Previous accommodation ended,1565.0,2077.0,944.0,352.0,177.0,387.0,146.0,100.0,5741.0
AUG19,Male,Financial,Financial,4693.0,6414.0,2770.0,1156.0,650.0,620.0,354.0,362.0,17003.0
AUG19,Male,Financial,Financial difficulties,3343.0,4968.0,2144.0,856.0,396.0,439.0,239.0,250.0,12624.0
AUG19,Male,Financial,Housing affordability stress,2654.0,3748.0,1622.0,547.0,187.0,433.0,242.0,202.0,9630.0
AUG19,Male,Financial,Employment difficulties,671.0,821.0,273.0,135.0,81.0,44.0,52.0,96.0,2173.0
AUG19,Male,Financial,Unemployment,1292.0,1582.0,736.0,408.0,244.0,128.0,106.0,116.0,4608.0
AUG19,Male,Financial,Problematic gambling,75.0,34.0,28.0,6.0,14.0,2.0,1.0,3.0,163.0
AUG19,Male,Interpersonal,Interpersonal Relationships,3619.0,4859.0,1568.0,1008.0,529.0,438.0,291.0,370.0,12669.0
AUG19,Male,Interpersonal,Time out from family/other situation,751.0,895.0,436.0,276.0,40.0,197.0,76.0,164.0,2835.0
AUG19,Male,Interpersonal,Relationship/family breakdown,2145.0,2189.0,916.0,485.0,223.0,277.0,238.0,95.0,6563.0
AUG19,Male,Interpersonal,Sexual abuse,84.0,98.0,25.0,17.0,7.0,8.0,7.0,2.0,248.0
AUG19,Male,Interpersonal,Family and domestic violence,1916.0,3079.0,707.0,584.0,297.0,108.0,151.0,202.0,7040.0
AUG19,Male,Interpersonal,Non-family violence,164.0,272.0,64.0,54.0,13.0,50.0,12.0,6.0,633.0
AUG19,Male,Health,Health,2634.0,3522.0,1164.0,645.0,703.0,459.0,186.0,207.0,9506.0
AUG19,Male,Health,Mental health issues,1846.0,2444.0,726.0,350.0,450.0,339.0,132.0,75.0,6354.0
AUG19,Male,Health,Medical issues,812.0,1251.0,439.0,243.0,217.0,164.0,65.0,74.0,3263.0
AUG19,Male,Health,Problematic drug or substance use,847.0,1151.0,254.0,226.0,216.0,103.0,44.0,47.0,2886.0
AUG19,Male,Health,Problematic alcohol use,395.0,398.0,166.0,116.0,106.0,57.0,20.0,74.0,1332.0
AUG19,Male,Other,Other,3135.0,4134.0,1758.0,1036.0,675.0,546.0,333.0,454.0,12062.0
AUG19,Male,Other,Transition from custodial arrangements,413.0,923.0,127.0,72.0,166.0,64.0,32.0,59.0,1856.0
AUG19,Male,Other,Transition from foster care and child safety residential placements,25.0,68.0,28.0,22.0,3.0,5.0,3.0,11.0,165.0
AUG19,Male,Other,Transition from other care arrangements,119.0,143.0,49.0,41.0,39.0,41.0,21.0,10.0,463.0
AUG19,Male,Other,Discrimination including racial discrimination,70.0,73.0,13.0,13.0,24.0,2.0,8.0,0.0,203.0
AUG19,Male,Other,Itinerant,358.0,600.0,197.0,126.0,172.0,120.0,10.0,58.0,1639.0
AUG19,Male,Other,Unable to return home due to environmental reasons,227.0,182.0,75.0,65.0,37.0,33.0,21.0,14.0,654.0
AUG19,Male,Other,Disengagement with school or other education and training,292.0,255.0,40.0,47.0,82.0,13.0,10.0,13.0,752.0
AUG19,Male,Other,Lack of family and/or community support,1814.0,2139.0,1017.0,571.0,233.0,377.0,162.0,171.0,6479.0
AUG19,Male,Other,Other (not elsewhere classified),778.0,873.0,535.0,314.0,49.0,48.0,113.0,186.0,2896.0
AUG19,Male,Not stated,Not stated,355.0,58.0,7.0,9.0,0.0,3.0,5.0,101.0,535.0
AUG19,Male,Total,Total Clients,9703.0,12707.0,4950.0,2441.0,2455.0,1081.0,712.0,1199.0,35179.0
AUG19,Total,Accommodation,Accommodation,12233.0,16114.0,7110.0,2552.0,4147.0,1852.0,1062.0,1331.0,46323.0
AUG19,Total,Accommodation,Housing crisis (e.g. eviction),7919.0,9992.0,4345.0,1422.0,2495.0,1073.0,620.0,688.0,28526.0
AUG19,Total,Accommodation,Inadequate or inappropriate dwelling conditions,4676.0,8385.0,3414.0,1195.0,1481.0,933.0,499.0,741.0,21299.0
AUG19,Total,Accommodation,Previous accommodation ended,3564.0,4566.0,1975.0,795.0,467.0,835.0,378.0,194.0,12764.0
AUG19,Total,Financial,Financial,10986.0,15381.0,6259.0,2652.0,1534.0,1378.0,911.0,862.0,39917.0
AUG19,Total,Financial,Financial difficulties,7954.0,12114.0,4872.0,2002.0,988.0,990.0,650.0,584.0,30130.0
AUG19,Total,Financial,Housing affordability stress,6439.0,9182.0,3817.0,1379.0,478.0,1001.0,608.0,463.0,23353.0
AUG19,Total,Financial,Employment difficulties,1330.0,1566.0,517.0,244.0,152.0,87.0,124.0,150.0,4170.0
AUG19,Total,Financial,Unemployment,2644.0,3283.0,1399.0,779.0,486.0,233.0,231.0,221.0,9270.0
AUG19,Total,Financial,Problematic gambling,108.0,55.0,40.0,9.0,25.0,4.0,2.0,8.0,251.0
AUG19,Total,Interpersonal,Interpersonal Relationships,11226.0,17696.0,4949.0,3718.0,2310.0,1189.0,856.0,1291.0,43166.0
AUG19,Total,Interpersonal,Time out from family/other situation,2092.0,2250.0,1116.0,781.0,172.0,481.0,232.0,398.0,7520.0
AUG19,Total,Interpersonal,Relationship/family breakdown,5927.0,5674.0,2334.0,1504.0,590.0,701.0,619.0,310.0,17643.0
AUG19,Total,Interpersonal,Sexual abuse,402.0,555.0,157.0,201.0,54.0,38.0,45.0,40.0,1491.0
AUG19,Total,Interpersonal,Family and domestic violence,7248.0,13929.0,3124.0,2782.0,1695.0,484.0,531.0,914.0,30658.0
AUG19,Total,Interpersonal,Non-family violence,429.0,733.0,173.0,154.0,34.0,126.0,47.0,44.0,1736.0
AUG19,Total,Health,Health,5908.0,7674.0,2557.0,1573.0,1571.0,982.0,507.0,433.0,21180.0
AUG19,Total,Health,Mental health issues,4433.0,5624.0,1673.0,923.0,1131.0,761.0,381.0,139.0,15054.0
AUG19,Total,Health,Medical issues,1709.0,2705.0,1011.0,555.0,495.0,352.0,174.0,170.0,7166.0
AUG19,Total,Health,Problematic drug or substance use,1590.0,2044.0,464.0,475.0,354.0,165.0,117.0,90.0,5294.0
AUG19,Total,Health,Problematic alcohol use,666.0,620.0,281.0,238.0,160.0,85.0,50.0,152.0,2251.0
AUG19,Total,Other,Other,7263.0,9077.0,3977.0,2399.0,1463.0,1190.0,776.0,1127.0,27249.0
AUG19,Total,Other,Transition from custodial arrangements,617.0,1244.0,178.0,113.0,216.0,91.0,57.0,78.0,2593.0
AUG19,Total,Other,Transition from foster care and child safety residential placements,75.0,171.0,54.0,49.0,13.0,8.0,6.0,33.0,408.0
AUG19,Total,Other,Transition from other care arrangements,236.0,295.0,90.0,76.0,58.0,58.0,29.0,27.0,869.0
AUG19,Total,Other,Discrimination including racial discrimination,167.0,164.0,36.0,27.0,61.0,6.0,24.0,0.0,485.0
AUG19,Total,Other,Itinerant,694.0,1021.0,351.0,219.0,315.0,227.0,20.0,87.0,2932.0
AUG19,Total,Other,Unable to return home due to environmental reasons,568.0,453.0,182.0,186.0,113.0,74.0,68.0,38.0,1682.0
AUG19,Total,Other,Disengagement with school or other education and training,673.0,555.0,121.0,97.0,238.0,27.0,25.0,46.0,1782.0
AUG19,Total,Other,Lack of family and/or community support,4597.0,5326.0,2493.0,1446.0,594.0,881.0,508.0,465.0,16296.0
AUG19,Total,Other,Other (not elsewhere classified),1828.0,2096.0,1182.0,692.0,182.0,108.0,186.0,516.0,6790.0
AUG19,Total,Not stated,Not stated,552.0,149.0,16.0,26.0,0.0,7.0,6.0,161.0,911.0
AUG19,Total,Total,Total Clients,23402.0,33483.0,11968.0,6644.0,6321.0,2474.0,1682.0,3117.0,88894.0
JUL19,Female,Accommodation,Accommodation,7002.0,9026.0,4022.0,1492.0,2453.0,1042.0,588.0,739.0,26314.0
JUL19,Female,Accommodation,Housing crisis (e.g. eviction),4604.0,5684.0,2562.0,850.0,1541.0,617.0,328.0,385.0,16547.0
JUL19,Female,Accommodation,Inadequate or inappropriate dwelling conditions,2679.0,4564.0,1874.0,693.0,802.0,501.0,273.0,415.0,11785.0
JUL19,Female,Accommodation,Previous accommodation ended,2050.0,2524.0,1042.0,470.0,300.0,495.0,216.0,96.0,7189.0
JUL19,Female,Financial,Financial,6376.0,8943.0,3536.0,1495.0,905.0,762.0,529.0,471.0,22976.0
JUL19,Female,Financial,Financial difficulties,4723.0,7163.0,2779.0,1120.0,611.0,558.0,402.0,313.0,17648.0
JUL19,Female,Financial,Housing affordability stress,3820.0,5495.0,2237.0,855.0,307.0,577.0,325.0,253.0,13854.0
JUL19,Female,Financial,Employment difficulties,679.0,765.0,272.0,115.0,67.0,43.0,64.0,46.0,2051.0
JUL19,Female,Financial,Unemployment,1350.0,1689.0,701.0,373.0,253.0,107.0,135.0,105.0,4711.0
JUL19,Female,Financial,Problematic gambling,33.0,20.0,20.0,2.0,12.0,1.0,3.0,6.0,97.0
JUL19,Female,Interpersonal,Interpersonal Relationships,7521.0,13034.0,3386.0,2559.0,1833.0,738.0,547.0,937.0,30495.0
JUL19,Female,Interpersonal,Time out from family/other situation,1383.0,1347.0,649.0,471.0,120.0,275.0,154.0,254.0,4651.0
JUL19,Female,Interpersonal,Relationship/family breakdown,3763.0,3605.0,1450.0,958.0,376.0,419.0,366.0,212.0,11138.0
JUL19,Female,Interpersonal,Sexual abuse,334.0,440.0,130.0,168.0,51.0,28.0,37.0,30.0,1216.0
JUL19,Female,Interpersonal,Family and domestic violence,5314.0,10997.0,2403.0,2048.0,1458.0,381.0,362.0,708.0,23622.0
JUL19,Female,Interpersonal,Non-family violence,261.0,476.0,104.0,104.0,25.0,67.0,39.0,44.0,1120.0
JUL19,Female,Health,Health,3268.0,4155.0,1399.0,893.0,863.0,514.0,305.0,204.0,11592.0
JUL19,Female,Health,Mental health issues,2557.0,3202.0,962.0,559.0,666.0,423.0,240.0,59.0,8661.0
JUL19,Female,Health,Medical issues,973.0,1485.0,573.0,288.0,279.0,186.0,94.0,85.0,3962.0
JUL19,Female,Health,Problematic drug or substance use,728.0,884.0,201.0,239.0,135.0,51.0,70.0,39.0,2346.0
JUL19,Female,Health,Problematic alcohol use,264.0,232.0,115.0,107.0,55.0,22.0,28.0,66.0,889.0
JUL19,Female,Other,Other,4162.0,4960.0,2251.0,1339.0,756.0,618.0,415.0,671.0,15157.0
JUL19,Female,Other,Transition from custodial arrangements,212.0,322.0,48.0,35.0,52.0,24.0,22.0,18.0,732.0
JUL19,Female,Other,Transition from foster care and child safety residential placements,54.0,106.0,32.0,25.0,11.0,4.0,2.0,22.0,256.0
JUL19,Female,Other,Transition from other care arrangements,119.0,151.0,48.0,40.0,19.0,16.0,10.0,18.0,421.0
JUL19,Female,Other,Discrimination including racial discrimination,103.0,106.0,22.0,16.0,34.0,4.0,11.0,0.0,296.0
JUL19,Female,Other,Itinerant,329.0,451.0,154.0,101.0,140.0,116.0,6.0,28.0,1323.0
JUL19,Female,Other,Unable to return home due to environmental reasons,348.0,270.0,114.0,109.0,74.0,35.0,46.0,26.0,1022.0
JUL19,Female,Other,Disengagement with school or other education and training,381.0,294.0,80.0,50.0,148.0,12.0,17.0,25.0,1006.0
JUL19,Female,Other,Lack of family and/or community support,2834.0,3213.0,1496.0,828.0,334.0,483.0,324.0,275.0,9779.0
JUL19,Female,Other,Other (not elsewhere classified),1026.0,1214.0,640.0,411.0,138.0,51.0,69.0,349.0,3898.0
JUL19,Female,Not stated,Not stated,179.0,98.0,8.0,16.0,0.0,2.0,0.0,70.0,371.0
JUL19,Female,Total,Total Clients,13660.0,20916.0,7059.0,4135.0,3901.0,1378.0,917.0,1929.0,53774.0
JUL19,Male,Accommodation,Accommodation,5367.0,7111.0,3287.0,1115.0,1727.0,856.0,410.0,526.0,20348.0
JUL19,Male,Accommodation,Housing crisis (e.g. eviction),3480.0,4461.0,1977.0,628.0,1007.0,472.0,250.0,248.0,12508.0
JUL19,Male,Accommodation,Inadequate or inappropriate dwelling conditions,2111.0,3643.0,1658.0,507.0,659.0,462.0,174.0,280.0,9479.0
JUL19,Male,Accommodation,Previous accommodation ended,1559.0,2071.0,974.0,379.0,177.0,387.0,139.0,91.0,5768.0
JUL19,Male,Financial,Financial,4758.0,6374.0,2781.0,1099.0,643.0,617.0,342.0,351.0,16933.0
JUL19,Male,Financial,Financial difficulties,3432.0,4957.0,2100.0,805.0,386.0,442.0,235.0,237.0,12572.0
JUL19,Male,Financial,Housing affordability stress,2661.0,3849.0,1681.0,565.0,192.0,428.0,225.0,192.0,9782.0
JUL19,Male,Financial,Employment difficulties,680.0,827.0,288.0,126.0,89.0,46.0,42.0,86.0,2183.0
JUL19,Male,Financial,Unemployment,1317.0,1522.0,734.0,388.0,264.0,142.0,103.0,108.0,4572.0
JUL19,Male,Financial,Problematic gambling,73.0,37.0,31.0,8.0,13.0,3.0,1.0,3.0,169.0
JUL19,Male,Interpersonal,Interpersonal Relationships,3622.0,4813.0,1653.0,1026.0,541.0,443.0,278.0,402.0,12755.0
JUL19,Male,Interpersonal,Time out from family/other situation,753.0,844.0,432.0,293.0,49.0,201.0,71.0,178.0,2820.0
JUL19,Male,Interpersonal,Relationship/family breakdown,2214.0,2186.0,962.0,472.0,218.0,286.0,229.0,96.0,6649.0
JUL19,Male,Interpersonal,Sexual abuse,77.0,100.0,26.0,15.0,6.0,8.0,7.0,2.0,241.0
JUL19,Male,Interpersonal,Family and domestic violence,1893.0,3053.0,768.0,568.0,306.0,104.0,144.0,216.0,7045.0
JUL19,Male,Interpersonal,Non-family violence,167.0,259.0,67.0,48.0,12.0,49.0,11.0,7.0,620.0
JUL19,Male,Health,Health,2670.0,3540.0,1155.0,634.0,714.0,489.0,170.0,189.0,9544.0
JUL19,Male,Health,Mental health issues,1855.0,2479.0,718.0,357.0,444.0,356.0,129.0,65.0,6393.0
JUL19,Male,Health,Medical issues,819.0,1277.0,431.0,234.0,234.0,179.0,55.0,67.0,3291.0
JUL19,Male,Health,Problematic drug or substance use,863.0,1108.0,269.0,238.0,216.0,100.0,41.0,42.0,2876.0
JUL19,Male,Health,Problematic alcohol use,379.0,392.0,160.0,111.0,107.0,64.0,20.0,67.0,1300.0
JUL19,Male,Other,Other,3114.0,4260.0,1755.0,1001.0,684.0,552.0,331.0,459.0,12142.0
JUL19,Male,Other,Transition from custodial arrangements,386.0,936.0,120.0,74.0,168.0,58.0,29.0,51.0,1822.0
JUL19,Male,Other,Transition from foster care and child safety residential placements,20.0,71.0,32.0,22.0,3.0,7.0,3.0,9.0,167.0
JUL19,Male,Other,Transition from other care arrangements,109.0,147.0,47.0,37.0,42.0,47.0,25.0,14.0,468.0
JUL19,Male,Other,Discrimination including racial discrimination,73.0,73.0,18.0,14.0,20.0,1.0,4.0,0.0,203.0
JUL19,Male,Other,Itinerant,337.0,635.0,187.0,137.0,166.0,120.0,8.0,57.0,1647.0
JUL19,Male,Other,Unable to return home due to environmental reasons,221.0,158.0,80.0,57.0,38.0,27.0,18.0,16.0,615.0
JUL19,Male,Other,Disengagement with school or other education and training,301.0,248.0,39.0,48.0,86.0,14.0,7.0,13.0,756.0
JUL19,Male,Other,Lack of family and/or community support,1832.0,2190.0,1049.0,514.0,226.0,390.0,159.0,173.0,6528.0
JUL19,Male,Other,Other (not elsewhere classified),759.0,931.0,496.0,323.0,58.0,42.0,113.0,196.0,2918.0
JUL19,Male,Not stated,Not stated,334.0,70.0,7.0,10.0,0.0,4.0,4.0,119.0,548.0
JUL19,Male,Total,Total Clients,9632.0,12558.0,5014.0,2452.0,2443.0,1105.0,694.0,1245.0,35057.0
JUL19,Total,Accommodation,Accommodation,12369.0,16137.0,7309.0,2607.0,4180.0,1898.0,998.0,1265.0,46662.0
JUL19,Total,Accommodation,Housing crisis (e.g. eviction),8084.0,10145.0,4539.0,1478.0,2548.0,1089.0,578.0,633.0,29055.0
JUL19,Total,Accommodation,Inadequate or inappropriate dwelling conditions,4790.0,8207.0,3532.0,1200.0,1461.0,963.0,447.0,695.0,21264.0
JUL19,Total,Accommodation,Previous accommodation ended,3609.0,4595.0,2016.0,849.0,477.0,882.0,355.0,187.0,12957.0
JUL19,Total,Financial,Financial,11134.0,15317.0,6317.0,2594.0,1548.0,1379.0,871.0,822.0,39909.0
JUL19,Total,Financial,Financial difficulties,8155.0,12120.0,4879.0,1925.0,997.0,1000.0,637.0,550.0,30220.0
JUL19,Total,Financial,Housing affordability stress,6481.0,9344.0,3918.0,1420.0,499.0,1005.0,550.0,445.0,23636.0
JUL19,Total,Financial,Employment difficulties,1359.0,1592.0,560.0,241.0,156.0,89.0,106.0,132.0,4234.0
JUL19,Total,Financial,Unemployment,2667.0,3211.0,1435.0,761.0,517.0,249.0,238.0,213.0,9283.0
JUL19,Total,Financial,Problematic gambling,106.0,57.0,51.0,10.0,25.0,4.0,4.0,9.0,266.0
JUL19,Total,Interpersonal,Interpersonal Relationships,11143.0,17847.0,5039.0,3585.0,2374.0,1181.0,825.0,1339.0,43250.0
JUL19,Total,Interpersonal,Time out from family/other situation,2136.0,2191.0,1081.0,764.0,169.0,476.0,225.0,432.0,7471.0
JUL19,Total,Interpersonal,Relationship/family breakdown,5977.0,5791.0,2412.0,1430.0,594.0,705.0,595.0,308.0,17787.0
JUL19,Total,Interpersonal,Sexual abuse,411.0,540.0,156.0,183.0,57.0,36.0,44.0,32.0,1457.0
JUL19,Total,Interpersonal,Family and domestic violence,7207.0,14050.0,3171.0,2616.0,1764.0,485.0,506.0,924.0,30667.0
JUL19,Total,Interpersonal,Non-family violence,428.0,735.0,171.0,152.0,37.0,116.0,50.0,51.0,1740.0
JUL19,Total,Health,Health,5938.0,7695.0,2554.0,1527.0,1577.0,1003.0,475.0,393.0,21136.0
JUL19,Total,Health,Mental health issues,4412.0,5681.0,1680.0,916.0,1110.0,779.0,369.0,124.0,15054.0
JUL19,Total,Health,Medical issues,1792.0,2762.0,1004.0,522.0,513.0,365.0,149.0,152.0,7253.0
JUL19,Total,Health,Problematic drug or substance use,1591.0,1992.0,470.0,477.0,351.0,151.0,111.0,81.0,5222.0
JUL19,Total,Health,Problematic alcohol use,643.0,624.0,275.0,218.0,162.0,86.0,48.0,133.0,2189.0
JUL19,Total,Other,Other,7276.0,9220.0,4006.0,2340.0,1440.0,1170.0,746.0,1130.0,27299.0
JUL19,Total,Other,Transition from custodial arrangements,598.0,1258.0,168.0,109.0,220.0,82.0,51.0,69.0,2554.0
JUL19,Total,Other,Transition from foster care and child safety residential placements,74.0,177.0,64.0,47.0,14.0,11.0,5.0,31.0,423.0
JUL19,Total,Other,Transition from other care arrangements,228.0,298.0,95.0,77.0,61.0,63.0,35.0,32.0,889.0
JUL19,Total,Other,Discrimination including racial discrimination,176.0,179.0,40.0,30.0,54.0,5.0,15.0,0.0,499.0
JUL19,Total,Other,Itinerant,666.0,1086.0,341.0,238.0,306.0,236.0,14.0,85.0,2970.0
JUL19,Total,Other,Unable to return home due to environmental reasons,569.0,428.0,194.0,166.0,112.0,62.0,64.0,42.0,1637.0
JUL19,Total,Other,Disengagement with school or other education and training,682.0,542.0,119.0,98.0,234.0,26.0,24.0,38.0,1762.0
JUL19,Total,Other,Lack of family and/or community support,4666.0,5403.0,2545.0,1342.0,560.0,873.0,483.0,448.0,16307.0
JUL19,Total,Other,Other (not elsewhere classified),1785.0,2145.0,1136.0,734.0,196.0,93.0,182.0,545.0,6816.0
JUL19,Total,Not stated,Not stated,513.0,168.0,15.0,26.0,0.0,6.0,4.0,189.0,919.0
JUL19,Total,Total,Total Clients,23292.0,33474.0,12073.0,6587.0,6344.0,2483.0,1611.0,3174.0,88831.0
JUN19,Female,Accommodation,Accommodation,6919.0,8900.0,3993.0,1506.0,2382.0,996.0,560.0,741.0,25959.0
JUN19,Female,Accommodation,Housing crisis (e.g. eviction),4546.0,5695.0,2565.0,890.0,1491.0,616.0,323.0,387.0,16501.0
JUN19,Female,Accommodation,Inadequate or inappropriate dwelling conditions,2614.0,4465.0,1866.0,686.0,778.0,469.0,246.0,415.0,11530.0
JUN19,Female,Accommodation,Previous accommodation ended,2009.0,2384.0,1055.0,467.0,292.0,460.0,204.0,96.0,6960.0
JUN19,Female,Financial,Financial,6358.0,9032.0,3635.0,1616.0,862.0,719.0,506.0,484.0,23192.0
JUN19,Female,Financial,Financial difficulties,4691.0,7305.0,2868.0,1237.0,594.0,522.0,373.0,319.0,17894.0
JUN19,Female,Financial,Housing affordability stress,3822.0,5463.0,2315.0,926.0,284.0,538.0,308.0,249.0,13901.0
JUN19,Female,Financial,Employment difficulties,675.0,755.0,268.0,124.0,57.0,40.0,51.0,48.0,2018.0
JUN19,Female,Financial,Unemployment,1332.0,1670.0,689.0,409.0,224.0,108.0,127.0,96.0,4654.0
JUN19,Female,Financial,Problematic gambling,32.0,19.0,20.0,2.0,11.0,1.0,3.0,5.0,93.0
JUN19,Female,Interpersonal,Interpersonal Relationships,7500.0,12428.0,3327.0,2554.0,1751.0,715.0,522.0,869.0,29607.0
JUN19,Female,Interpersonal,Time out from family/other situation,1302.0,1336.0,643.0,465.0,119.0,277.0,140.0,212.0,4494.0
JUN19,Female,Interpersonal,Relationship/family breakdown,3689.0,3541.0,1386.0,1013.0,334.0,409.0,350.0,218.0,10930.0
JUN19,Female,Interpersonal,Sexual abuse,315.0,424.0,136.0,173.0,49.0,32.0,36.0,25.0,1187.0
JUN19,Female,Interpersonal,Family and domestic violence,5296.0,10449.0,2326.0,2083.0,1409.0,373.0,343.0,667.0,22896.0
JUN19,Female,Interpersonal,Non-family violence,268.0,462.0,107.0,101.0,20.0,69.0,38.0,41.0,1106.0
JUN19,Female,Health,Health,3235.0,4008.0,1407.0,959.0,817.0,501.0,285.0,204.0,11401.0
JUN19,Female,Health,Mental health issues,2523.0,3093.0,964.0,593.0,613.0,414.0,220.0,55.0,8466.0
JUN19,Female,Health,Medical issues,989.0,1360.0,562.0,307.0,278.0,188.0,91.0,91.0,3863.0
JUN19,Female,Health,Problematic drug or substance use,682.0,825.0,194.0,260.0,131.0,44.0,68.0,37.0,2240.0
JUN19,Female,Health,Problematic alcohol use,245.0,221.0,122.0,127.0,55.0,18.0,25.0,66.0,879.0
JUN19,Female,Other,Other,4222.0,4783.0,2218.0,1349.0,693.0,564.0,384.0,688.0,14895.0
