DATE,MONTH,AGE GROUP,MEASURE,VALUE
2022-11-30,Nov22,65+,proportion of national per 10k,
2017-10-31,Oct17,0 to 4,proportion of national per 10k,
2017-10-31,Oct17,10 to 14,proportion of national per 10k,
2017-10-31,Oct17,15 to 19,proportion of national per 10k,
2017-10-31,Oct17,20 to 24,proportion of national per 10k,
2017-10-31,Oct17,25 to 29,proportion of national per 10k,
2017-10-31,Oct17,30 to 34,proportion of national per 10k,
2017-10-31,Oct17,35 to 39,proportion of national per 10k,
2017-10-31,Oct17,40 to 44,proportion of national per 10k,
2017-10-31,Oct17,45 to 49,proportion of national per 10k,
2017-10-31,Oct17,5 to 9,proportion of national per 10k,
2017-10-31,Oct17,50 to 54,proportion of national per 10k,
2017-10-31,Oct17,55 to 59,proportion of national per 10k,
2017-10-31,Oct17,60 to 64,proportion of national per 10k,
2017-10-31,Oct17,65+,proportion of national per 10k,
2018-10-31,Oct18,0 to 4,proportion of national per 10k,
2018-10-31,Oct18,10 to 14,proportion of national per 10k,
2018-10-31,Oct18,15 to 19,proportion of national per 10k,
2018-10-31,Oct18,20 to 24,proportion of national per 10k,
2018-10-31,Oct18,25 to 29,proportion of national per 10k,
2018-10-31,Oct18,30 to 34,proportion of national per 10k,
2018-10-31,Oct18,35 to 39,proportion of national per 10k,
2018-10-31,Oct18,40 to 44,proportion of national per 10k,
2018-10-31,Oct18,45 to 49,proportion of national per 10k,
2018-10-31,Oct18,5 to 9,proportion of national per 10k,
2018-10-31,Oct18,50 to 54,proportion of national per 10k,
2018-10-31,Oct18,55 to 59,proportion of national per 10k,
2018-10-31,Oct18,60 to 64,proportion of national per 10k,
2018-10-31,Oct18,65+,proportion of national per 10k,
2019-10-31,Oct19,0 to 4,proportion of national per 10k,
2019-10-31,Oct19,10 to 14,proportion of national per 10k,
2019-10-31,Oct19,15 to 19,proportion of national per 10k,
2019-10-31,Oct19,20 to 24,proportion of national per 10k,
2019-10-31,Oct19,25 to 29,proportion of national per 10k,
2019-10-31,Oct19,30 to 34,proportion of national per 10k,
2019-10-31,Oct19,35 to 39,proportion of national per 10k,
2019-10-31,Oct19,40 to 44,proportion of national per 10k,
2019-10-31,Oct19,45 to 49,proportion of national per 10k,
2019-10-31,Oct19,5 to 9,proportion of national per 10k,
2019-10-31,Oct19,50 to 54,proportion of national per 10k,
2019-10-31,Oct19,55 to 59,proportion of national per 10k,
2019-10-31,Oct19,60 to 64,proportion of national per 10k,
2019-10-31,Oct19,65+,proportion of national per 10k,
2020-10-31,Oct20,0 to 4,proportion of national per 10k,
2020-10-31,Oct20,10 to 14,proportion of national per 10k,
2020-10-31,Oct20,15 to 19,proportion of national per 10k,
2020-10-31,Oct20,20 to 24,proportion of national per 10k,
2020-10-31,Oct20,25 to 29,proportion of national per 10k,
2020-10-31,Oct20,30 to 34,proportion of national per 10k,
2020-10-31,Oct20,35 to 39,proportion of national per 10k,
2020-10-31,Oct20,40 to 44,proportion of national per 10k,
2020-10-31,Oct20,45 to 49,proportion of national per 10k,
2020-10-31,Oct20,5 to 9,proportion of national per 10k,
2020-10-31,Oct20,50 to 54,proportion of national per 10k,
2020-10-31,Oct20,55 to 59,proportion of national per 10k,
2020-10-31,Oct20,60 to 64,proportion of national per 10k,
2020-10-31,Oct20,65+,proportion of national per 10k,
2021-10-31,Oct21,0 to 4,proportion of national per 10k,
2021-10-31,Oct21,10 to 14,proportion of national per 10k,
2021-10-31,Oct21,15 to 19,proportion of national per 10k,
2021-10-31,Oct21,20 to 24,proportion of national per 10k,
2021-10-31,Oct21,25 to 29,proportion of national per 10k,
2021-10-31,Oct21,30 to 34,proportion of national per 10k,
2021-10-31,Oct21,35 to 39,proportion of national per 10k,
2021-10-31,Oct21,40 to 44,proportion of national per 10k,
2021-10-31,Oct21,45 to 49,proportion of national per 10k,
2021-10-31,Oct21,5 to 9,proportion of national per 10k,
2021-10-31,Oct21,50 to 54,proportion of national per 10k,
2021-10-31,Oct21,55 to 59,proportion of national per 10k,
2021-10-31,Oct21,60 to 64,proportion of national per 10k,
2021-10-31,Oct21,65+,proportion of national per 10k,
2022-10-31,Oct22,0 to 4,proportion of national per 10k,
2022-10-31,Oct22,10 to 14,proportion of national per 10k,
2022-10-31,Oct22,15 to 19,proportion of national per 10k,
2022-10-31,Oct22,20 to 24,proportion of national per 10k,
2022-10-31,Oct22,25 to 29,proportion of national per 10k,
2022-10-31,Oct22,30 to 34,proportion of national per 10k,
2022-10-31,Oct22,35 to 39,proportion of national per 10k,
2022-10-31,Oct22,40 to 44,proportion of national per 10k,
2022-10-31,Oct22,45 to 49,proportion of national per 10k,
2022-10-31,Oct22,5 to 9,proportion of national per 10k,
2022-10-31,Oct22,50 to 54,proportion of national per 10k,
2022-10-31,Oct22,55 to 59,proportion of national per 10k,
2022-10-31,Oct22,60 to 64,proportion of national per 10k,
2022-10-31,Oct22,65+,proportion of national per 10k,
2017-09-30,Sep17,0 to 4,proportion of national per 10k,0.6184896554453498
2017-09-30,Sep17,10 to 14,proportion of national per 10k,0.5778618127704628
2017-09-30,Sep17,15 to 19,proportion of national per 10k,0.6081141224061999
2017-09-30,Sep17,20 to 24,proportion of national per 10k,0.608008440370824
2017-09-30,Sep17,25 to 29,proportion of national per 10k,0.67772906937741
2017-09-30,Sep17,30 to 34,proportion of national per 10k,0.6965955338002668
2017-09-30,Sep17,35 to 39,proportion of national per 10k,0.7235949513317437
2017-09-30,Sep17,40 to 44,proportion of national per 10k,0.6867737215215282
2017-09-30,Sep17,45 to 49,proportion of national per 10k,0.7126917234477725
2017-09-30,Sep17,5 to 9,proportion of national per 10k,0.6245030090418336
2017-09-30,Sep17,50 to 54,proportion of national per 10k,0.7035043454473258
2017-09-30,Sep17,55 to 59,proportion of national per 10k,0.6855265423852699
2017-09-30,Sep17,60 to 64,proportion of national per 10k,0.5464016589043387
2017-09-30,Sep17,65+,proportion of national per 10k,0.6862564962154916
2018-09-30,Sep18,0 to 4,proportion of national per 10k,0.5877173086607842
2018-09-30,Sep18,10 to 14,proportion of national per 10k,0.6041906557601049
2018-09-30,Sep18,15 to 19,proportion of national per 10k,0.5767161123158628
2018-09-30,Sep18,20 to 24,proportion of national per 10k,0.637347868320213
2018-09-30,Sep18,25 to 29,proportion of national per 10k,0.7106552548910036
2018-09-30,Sep18,30 to 34,proportion of national per 10k,0.7045213803071524
2018-09-30,Sep18,35 to 39,proportion of national per 10k,0.7253394676415093
2018-09-30,Sep18,40 to 44,proportion of national per 10k,0.6898072693095921
2018-09-30,Sep18,45 to 49,proportion of national per 10k,0.626837277630375
2018-09-30,Sep18,5 to 9,proportion of national per 10k,0.5977135357414731
2018-09-30,Sep18,50 to 54,proportion of national per 10k,0.6570783267624771
2018-09-30,Sep18,55 to 59,proportion of national per 10k,0.6539432368264899
2018-09-30,Sep18,60 to 64,proportion of national per 10k,0.698161163467544
2018-09-30,Sep18,65+,proportion of national per 10k,0.7978397916899834
2019-09-30,Sep19,0 to 4,proportion of national per 10k,0.6524317110535509
2019-09-30,Sep19,10 to 14,proportion of national per 10k,0.6620437328218656
2019-09-30,Sep19,15 to 19,proportion of national per 10k,0.6054932962531666
2019-09-30,Sep19,20 to 24,proportion of national per 10k,0.603130346220194
2019-09-30,Sep19,25 to 29,proportion of national per 10k,0.697607514121251
2019-09-30,Sep19,30 to 34,proportion of national per 10k,0.7699665843037494
2019-09-30,Sep19,35 to 39,proportion of national per 10k,0.6900914666796875
2019-09-30,Sep19,40 to 44,proportion of national per 10k,0.6988634226160518
2019-09-30,Sep19,45 to 49,proportion of national per 10k,0.7237597709703152
2019-09-30,Sep19,5 to 9,proportion of national per 10k,0.6484431076546436
2019-09-30,Sep19,50 to 54,proportion of national per 10k,0.7049655242867832
2019-09-30,Sep19,55 to 59,proportion of national per 10k,0.7486517524271543
2019-09-30,Sep19,60 to 64,proportion of national per 10k,0.7274772214564693
2019-09-30,Sep19,65+,proportion of national per 10k,0.7169636689889133
2020-09-30,Sep20,0 to 4,proportion of national per 10k,0.5984217741418792
2020-09-30,Sep20,10 to 14,proportion of national per 10k,0.6421467643592232
2020-09-30,Sep20,15 to 19,proportion of national per 10k,0.6326315207353238
2020-09-30,Sep20,20 to 24,proportion of national per 10k,0.5960868628222399
2020-09-30,Sep20,25 to 29,proportion of national per 10k,0.7120815813425424
2020-09-30,Sep20,30 to 34,proportion of national per 10k,0.6926720975300943
2020-09-30,Sep20,35 to 39,proportion of national per 10k,0.6858754936660183
2020-09-30,Sep20,40 to 44,proportion of national per 10k,0.6499093088239217
2020-09-30,Sep20,45 to 49,proportion of national per 10k,0.6841302458280756
2020-09-30,Sep20,5 to 9,proportion of national per 10k,0.5862769962237718
2020-09-30,Sep20,50 to 54,proportion of national per 10k,0.6709006143542238
2020-09-30,Sep20,55 to 59,proportion of national per 10k,0.7275502847797368
2020-09-30,Sep20,60 to 64,proportion of national per 10k,0.7517667845935222
2020-09-30,Sep20,65+,proportion of national per 10k,0.8037821348142549
2021-09-30,Sep21,0 to 4,proportion of national per 10k,0.6734437912148197
2021-09-30,Sep21,10 to 14,proportion of national per 10k,0.7543440017541934
2021-09-30,Sep21,15 to 19,proportion of national per 10k,0.6098628218956194
2021-09-30,Sep21,20 to 24,proportion of national per 10k,0.6332070662768327
2021-09-30,Sep21,25 to 29,proportion of national per 10k,0.7152764612262219
2021-09-30,Sep21,30 to 34,proportion of national per 10k,0.7473033215948236
2021-09-30,Sep21,35 to 39,proportion of national per 10k,0.7395326101823387
2021-09-30,Sep21,40 to 44,proportion of national per 10k,0.7217796605243662
2021-09-30,Sep21,45 to 49,proportion of national per 10k,0.6634133556097883
2021-09-30,Sep21,5 to 9,proportion of national per 10k,0.6321894653804772
2021-09-30,Sep21,50 to 54,proportion of national per 10k,0.7553303265305356
2021-09-30,Sep21,55 to 59,proportion of national per 10k,0.7688313064586676
2021-09-30,Sep21,60 to 64,proportion of national per 10k,0.810195353515159
2021-09-30,Sep21,65+,proportion of national per 10k,0.818847801086311
2022-09-30,Sep22,0 to 4,proportion of national per 10k,0.6675710424472528
2022-09-30,Sep22,10 to 14,proportion of national per 10k,0.6516734249767815
2022-09-30,Sep22,15 to 19,proportion of national per 10k,0.5913539018025039
2022-09-30,Sep22,20 to 24,proportion of national per 10k,0.644633655976843
2022-09-30,Sep22,25 to 29,proportion of national per 10k,0.7386598920695254
2022-09-30,Sep22,30 to 34,proportion of national per 10k,0.7427631267851103
2022-09-30,Sep22,35 to 39,proportion of national per 10k,0.7007351824526266
2022-09-30,Sep22,40 to 44,proportion of national per 10k,0.6797448918227994
2022-09-30,Sep22,45 to 49,proportion of national per 10k,0.674394712270186
2022-09-30,Sep22,5 to 9,proportion of national per 10k,0.686314280416517
2022-09-30,Sep22,50 to 54,proportion of national per 10k,0.7337229366321718
2022-09-30,Sep22,55 to 59,proportion of national per 10k,0.7481648033613089
2022-09-30,Sep22,60 to 64,proportion of national per 10k,0.6594407265174302
2022-09-30,Sep22,65+,proportion of national per 10k,0.7650793892295686
2018-04-30,Apr18,0 to 4,proportion of national population,0.11086758806878923
2018-04-30,Apr18,10 to 14,proportion of national population,0.10799121879093794
2018-04-30,Apr18,15 to 19,proportion of national population,0.10380551569323208
2018-04-30,Apr18,20 to 24,proportion of national population,0.09775575849447259
2018-04-30,Apr18,25 to 29,proportion of national population,0.10366706910690983
2018-04-30,Apr18,30 to 34,proportion of national population,0.11118297934780205
2018-04-30,Apr18,35 to 39,proportion of national population,0.1097217308417664
2018-04-30,Apr18,40 to 44,proportion of national population,0.10800794648266746
2018-04-30,Apr18,45 to 49,proportion of national population,0.10831635275049505
2018-04-30,Apr18,5 to 9,proportion of national population,0.10819931643730271
2018-04-30,Apr18,50 to 54,proportion of national population,0.10782325390914889
2018-04-30,Apr18,55 to 59,proportion of national population,0.10422897205443706
2018-04-30,Apr18,60 to 64,proportion of national population,0.10283604048529119
2018-04-30,Apr18,65+,proportion of national population,0.09613259469032209
2019-04-30,Apr19,0 to 4,proportion of national population,0.11125208299339481
2019-04-30,Apr19,10 to 14,proportion of national population,0.10842749595985261
2019-04-30,Apr19,15 to 19,proportion of national population,0.10367867777764442
2019-04-30,Apr19,20 to 24,proportion of national population,0.09710263390158004
2019-04-30,Apr19,25 to 29,proportion of national population,0.10062408481584127
2019-04-30,Apr19,30 to 34,proportion of national population,0.10967340263540701
2019-04-30,Apr19,35 to 39,proportion of national population,0.10972789311493882
2019-04-30,Apr19,40 to 44,proportion of national population,0.10859720582054003
2019-04-30,Apr19,45 to 49,proportion of national population,0.10798799070117449
2019-04-30,Apr19,5 to 9,proportion of national population,0.10857198798222738
2019-04-30,Apr19,50 to 54,proportion of national population,0.1087050899273796
2019-04-30,Apr19,55 to 59,proportion of national population,0.10493064334731039
2019-04-30,Apr19,60 to 64,proportion of national population,0.10336985764839102
2019-04-30,Apr19,65+,proportion of national population,0.09720068795275584
2020-04-30,Apr20,0 to 4,proportion of national population,0.1121206465001549
2020-04-30,Apr20,10 to 14,proportion of national population,0.10896454921991225
2020-04-30,Apr20,15 to 19,proportion of national population,0.10503380383670033
2020-04-30,Apr20,20 to 24,proportion of national population,0.09938374555510278
2020-04-30,Apr20,25 to 29,proportion of national population,0.10009427775693855
2020-04-30,Apr20,30 to 34,proportion of national population,0.10866865329524901
2020-04-30,Apr20,35 to 39,proportion of national population,0.1102798416829736
2020-04-30,Apr20,40 to 44,proportion of national population,0.10937274983234803
2020-04-30,Apr20,45 to 49,proportion of national population,0.10817188394165264
2020-04-30,Apr20,5 to 9,proportion of national population,0.10955680190842472
2020-04-30,Apr20,50 to 54,proportion of national population,0.10944535983297855
2020-04-30,Apr20,55 to 59,proportion of national population,0.10598480341718858
2020-04-30,Apr20,60 to 64,proportion of national population,0.10420511445483219
2020-04-30,Apr20,65+,proportion of national population,0.0985485698801116
2021-04-30,Apr21,0 to 4,proportion of national population,0.11299530352414337
2021-04-30,Apr21,10 to 14,proportion of national population,0.11006273566044254
2021-04-30,Apr21,15 to 19,proportion of national population,0.10699369495765648
2021-04-30,Apr21,20 to 24,proportion of national population,0.10228130093827305
2021-04-30,Apr21,25 to 29,proportion of national population,0.101264234366748
2021-04-30,Apr21,30 to 34,proportion of national population,0.10844760637289792
2021-04-30,Apr21,35 to 39,proportion of national population,0.11145373785880336
2021-04-30,Apr21,40 to 44,proportion of national population,0.11048264543188864
2021-04-30,Apr21,45 to 49,proportion of national population,0.1090012427156353
2021-04-30,Apr21,5 to 9,proportion of national population,0.11095408502169021
2021-04-30,Apr21,50 to 54,proportion of national population,0.11014306745215463
2021-04-30,Apr21,55 to 59,proportion of national population,0.10753098372731103
2021-04-30,Apr21,60 to 64,proportion of national population,0.10493116474450007
2021-04-30,Apr21,65+,proportion of national population,0.0997996361476461
2022-04-30,Apr22,0 to 4,proportion of national population,0.1126972186453092
2022-04-30,Apr22,10 to 14,proportion of national population,0.11035604824325507
2022-04-30,Apr22,15 to 19,proportion of national population,0.10745576107263739
2022-04-30,Apr22,20 to 24,proportion of national population,0.10182125708225728
2022-04-30,Apr22,25 to 29,proportion of national population,0.10175324693188664
2022-04-30,Apr22,30 to 34,proportion of national population,0.10757913129938004
2022-04-30,Apr22,35 to 39,proportion of national population,0.11209704111379384
