DATE,MONTH,GROUP,REASON FOR SEEKING ASSISTANCE,MEASURE,VALUE
2018-07-31,Jul18,Other,Discrimination including racial discrimination,proportion of national per 10k,0.560941030141612
2018-07-31,Jul18,Other,Disengagement with school or other education and training,proportion of national per 10k,0.8421954203244101
2018-07-31,Jul18,Other,Itinerant,proportion of national per 10k,0.4147710516760273
2018-07-31,Jul18,Other,Lack of family and/or community support,proportion of national per 10k,0.7142432376658242
2018-07-31,Jul18,Other,Other,proportion of national per 10k,0.6930574876413912
2018-07-31,Jul18,Other,Other (not elsewhere classified),proportion of national per 10k,0.8089241466675433
2018-07-31,Jul18,Other,Transition from custodial arrangements,proportion of national per 10k,0.3524678203205011
2018-07-31,Jul18,Other,Transition from foster care and child safety residential placements,proportion of national per 10k,0.7979914236324186
2018-07-31,Jul18,Other,Transition from other care arrangements,proportion of national per 10k,0.8980087343522669
2018-07-31,Jul18,Other,Unable to return home due to environmental reasons,proportion of national per 10k,0.952992749489473
2018-07-31,Jul18,Total,Total clients,proportion of national per 10k,0.663705602330998
2019-07-31,Jul19,Accommodation,Accommodation,proportion of national per 10k,0.5322004055218567
2019-07-31,Jul19,Accommodation,Housing crisis (e.g. eviction),proportion of national per 10k,0.48456391954014927
2019-07-31,Jul19,Accommodation,Inadequate or inappropriate dwelling conditions,proportion of national per 10k,0.5375684868759504
2019-07-31,Jul19,Accommodation,Previous accommodation ended,proportion of national per 10k,0.6241669241134615
2019-07-31,Jul19,Financial,Employment difficulties,proportion of national per 10k,0.5422052372634585
2019-07-31,Jul19,Financial,Financial,proportion of national per 10k,0.6191510948864699
2019-07-31,Jul19,Financial,Financial difficulties,proportion of national per 10k,0.6067835425488266
2019-07-31,Jul19,Financial,Housing affordability stress,proportion of national per 10k,0.5722843668204185
2019-07-31,Jul19,Financial,Problematic gambling,proportion of national per 10k,0.35810953336247514
2019-07-31,Jul19,Financial,Unemployment,proportion of national per 10k,0.7808971280882516
2019-07-31,Jul19,Health,Health,proportion of national per 10k,0.6881985545052841
2019-07-31,Jul19,Health,Medical issues,proportion of national per 10k,0.6855676951116283
2019-07-31,Jul19,Health,Mental health issues,proportion of national per 10k,0.5796169553671265
2019-07-31,Jul19,Health,Problematic alcohol use,proportion of national per 10k,0.9486548935871726
2019-07-31,Jul19,Health,Problematic drug or substance use,proportion of national per 10k,0.8701197589448023
2019-07-31,Jul19,Interpersonal,Family and domestic violence,proportion of national per 10k,0.812575952807508
2019-07-31,Jul19,Interpersonal,Interpersonal relationships,proportion of national per 10k,0.7895880511209016
2019-07-31,Jul19,Interpersonal,Non-family violence,proportion of national per 10k,0.832131301891471
2019-07-31,Jul19,Interpersonal,Relationship/family breakdown,proportion of national per 10k,0.7658273137708342
2019-07-31,Jul19,Interpersonal,Sexual abuse,proportion of national per 10k,1.1964348568990093
2019-07-31,Jul19,Interpersonal,Time out from family/other situation,proportion of national per 10k,0.9741192853440725
2019-07-31,Jul19,Not stated,Not stated,proportion of national per 10k,0.2694978816904111
2019-07-31,Jul19,Other,Discrimination including racial discrimination,proportion of national per 10k,0.5726881916297699
2019-07-31,Jul19,Other,Disengagement with school or other education and training,proportion of national per 10k,0.5298069986204882
2019-07-31,Jul19,Other,Itinerant,proportion of national per 10k,0.7633400113842282
2019-07-31,Jul19,Other,Lack of family and/or community support,proportion of national per 10k,0.7839276160144079
2019-07-31,Jul19,Other,Other,proportion of national per 10k,0.8165196452109564
2019-07-31,Jul19,Other,Other (not elsewhere classified),proportion of national per 10k,1.025803077051395
2019-07-31,Jul19,Other,Transition from custodial arrangements,proportion of national per 10k,0.40653985161752565
2019-07-31,Jul19,Other,Transition from foster care and child safety residential placements,proportion of national per 10k,1.0584126208268707
2019-07-31,Jul19,Other,Transition from other care arrangements,proportion of national per 10k,0.825061806786301
2019-07-31,Jul19,Other,Unable to return home due to environmental reasons,proportion of national per 10k,0.9659550736196367
2019-07-31,Jul19,Total,Total clients,proportion of national per 10k,0.7063511094153999
2020-07-31,Jul20,Accommodation,Accommodation,proportion of national per 10k,0.5003694502461299
2020-07-31,Jul20,Accommodation,Housing crisis (e.g. eviction),proportion of national per 10k,0.4185678426598001
2020-07-31,Jul20,Accommodation,Inadequate or inappropriate dwelling conditions,proportion of national per 10k,0.545918977623837
2020-07-31,Jul20,Accommodation,Previous accommodation ended,proportion of national per 10k,0.5565487278638522
2020-07-31,Jul20,Covid,Covid-19,proportion of national per 10k,0.2699876892684338
2020-07-31,Jul20,Financial,Employment difficulties,proportion of national per 10k,0.46722858924713656
2020-07-31,Jul20,Financial,Financial,proportion of national per 10k,0.574207725375429
2020-07-31,Jul20,Financial,Financial difficulties,proportion of national per 10k,0.5609588829322971
2020-07-31,Jul20,Financial,Housing affordability stress,proportion of national per 10k,0.5012459661701435
2020-07-31,Jul20,Financial,Problematic gambling,proportion of national per 10k,0.4823728532443427
2020-07-31,Jul20,Financial,Unemployment,proportion of national per 10k,0.6943268155141583
2020-07-31,Jul20,Health,Health,proportion of national per 10k,0.6845621905106473
2020-07-31,Jul20,Health,Medical issues,proportion of national per 10k,0.6509745222530865
2020-07-31,Jul20,Health,Mental health issues,proportion of national per 10k,0.6041013598730474
2020-07-31,Jul20,Health,Problematic alcohol use,proportion of national per 10k,1.1478811917072922
2020-07-31,Jul20,Health,Problematic drug or substance use,proportion of national per 10k,0.8757859971324657
2020-07-31,Jul20,Interpersonal,Family and domestic violence,proportion of national per 10k,0.7446125729972868
2020-07-31,Jul20,Interpersonal,Interpersonal relationships,proportion of national per 10k,0.7218794619757888
2020-07-31,Jul20,Interpersonal,Non-family violence,proportion of national per 10k,0.7679998868303975
2020-07-31,Jul20,Interpersonal,Relationship/family breakdown,proportion of national per 10k,0.7431066029536759
2020-07-31,Jul20,Interpersonal,Sexual abuse,proportion of national per 10k,1.3386341588118655
2020-07-31,Jul20,Interpersonal,Time out from family/other situation,proportion of national per 10k,0.9355828292731205
2020-07-31,Jul20,Not stated,Not stated,proportion of national per 10k,0.08583859333997902
2020-07-31,Jul20,Other,Discrimination including racial discrimination,proportion of national per 10k,0.3923032333439467
2020-07-31,Jul20,Other,Disengagement with school or other education and training,proportion of national per 10k,0.7022685443549928
2020-07-31,Jul20,Other,Itinerant,proportion of national per 10k,0.6616317680490025
2020-07-31,Jul20,Other,Lack of family and/or community support,proportion of national per 10k,0.7916791008190424
2020-07-31,Jul20,Other,Other,proportion of national per 10k,0.8270673209966245
2020-07-31,Jul20,Other,Other (not elsewhere classified),proportion of national per 10k,1.222324584518308
2020-07-31,Jul20,Other,Transition from custodial arrangements,proportion of national per 10k,0.36060101734785666
2020-07-31,Jul20,Other,Transition from foster care and child safety residential placements,proportion of national per 10k,0.9133597732971209
2020-07-31,Jul20,Other,Transition from other care arrangements,proportion of national per 10k,0.9260679742923281
2020-07-31,Jul20,Other,Unable to return home due to environmental reasons,proportion of national per 10k,0.7508161454285799
2020-07-31,Jul20,Total,Total clients,proportion of national per 10k,0.6500559700090829
2021-07-31,Jul21,Accommodation,Accommodation,proportion of national per 10k,0.5704145379286439
2021-07-31,Jul21,Accommodation,Housing crisis (e.g. eviction),proportion of national per 10k,0.47829386777399857
2021-07-31,Jul21,Accommodation,Inadequate or inappropriate dwelling conditions,proportion of national per 10k,0.6345912194592127
2021-07-31,Jul21,Accommodation,Previous accommodation ended,proportion of national per 10k,0.6630499656885624
2021-07-31,Jul21,Covid,Covid-19,proportion of national per 10k,0.37616706499464664
2021-07-31,Jul21,Financial,Employment difficulties,proportion of national per 10k,0.5998600468738918
2021-07-31,Jul21,Financial,Financial,proportion of national per 10k,0.6112528622863809
2021-07-31,Jul21,Financial,Financial difficulties,proportion of national per 10k,0.5730250591434226
2021-07-31,Jul21,Financial,Housing affordability stress,proportion of national per 10k,0.5691816842887443
2021-07-31,Jul21,Financial,Problematic gambling,proportion of national per 10k,0.2416113890122716
2021-07-31,Jul21,Financial,Unemployment,proportion of national per 10k,0.874685516780504
2021-07-31,Jul21,Health,Health,proportion of national per 10k,0.7461959326554413
2021-07-31,Jul21,Health,Medical issues,proportion of national per 10k,0.7338404473701756
2021-07-31,Jul21,Health,Mental health issues,proportion of national per 10k,0.5961025041095843
2021-07-31,Jul21,Health,Problematic alcohol use,proportion of national per 10k,1.2959307904785198
2021-07-31,Jul21,Health,Problematic drug or substance use,proportion of national per 10k,0.8480571546004184
2021-07-31,Jul21,Interpersonal,Family and domestic violence,proportion of national per 10k,0.8330774832508765
2021-07-31,Jul21,Interpersonal,Interpersonal relationships,proportion of national per 10k,0.8026468513863622
2021-07-31,Jul21,Interpersonal,Non-family violence,proportion of national per 10k,0.7300392694244667
2021-07-31,Jul21,Interpersonal,Relationship/family breakdown,proportion of national per 10k,0.8062818301039729
2021-07-31,Jul21,Interpersonal,Sexual abuse,proportion of national per 10k,1.434825313588234
2021-07-31,Jul21,Interpersonal,Time out from family/other situation,proportion of national per 10k,0.9028016857181945
2021-07-31,Jul21,Not stated,Not stated,proportion of national per 10k,0.1941819015618257
2021-07-31,Jul21,Other,Discrimination including racial discrimination,proportion of national per 10k,0.42669190815949254
2021-07-31,Jul21,Other,Disengagement with school or other education and training,proportion of national per 10k,0.776622101274979
2021-07-31,Jul21,Other,Itinerant,proportion of national per 10k,0.7552440132384909
2021-07-31,Jul21,Other,Lack of family and/or community support,proportion of national per 10k,0.8926723988346632
2021-07-31,Jul21,Other,Other,proportion of national per 10k,0.8698103734007879
2021-07-31,Jul21,Other,Other (not elsewhere classified),proportion of national per 10k,0.9725526369719875
2021-07-31,Jul21,Other,Transition from custodial arrangements,proportion of national per 10k,0.42176615889903535
2021-07-31,Jul21,Other,Transition from foster care and child safety residential placements,proportion of national per 10k,0.7519417862918502
2021-07-31,Jul21,Other,Transition from other care arrangements,proportion of national per 10k,0.8096666102900125
2021-07-31,Jul21,Other,Unable to return home due to environmental reasons,proportion of national per 10k,1.0244650423478456
2021-07-31,Jul21,Total,Total clients,proportion of national per 10k,0.6948328816884037
2022-07-31,Jul22,Accommodation,Accommodation,proportion of national per 10k,0.5425213593846085
2022-07-31,Jul22,Accommodation,Housing crisis (e.g. eviction),proportion of national per 10k,0.4579235920522363
2022-07-31,Jul22,Accommodation,Inadequate or inappropriate dwelling conditions,proportion of national per 10k,0.659625019489691
2022-07-31,Jul22,Accommodation,Previous accommodation ended,proportion of national per 10k,0.6647985881378142
2022-07-31,Jul22,Covid,Covid-19,proportion of national per 10k,0.11768983032313748
2022-07-31,Jul22,Financial,Employment difficulties,proportion of national per 10k,0.863891307322505
2022-07-31,Jul22,Financial,Financial,proportion of national per 10k,0.5848215930618195
2022-07-31,Jul22,Financial,Financial difficulties,proportion of national per 10k,0.5775136261840368
2022-07-31,Jul22,Financial,Housing affordability stress,proportion of national per 10k,0.5676286139529608
2022-07-31,Jul22,Financial,Problematic gambling,proportion of national per 10k,0.30387700260312084
