POW_SA2_CODE_2021,M_Tot_H_0,M_Tot_H_1_19,M_Tot_H_20_29,M_Tot_H_30_34,M_Tot_H_35_39,M_Tot_H_40_44,M_Tot_H_45_49,M_Tot_H_50ov,M_Tot_H_NS,M_Tot_H_Tot,F_AgFF_H_0,F_AgFF_H_1_19,F_AgFF_H_20_29,F_AgFF_H_30_34,F_AgFF_H_35_39,F_AgFF_H_40_44,F_AgFF_H_45_49,F_AgFF_H_50ov,F_AgFF_H_NS,F_AgFF_H_Tot,F_Min_H_0,F_Min_H_1_19,F_Min_H_20_29,F_Min_H_30_34,F_Min_H_35_39,F_Min_H_40_44,F_Min_H_45_49,F_Min_H_50ov,F_Min_H_NS,F_Min_H_Tot,F_Mnf_H_0,F_Mnf_H_1_19,F_Mnf_H_20_29,F_Mnf_H_30_34,F_Mnf_H_35_39,F_Mnf_H_40_44,F_Mnf_H_45_49,F_Mnf_H_50ov,F_Mnf_H_NS,F_Mnf_H_Tot,F_EGWWS_H_0,F_EGWWS_H_1_19,F_EGWWS_H_20_29,F_EGWWS_H_30_34,F_EGWWS_H_35_39,F_EGWWS_H_40_44,F_EGWWS_H_45_49,F_EGWWS_H_50ov,F_EGWWS_H_NS,F_EGWWS_H_Tot,F_Const_H_0,F_Const_H_1_19,F_Const_H_20_29,F_Const_H_30_34,F_Const_H_35_39,F_Const_H_40_44,F_Const_H_45_49,F_Const_H_50ov,F_Const_H_NS,F_Const_H_Tot,F_WST_H_0,F_WST_H_1_19,F_WST_H_20_29,F_WST_H_30_34,F_WST_H_35_39,F_WST_H_40_44,F_WST_H_45_49,F_WST_H_50ov,F_WST_H_NS,F_WST_H_Tot,F_RetT_H_0,F_RetT_H_1_19,F_RetT_H_20_29,F_RetT_H_30_34,F_RetT_H_35_39,F_RetT_H_40_44,F_RetT_H_45_49,F_RetT_H_50ov,F_RetT_H_NS,F_RetT_H_Tot,F_AcFd_H_0,F_AcFd_H_1_19,F_AcFd_H_20_29,F_AcFd_H_30_34,F_AcFd_H_35_39,F_AcFd_H_40_44,F_AcFd_H_45_49,F_AcFd_H_50ov,F_AcFd_H_NS,F_AcFd_H_Tot,F_TPW_H_0,F_TPW_H_1_19,F_TPW_H_20_29,F_TPW_H_30_34,F_TPW_H_35_39,F_TPW_H_40_44,F_TPW_H_45_49,F_TPW_H_50ov,F_TPW_H_NS,F_TPW_H_Tot,F_IMT_H_0,F_IMT_H_1_19,F_IMT_H_20_29,F_IMT_H_30_34,F_IMT_H_35_39,F_IMT_H_40_44,F_IMT_H_45_49,F_IMT_H_50ov,F_IMT_H_NS,F_IMT_H_Tot,F_FinIns_H_0,F_FinIns_H_1_19,F_FinIns_H_20_29,F_FinIns_H_30_34,F_FinIns_H_35_39,F_FinIns_H_40_44,F_FinIns_H_45_49,F_FinIns_H_50ov,F_FinIns_H_NS,F_FinIns_H_Tot,F_RHRE_H_0,F_RHRE_H_1_19,F_RHRE_H_20_29,F_RHRE_H_30_34,F_RHRE_H_35_39,F_RHRE_H_40_44,F_RHRE_H_45_49,F_RHRE_H_50ov,F_RHRE_H_NS,F_RHRE_H_Tot,F_ProSTS_H_0,F_ProSTS_H_1_19,F_ProSTS_H_20_29,F_ProSTS_H_30_34,F_ProSTS_H_35_39,F_ProSTS_H_40_44,F_ProSTS_H_45_49,F_ProSTS_H_50ov,F_ProSTS_H_NS,F_ProSTS_H_Tot,F_AdSup_H_0,F_AdSup_H_1_19,F_AdSup_H_20_29,F_AdSup_H_30_34,F_AdSup_H_35_39,F_AdSup_H_40_44,F_AdSup_H_45_49,F_AdSup_H_50ov,F_AdSup_H_NS,F_AdSup_H_Tot,F_PubAS_H_0,F_PubAS_H_1_19,F_PubAS_H_20_29,F_PubAS_H_30_34,F_PubAS_H_35_39,F_PubAS_H_40_44,F_PubAS_H_45_49,F_PubAS_H_50ov,F_PubAS_H_NS,F_PubAS_H_Tot,F_EdTrn_H_0,F_EdTrn_H_1_19,F_EdTrn_H_20_29,F_EdTrn_H_30_34,F_EdTrn_H_35_39,F_EdTrn_H_40_44,F_EdTrn_H_45_49,F_EdTrn_H_50ov,F_EdTrn_H_NS,F_EdTrn_H_Tot,F_HltHC_SA_H_0,F_HltHC_SA_H_1_19,F_HltHC_SA_H_20_29,F_HltHC_SA_H_30_34,F_HltHC_SA_H_35_39,F_HltHC_SA_H_40_44,F_HltHC_SA_H_45_49,F_HltHC_SA_H_50ov,F_HltHC_SA_H_NS,F_HltHC_SA_H_Tot,F_ArtsR_H_0,F_ArtsR_H_1_19,F_ArtsR_H_20_29,F_ArtsR_H_30_34,F_ArtsR_H_35_39,F_ArtsR_H_40_44,F_ArtsR_H_45_49,F_ArtsR_H_50ov,F_ArtsR_H_NS,F_ArtsR_H_Tot,F_OthSvs_H_0,F_OthSvs_H_1_19,F_OthSvs_H_20_29,F_OthSvs_H_30_34,F_OthSvs_H_35_39,F_OthSvs_H_40_44,F_OthSvs_H_45_49,F_OthSvs_H_50ov,F_OthSvs_H_NS,F_OthSvs_H_Tot
506071147,114,421,302,201,752,852,291,610,45,3597,0,0,6,0,6,9,0,6,0,32,10,10,15,18,15,31,4,21,0,128,0,3,13,0,3,8,0,0,0,35,0,0,0,0,4,0,0,0,0,8,3,11,12,12,13,28,9,4,0,84,3,8,0,0,6,10,0,0,0,33,12,101,45,10,23,20,5,9,0,234,11,148,86,39,44,39,13,14,7,399,0,9,3,3,3,9,0,0,0,32,0,6,4,5,8,4,0,0,0,21,3,28,39,17,35,38,5,8,0,170,0,26,21,6,38,41,9,20,0,167,27,79,78,44,130,100,15,31,4,509,4,31,16,16,12,22,0,5,0,104,55,52,80,59,199,100,29,25,0,590,31,134,134,82,108,80,31,81,7,693,35,182,230,132,164,96,19,40,6,893,13,35,32,15,19,29,7,23,0,170,9,49,35,19,35,26,0,17,0,197
507011148,18,143,90,76,135,199,73,163,13,915,0,4,0,3,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,8,10,6,4,0,0,4,0,28,0,0,0,0,0,0,0,0,0,0,0,22,7,5,3,8,0,7,0,54,0,0,0,0,0,0,0,0,0,8,4,75,42,21,35,12,10,6,0,203,0,21,13,8,7,0,0,5,0,52,0,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,4,3,4,0,0,0,0,0,0,17,0,7,5,3,4,7,0,0,0,29,0,17,12,4,8,14,0,6,0,60,0,13,9,3,5,5,0,0,0,38,0,4,4,3,6,0,0,0,0,12,23,101,106,66,80,66,38,47,3,532,17,76,99,53,108,53,12,23,6,452,0,4,0,0,0,0,0,0,0,10,3,33,21,13,6,6,0,4,0,93
507011150,205,400,278,273,1532,2254,854,1902,112,7808,0,4,4,8,10,15,0,0,0,38,3,7,5,0,12,9,3,8,0,49,11,62,71,46,164,107,31,29,0,522,0,0,6,0,19,12,3,3,0,48,5,28,42,15,40,77,14,20,0,249,11,30,29,17,73,62,13,13,0,264,9,39,40,23,54,53,5,17,0,230,3,24,14,5,6,11,3,8,0,77,10,19,33,17,59,40,11,21,6,207,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,9,0,7,5,0,0,7,0,3,0,21,7,29,30,23,28,46,7,9,0,176,0,42,31,14,33,10,3,10,0,146,0,5,7,3,21,18,3,0,0,69,5,68,25,8,22,14,6,9,0,161,0,17,17,9,9,6,0,0,3,67,0,34,16,9,15,6,0,4,0,78,3,20,24,12,28,9,3,4,0,110
507011151,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011152,20,60,41,34,103,159,43,102,15,565,0,3,0,0,0,0,0,0,0,4,0,0,0,0,3,3,0,3,0,6,0,7,0,0,0,0,0,3,0,14,0,0,0,0,0,0,0,0,0,4,0,13,9,4,4,4,0,0,0,34,0,0,0,0,0,0,0,0,0,3,4,7,5,3,3,0,0,0,0,25,0,30,15,3,11,9,3,0,0,69,0,5,6,0,0,11,0,3,0,30,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,5,0,0,3,0,0,4,0,17,3,14,9,4,10,20,0,0,0,54,0,8,5,4,0,0,0,4,0,19,0,0,0,0,0,3,0,0,0,13,9,36,40,25,24,15,4,13,0,165,3,20,17,9,7,3,4,3,0,67,0,4,0,0,0,0,0,0,0,9,0,20,14,4,4,3,0,0,0,52
507011153,5,54,56,30,35,56,13,41,3,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,9,0,0,0,15,0,0,5,0,0,4,0,0,0,11,8,31,19,8,11,9,4,0,0,87,0,5,6,0,0,3,0,0,0,15,0,8,4,0,0,0,0,0,0,11,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,7,0,9,5,4,4,4,0,0,0,27,0,0,6,0,0,0,0,0,0,13,0,0,4,0,5,0,0,0,0,13,5,19,14,19,20,8,0,3,0,97,16,26,26,21,13,18,0,3,0,124,0,3,0,0,0,0,0,0,0,3,3,7,3,0,3,0,0,0,4,22
507011154,17,142,79,60,154,205,85,144,20,905,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,10,8,6,13,3,0,0,0,47,0,0,0,0,0,5,0,0,0,4,0,6,7,0,0,0,0,0,0,16,0,5,4,6,3,3,0,0,0,18,3,41,29,14,10,15,5,4,5,128,0,29,17,7,5,12,0,0,0,78,0,4,3,3,6,0,0,0,0,23,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,3,0,5,0,0,4,0,15,0,7,13,10,15,14,9,3,0,77,5,6,7,4,7,9,0,0,0,38,0,0,0,0,10,5,0,0,0,22,8,59,56,26,36,30,13,23,0,256,18,55,71,40,46,32,4,26,0,308,0,13,11,8,0,0,0,0,0,36,3,18,19,9,12,6,0,4,0,66
507011155,120,114,106,124,892,1991,610,1547,65,5570,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,20,0,3,0,41,30,17,41,38,88,162,31,31,0,435,0,0,0,0,3,7,0,0,0,25,5,3,19,10,18,79,19,31,0,181,5,0,4,0,10,6,3,0,0,32,0,3,0,0,0,0,0,0,0,8,0,4,5,0,0,0,0,0,0,16,0,3,3,0,4,4,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,8,5,5,10,0,22,27,4,3,0,81,0,3,7,5,4,6,3,0,0,32,0,3,9,4,19,24,10,17,0,84,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,3,3,3,0,0,18
507011158,8,57,34,28,73,93,33,72,3,412,0,3,0,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,3,0,0,0,13,0,0,0,0,0,0,0,0,0,3,6,20,19,11,17,5,5,0,0,70,0,25,6,7,8,0,0,0,0,49,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,4,0,8,4,3,4,4,0,0,0,25,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,5,5,0,0,0,0,16,8,38,50,26,33,22,5,9,4,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,16
507011159,90,379,268,182,506,785,255,558,60,3086,0,6,3,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,8,3,12,20,9,20,18,5,14,0,87,0,5,0,4,0,4,0,0,0,5,3,18,15,10,29,29,3,6,0,121,0,6,11,8,10,9,0,0,0,50,11,100,80,32,36,25,11,8,0,294,5,121,33,13,23,11,0,13,0,221,3,8,18,18,15,20,3,3,0,88,0,0,0,0,0,0,0,0,0,11,3,10,8,4,11,17,0,8,0,53,6,12,17,9,33,20,0,3,0,95,9,29,20,7,16,16,0,12,0,108,0,27,16,8,17,10,6,5,0,80,31,37,31,21,97,71,34,23,0,347,20,70,73,43,89,47,21,17,0,369,31,93,109,64,129,78,14,31,0,545,0,66,25,9,12,14,5,14,0,149,0,48,33,20,16,8,6,10,0,141
507011160,19,172,108,56,163,177,54,116,20,875,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,6,0,0,0,27,5,3,9,8,7,0,0,0,0,28,10,93,70,23,33,17,9,8,3,278,3,98,31,7,4,6,0,3,0,151,0,5,8,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,4,0,3,8,6,10,3,7,0,0,30,0,3,4,4,5,6,0,0,0,22,0,12,3,0,9,11,5,3,0,36,0,12,6,0,7,4,0,5,0,30,6,33,36,16,54,23,4,4,0,182,3,20,18,14,14,11,0,5,0,98,18,88,97,74,81,40,9,17,5,437,0,7,10,0,3,0,0,4,0,25,0,19,17,4,9,8,0,0,0,56
507011161,32,289,187,83,192,189,60,113,24,1166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,12,9,0,3,3,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,8,7,3,10,0,0,0,0,32,0,4,0,0,0,0,0,0,0,10,41,283,183,74,111,33,10,14,3,749,6,159,76,30,25,17,4,11,11,334,0,7,6,0,5,3,0,0,0,19,0,0,5,0,7,3,0,0,0,9,14,7,16,5,15,18,4,0,0,80,0,7,3,0,3,3,0,3,0,24,3,7,15,14,5,12,3,6,0,70,6,18,13,6,13,9,0,0,0,58,0,6,7,5,14,5,0,0,0,49,26,101,87,58,66,45,21,47,0,461,22,77,88,65,101,36,8,23,0,421,3,8,0,0,5,0,0,0,0,27,5,32,24,18,21,14,0,3,4,126
507011163,13,60,37,26,124,202,73,168,13,731,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,6,6,5,8,4,0,0,0,36,0,0,0,0,0,6,0,0,0,5,0,7,4,8,4,6,0,9,0,36,0,4,0,0,3,0,0,0,0,10,0,10,15,0,3,0,3,0,0,42,0,22,14,5,10,0,0,0,0,49,0,0,3,0,0,3,0,0,0,8,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,9,0,0,0,11,0,0,0,0,0,0,0,0,0,11,0,11,8,7,0,0,0,0,0,18,0,4,3,3,0,3,4,0,0,17,0,0,0,0,0,3,0,0,0,5,8,32,31,26,41,16,6,11,0,170,3,19,29,10,14,11,0,4,0,88,0,0,0,0,0,0,0,0,0,0,0,21,8,6,4,0,0,0,0,42
507011259,32,150,85,61,168,274,111,264,14,1158,0,4,3,4,5,3,3,5,0,25,0,4,4,0,0,0,0,0,0,6,0,5,5,0,11,15,0,8,0,46,0,0,0,0,6,0,0,0,0,3,0,7,6,3,3,12,3,5,0,38,0,0,0,0,0,0,0,0,0,3,9,57,31,16,13,6,0,6,0,144,10,63,24,10,7,8,0,0,0,123,0,8,3,0,4,3,0,0,0,27,0,0,0,0,0,0,0,0,0,4,0,4,3,0,5,4,0,0,0,15,0,6,7,0,0,3,4,0,0,19,5,21,16,19,8,22,0,7,0,102,0,6,9,0,5,3,0,4,0,25,0,0,5,0,5,0,0,0,0,15,12,40,46,18,45,42,21,21,3,250,10,38,29,17,41,16,5,6,0,157,0,4,0,0,0,0,0,0,0,8,5,20,9,8,6,0,0,4,3,56
507011260,220,354,288,266,1247,1773,556,1222,86,6018,0,0,0,0,0,0,0,0,0,4,3,4,10,4,16,51,11,20,0,120,6,18,30,14,54,43,9,15,0,190,20,9,23,9,110,79,17,14,0,293,6,9,13,9,32,32,14,5,0,109,4,15,13,7,56,48,15,14,5,180,24,120,106,53,106,70,15,17,4,514,3,57,15,9,16,7,0,5,3,114,7,14,21,12,37,30,6,9,3,132,0,3,0,0,0,0,0,0,0,4,0,0,4,6,7,14,3,0,0,43,0,6,0,0,9,5,0,0,0,35,3,14,15,11,23,22,3,4,0,98,0,12,5,0,12,6,3,6,0,47,3,0,3,0,7,0,4,4,0,20,3,25,37,21,35,34,6,13,0,170,39,107,116,80,194,95,21,45,10,713,4,32,8,0,4,6,0,0,0,55,0,19,11,16,13,9,0,3,0,71
507021164,21,158,102,64,150,192,62,158,11,912,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,5,8,0,10,12,0,3,0,37,0,5,4,0,5,0,0,4,0,16,0,20,8,15,7,9,0,3,0,63,7,76,33,13,30,20,7,7,4,195,0,0,0,0,0,0,0,0,0,7,0,6,5,0,9,6,0,6,0,24,0,0,0,0,0,3,5,0,0,10,0,15,3,0,10,11,4,8,0,49,0,30,13,18,9,16,3,8,0,96,0,11,9,0,0,4,4,4,0,34,7,5,8,3,30,13,8,3,0,80,0,38,22,12,14,8,0,11,0,110,21,75,65,54,45,39,0,14,0,313,5,11,4,7,4,7,0,0,0,35,3,29,18,16,23,26,5,8,0,127
507021165,393,1013,776,539,1771,2099,727,1407,149,8875,0,8,14,5,7,5,3,3,0,41,5,0,11,4,5,8,0,4,0,44,4,40,30,19,46,41,9,16,0,195,0,0,0,0,0,0,0,0,0,12,5,17,9,8,15,15,11,6,0,86,3,20,17,13,17,20,0,8,0,96,35,234,159,72,84,65,25,30,3,701,48,403,273,136,164,129,37,63,14,1259,22,28,43,23,89,110,25,33,4,388,5,19,14,13,5,18,9,13,0,93,14,20,20,14,23,33,0,12,0,133,0,27,24,16,48,48,8,17,0,203,21,117,103,70,98,135,31,52,4,638,3,68,49,17,49,24,4,4,0,216,39,68,77,49,218,115,36,36,3,649,49,219,200,122,226,162,68,94,9,1161,180,429,518,417,825,506,95,132,21,3125,13,96,48,25,28,26,9,14,4,252,11,73,47,27,42,34,4,19,0,262
507021166,45,343,232,154,317,428,145,298,31,1993,3,5,0,0,3,3,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,26,15,13,15,15,0,4,0,90,0,0,0,0,0,0,0,0,0,5,0,9,3,6,6,4,0,0,0,28,4,8,6,6,13,3,3,4,0,54,17,104,61,40,34,23,9,18,0,297,14,112,74,41,32,17,6,14,3,306,6,3,6,6,9,8,0,5,0,37,0,3,0,0,4,3,0,0,0,10,0,4,0,0,0,3,0,0,0,16,0,5,4,3,7,6,0,7,0,28,6,27,25,10,18,11,6,10,0,115,0,9,7,0,3,5,0,9,0,36,6,11,7,6,10,4,0,3,0,41,37,91,125,87,95,87,48,65,3,644,33,145,127,81,115,50,15,26,8,600,0,16,9,7,7,10,0,0,0,56,0,40,23,18,14,26,6,5,0,136
507021167,93,235,205,155,633,798,279,597,44,3030,0,4,0,3,6,10,0,0,0,21,0,0,10,0,3,5,3,0,0,23,12,30,55,20,71,56,11,14,4,282,0,0,0,0,4,4,4,0,0,13,3,15,17,12,13,11,5,9,4,86,4,4,14,12,25,13,8,0,0,84,16,96,77,30,72,51,8,9,0,355,0,22,17,9,10,13,6,7,0,76,7,9,15,5,26,21,4,11,0,91,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,6,0,6,8,0,6,5,0,0,0,25,6,18,12,8,8,13,3,5,0,75,0,15,9,0,16,0,0,4,0,45,0,0,0,0,0,4,0,0,0,9,0,22,11,6,0,0,0,0,0,38,0,20,15,6,16,10,4,3,0,79,0,26,6,5,4,3,0,3,0,47,0,13,10,9,11,3,0,0,0,50
507031169,12,101,50,26,68,128,36,100,13,537,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,7,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,4,4,0,0,5,0,0,0,15,0,0,0,0,0,4,0,0,0,4,11,70,33,22,24,10,0,5,0,167,0,15,8,3,8,0,0,4,0,34,0,6,9,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,3,0,6,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,5,8,4,0,4,0,6,0,23,0,7,8,3,0,0,0,0,0,29,0,10,0,4,0,0,0,0,0,11,22,64,50,37,71,69,33,33,4,378,3,31,42,37,53,22,0,12,0,207,0,3,0,0,0,0,0,0,0,3,3,10,10,3,6,5,0,0,0,49
507031170,22,69,35,30,90,104,33,75,9,462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,5,7,0,6,7,0,3,0,23,0,0,0,0,3,0,0,0,0,6,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,17,13,6,20,8,0,5,0,57,0,24,12,0,3,3,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,3,0,0,0,7,0,7,4,6,0,0,0,0,0,25,3,0,4,4,5,0,0,0,0,16,10,38,43,39,40,36,11,24,0,241,23,67,109,50,60,22,0,20,3,357,0,3,0,0,0,0,0,0,0,6,0,12,5,7,8,4,3,0,0,37
507031172,42,41,38,34,165,279,122,314,24,1061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,6,10,4,0,0,35,0,0,0,0,4,3,0,0,0,8,0,4,10,11,4,29,5,5,0,68,3,5,0,5,4,6,0,0,0,28,0,9,0,5,3,0,0,0,0,18,3,50,19,12,9,4,0,7,0,96,0,0,0,3,4,7,4,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,6,6,0,5,0,4,0,0,0,0,17,6,0,0,0,0,0,0,0,0,5,0,3,0,0,0,5,0,5,0,10,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
507031173,262,184,176,160,1307,1945,1115,2110,92,7348,0,0,0,0,0,5,0,0,0,10,20,7,16,5,42,61,17,54,3,218,36,26,49,50,151,150,59,51,5,580,0,0,5,3,33,28,5,12,0,94,3,12,29,8,24,47,16,27,0,167,4,5,3,0,27,29,3,9,0,80,0,9,13,9,6,18,0,0,0,51,0,14,8,0,3,0,0,5,0,38,10,6,12,3,4,27,9,10,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,5,3,0,23,0,0,0,0,5,10,5,0,0,28,6,12,11,3,7,4,0,3,0,55,0,3,0,0,8,0,4,3,0,19,0,0,0,0,0,4,0,0,0,8,4,0,5,5,6,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,6,0,3,7,10,0,0,0,26
507031174,27,150,90,46,132,137,31,82,25,714,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,8,0,0,4,0,0,0,0,14,0,0,5,0,0,0,0,0,0,3,24,85,66,37,49,23,6,7,0,301,3,106,35,14,17,10,4,7,0,189,0,3,4,0,4,0,0,0,0,14,0,3,6,0,0,0,0,0,0,10,0,0,4,0,0,3,0,0,0,14,0,3,0,5,20,13,0,3,0,43,0,8,6,0,5,10,0,4,0,42,4,10,11,6,13,5,0,0,0,47,13,10,22,11,39,22,5,3,0,127,7,52,57,36,68,44,14,25,6,313,15,45,42,34,58,22,6,11,4,243,0,18,6,5,0,3,0,0,0,35,0,19,18,4,12,5,0,0,0,56
507031261,68,71,59,53,200,413,121,215,23,1212,3,38,27,61,39,30,3,14,0,225,0,0,0,0,0,0,0,0,0,10,0,0,0,0,7,0,4,5,0,24,0,0,0,0,0,0,0,0,0,3,3,12,8,4,11,16,3,6,0,61,0,3,0,5,5,4,0,0,0,21,0,3,4,3,0,0,0,0,0,24,4,3,5,0,0,0,0,0,0,13,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,8,0,9,8,0,0,0,0,0,0,11,3,11,10,3,0,8,0,0,3,45,33,8,10,7,56,78,11,23,0,227,7,12,13,5,15,10,7,4,0,77,0,14,10,8,17,11,0,0,0,64,0,4,0,0,5,3,0,0,0,12,0,5,0,0,0,0,0,0,0,19
507041175,111,366,184,107,252,677,238,751,41,2725,0,3,0,0,0,0,0,0,0,0,18,10,13,19,16,79,24,70,0,253,0,6,0,0,5,4,0,6,0,19,0,0,0,0,0,0,0,0,0,0,4,10,15,11,13,21,0,5,0,87,0,4,8,0,3,0,0,0,0,9,4,86,39,15,36,27,9,11,7,223,12,133,59,19,30,17,16,13,0,293,0,12,3,3,3,11,0,4,0,31,0,5,0,0,0,4,0,0,0,6,0,12,13,10,11,16,4,5,0,70,6,29,30,19,34,32,7,6,5,178,12,43,44,13,42,56,10,12,0,236,4,10,15,0,11,13,0,4,0,60,0,3,5,3,4,3,0,3,0,20,17,95,68,37,52,69,30,50,8,414,10,99,83,36,62,34,8,17,3,364,0,9,9,3,3,0,0,3,0,35,0,38,30,12,31,19,3,8,0,144
507041176,0,29,19,18,26,47,15,32,8,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,3,0,5,0,0,0,0,22,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,39,45,23,23,36,25,29,0,218,14,25,35,25,38,7,0,3,0,152,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,11
507041177,59,299,182,121,378,430,158,256,33,1914,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,7,6,29,20,23,38,62,13,10,5,193,0,0,0,0,0,0,0,0,0,0,0,11,9,4,3,5,0,0,0,32,0,3,0,0,8,8,3,0,0,25,10,122,54,26,50,24,7,11,0,305,8,119,37,17,13,7,4,4,0,210,5,10,16,12,21,11,3,8,0,77,0,3,0,0,0,0,0,0,0,3,0,4,6,7,3,3,5,0,3,25,0,5,5,0,8,7,0,0,0,32,3,27,21,12,8,14,4,10,0,93,0,20,10,4,5,4,0,0,0,47,0,5,3,0,5,6,0,0,0,13,0,56,49,25,20,17,19,29,0,215,17,104,117,61,69,46,13,17,0,444,0,21,7,0,3,6,0,6,0,36,6,40,26,16,32,13,5,3,0,139
