DATE,MONTH,CLIENT GROUP,MEASURE,VALUE
2022-06-30,Jun22,Number of clients with a current mental health issue,proportion of national per 10k,0.6061813286127935
2022-06-30,Jun22,Number of clients with problematic drug or alcohol issues,proportion of national per 10k,0.9630090828423884
2022-06-30,Jun22,Number of indigenous clients,proportion of national per 10k,1.1529624848131783
2022-06-30,Jun22,Number of nights in short-term/emergency accommodation,proportion of national per 10k,0.7549445554059062
2023-06-30,Jun23,Number of clients accommodated in short-term/emergency accommodation,proportion of national per 10k,1.1276217173870489
2023-06-30,Jun23,Number of clients financially assisted with payments for short term/emergency accommodation,proportion of national per 10k,0.23556175452997258
2023-06-30,Jun23,Number of clients who are at risk of homelessness,proportion of national per 10k,0.8147024015972321
2023-06-30,Jun23,Number of clients who are homeless,proportion of national per 10k,0.6792057750932635
2023-06-30,Jun23,Number of clients who have experienced family and domestic violence,proportion of national per 10k,0.9774907120757208
2023-06-30,Jun23,Number of clients with a current mental health issue,proportion of national per 10k,0.6877017964329212
2023-06-30,Jun23,Number of clients with problematic drug or alcohol issues,proportion of national per 10k,0.9855907344601653
2023-06-30,Jun23,Number of indigenous clients,proportion of national per 10k,1.1879069067544317
2023-06-30,Jun23,Number of nights in short-term/emergency accommodation,proportion of national per 10k,0.7927054215998991
2018-03-31,Mar18,Number of clients accommodated in short-term/emergency accommodation,proportion of national per 10k,1.0806713206586809
2018-03-31,Mar18,Number of clients financially assisted with payments for short term/emergency accommodation,proportion of national per 10k,0.30259031770477013
2018-03-31,Mar18,Number of clients who are at risk of homelessness,proportion of national per 10k,0.7316315449989939
2018-03-31,Mar18,Number of clients who are homeless,proportion of national per 10k,0.5953281852945697
2018-03-31,Mar18,Number of clients who have experienced family and domestic violence,proportion of national per 10k,0.7969471798435248
2018-03-31,Mar18,Number of clients with a current mental health issue,proportion of national per 10k,0.6055050315611127
2018-03-31,Mar18,Number of clients with problematic drug or alcohol issues,proportion of national per 10k,0.8911758527604531
2018-03-31,Mar18,Number of indigenous clients,proportion of national per 10k,1.069994673692908
2018-03-31,Mar18,Number of nights in short-term/emergency accommodation,proportion of national per 10k,0.7716856170224035
2019-03-31,Mar19,Number of clients accommodated in short-term/emergency accommodation,proportion of national per 10k,1.2812261199742634
2019-03-31,Mar19,Number of clients financially assisted with payments for short term/emergency accommodation,proportion of national per 10k,0.29639310835967636
2019-03-31,Mar19,Number of clients who are at risk of homelessness,proportion of national per 10k,0.7862273378022782
2019-03-31,Mar19,Number of clients who are homeless,proportion of national per 10k,0.6305966196086364
2019-03-31,Mar19,Number of clients who have experienced family and domestic violence,proportion of national per 10k,0.8679485405550738
2019-03-31,Mar19,Number of clients with a current mental health issue,proportion of national per 10k,0.6226605595639392
2019-03-31,Mar19,Number of clients with problematic drug or alcohol issues,proportion of national per 10k,1.0236901327797843
2019-03-31,Mar19,Number of indigenous clients,proportion of national per 10k,1.2007567608100953
2019-03-31,Mar19,Number of nights in short-term/emergency accommodation,proportion of national per 10k,0.9000760130316501
2020-03-31,Mar20,Number of clients accommodated in short-term/emergency accommodation,proportion of national per 10k,1.2333815177192935
2020-03-31,Mar20,Number of clients financially assisted with payments for short term/emergency accommodation,proportion of national per 10k,0.29052913309183803
2020-03-31,Mar20,Number of clients who are at risk of homelessness,proportion of national per 10k,0.7022561418683061
2020-03-31,Mar20,Number of clients who are homeless,proportion of national per 10k,0.6021762800736735
2020-03-31,Mar20,Number of clients who have experienced family and domestic violence,proportion of national per 10k,0.7472576670849838
2020-03-31,Mar20,Number of clients with a current mental health issue,proportion of national per 10k,0.6222809135731417
2020-03-31,Mar20,Number of clients with problematic drug or alcohol issues,proportion of national per 10k,1.0040062030371808
2020-03-31,Mar20,Number of indigenous clients,proportion of national per 10k,1.0802807870971323
2020-03-31,Mar20,Number of nights in short-term/emergency accommodation,proportion of national per 10k,0.86453710136843
2021-03-31,Mar21,Number of clients accommodated in short-term/emergency accommodation,proportion of national per 10k,1.2208079548461335
2021-03-31,Mar21,Number of clients financially assisted with payments for short term/emergency accommodation,proportion of national per 10k,0.3287801262430628
2021-03-31,Mar21,Number of clients who are at risk of homelessness,proportion of national per 10k,0.7827500999069303
2021-03-31,Mar21,Number of clients who are homeless,proportion of national per 10k,0.6787704912146559
2021-03-31,Mar21,Number of clients who have experienced family and domestic violence,proportion of national per 10k,0.8749975106981018
2021-03-31,Mar21,Number of clients with a current mental health issue,proportion of national per 10k,0.6731882943187116
2021-03-31,Mar21,Number of clients with problematic drug or alcohol issues,proportion of national per 10k,1.0585545850290041
2021-03-31,Mar21,Number of indigenous clients,proportion of national per 10k,1.1732358303441235
2021-03-31,Mar21,Number of nights in short-term/emergency accommodation,proportion of national per 10k,0.870802212699665
2022-03-31,Mar22,Number of clients accommodated in short-term/emergency accommodation,proportion of national per 10k,1.1077322870316844
2022-03-31,Mar22,Number of clients financially assisted with payments for short term/emergency accommodation,proportion of national per 10k,0.32148047936425034
2022-03-31,Mar22,Number of clients who are at risk of homelessness,proportion of national per 10k,0.7046922694181154
2022-03-31,Mar22,Number of clients who are homeless,proportion of national per 10k,0.6649541766023747
2022-03-31,Mar22,Number of clients who have experienced family and domestic violence,proportion of national per 10k,0.8334212736964893
2022-03-31,Mar22,Number of clients with a current mental health issue,proportion of national per 10k,0.6175927261306998
2022-03-31,Mar22,Number of clients with problematic drug or alcohol issues,proportion of national per 10k,0.9913268413988452
2022-03-31,Mar22,Number of indigenous clients,proportion of national per 10k,1.122071809249094
2022-03-31,Mar22,Number of nights in short-term/emergency accommodation,proportion of national per 10k,0.7865207356538794
2023-03-31,Mar23,Number of clients accommodated in short-term/emergency accommodation,proportion of national per 10k,1.1289971531645728
2023-03-31,Mar23,Number of clients financially assisted with payments for short term/emergency accommodation,proportion of national per 10k,0.26291145214082995
2023-03-31,Mar23,Number of clients who are at risk of homelessness,proportion of national per 10k,0.7863238690490191
2023-03-31,Mar23,Number of clients who are homeless,proportion of national per 10k,0.6732845407144076
2023-03-31,Mar23,Number of clients who have experienced family and domestic violence,proportion of national per 10k,0.9665253109240225
2023-03-31,Mar23,Number of clients with a current mental health issue,proportion of national per 10k,0.6378794784716594
2023-03-31,Mar23,Number of clients with problematic drug or alcohol issues,proportion of national per 10k,0.9913577588843816
2023-03-31,Mar23,Number of indigenous clients,proportion of national per 10k,1.1867240806750166
2023-03-31,Mar23,Number of nights in short-term/emergency accommodation,proportion of national per 10k,0.7992917878673393
2018-05-31,May18,Number of clients accommodated in short-term/emergency accommodation,proportion of national per 10k,0.9627107003867121
2018-05-31,May18,Number of clients financially assisted with payments for short term/emergency accommodation,proportion of national per 10k,0.2698862446150265
2018-05-31,May18,Number of clients who are at risk of homelessness,proportion of national per 10k,0.676254930270975
2018-05-31,May18,Number of clients who are homeless,proportion of national per 10k,0.5706592541257799
2018-05-31,May18,Number of clients who have experienced family and domestic violence,proportion of national per 10k,0.7402922958029372
2018-05-31,May18,Number of clients with a current mental health issue,proportion of national per 10k,0.5870536950734104
