DATE,MONTH,GROUP,REASON FOR SEEKING ASSISTANCE,MEASURE,VALUE
2021-01-31,Jan21,Other,Other (not elsewhere classified),proportion of national,0.12139423076923077
2021-01-31,Jan21,Other,Transition from custodial arrangements,proportion of national,0.050243111831442464
2021-01-31,Jan21,Other,Transition from foster care and child safety residential placements,proportion of national,0.08665105386416862
2021-01-31,Jan21,Other,Transition from other care arrangements,proportion of national,0.0931537598204265
2021-01-31,Jan21,Other,Unable to return home due to environmental reasons,proportion of national,0.1210560206052801
2021-01-31,Jan21,Total,Total clients,proportion of national,0.07669690477275835
2022-01-31,Jan22,Accommodation,Accommodation,proportion of national,0.060817231548938866
2022-01-31,Jan22,Accommodation,Housing crisis (e.g. eviction),proportion of national,0.05275550247398055
2022-01-31,Jan22,Accommodation,Inadequate or inappropriate dwelling conditions,proportion of national,0.06954109246372857
2022-01-31,Jan22,Accommodation,Previous accommodation ended,proportion of national,0.06969119329012581
2022-01-31,Jan22,Covid,Covid-19,proportion of national,0.01763409257898604
2022-01-31,Jan22,Financial,Employment difficulties,proportion of national,0.06830391404451266
2022-01-31,Jan22,Financial,Financial,proportion of national,0.06449863162306763
2022-01-31,Jan22,Financial,Financial difficulties,proportion of national,0.06138783923050498
2022-01-31,Jan22,Financial,Housing affordability stress,proportion of national,0.062271781381287056
2022-01-31,Jan22,Financial,Problematic gambling,proportion of national,0.016216216216216217
2022-01-31,Jan22,Financial,Unemployment,proportion of national,0.09483131487889274
2022-01-31,Jan22,Health,Health,proportion of national,0.07399211007408833
2022-01-31,Jan22,Health,Medical issues,proportion of national,0.06808035714285714
2022-01-31,Jan22,Health,Mental health issues,proportion of national,0.05824990248342218
2022-01-31,Jan22,Health,Problematic alcohol use,proportion of national,0.15360360360360362
2022-01-31,Jan22,Health,Problematic drug or substance use,proportion of national,0.08175704077343422
2022-01-31,Jan22,Interpersonal,Family and domestic violence,proportion of national,0.09610313507178435
2022-01-31,Jan22,Interpersonal,Interpersonal relationships,proportion of national,0.09155462980496118
2022-01-31,Jan22,Interpersonal,Non-family violence,proportion of national,0.07398119122257053
2022-01-31,Jan22,Interpersonal,Relationship/family breakdown,proportion of national,0.07753562447611065
2022-01-31,Jan22,Interpersonal,Sexual abuse,proportion of national,0.14296407185628743
2022-01-31,Jan22,Interpersonal,Time out from family/other situation,proportion of national,0.11196471759852042
2022-01-31,Jan22,Not stated,Not stated,proportion of national,0.02142857142857143
2022-01-31,Jan22,Other,Discrimination including racial discrimination,proportion of national,0.07441860465116279
2022-01-31,Jan22,Other,Disengagement with school or other education and training,proportion of national,0.07109737248840804
2022-01-31,Jan22,Other,Itinerant,proportion of national,0.10738507912584777
2022-01-31,Jan22,Other,Lack of family and/or community support,proportion of national,0.08512407265285239
2022-01-31,Jan22,Other,Other,proportion of national,0.08728943338437979
2022-01-31,Jan22,Other,Other (not elsewhere classified),proportion of national,0.099800036357026
2022-01-31,Jan22,Other,Transition from custodial arrangements,proportion of national,0.042131350681536554
2022-01-31,Jan22,Other,Transition from foster care and child safety residential placements,proportion of national,0.06818181818181818
2022-01-31,Jan22,Other,Transition from other care arrangements,proportion of national,0.0625
2022-01-31,Jan22,Other,Unable to return home due to environmental reasons,proportion of national,0.09818181818181818
2022-01-31,Jan22,Total,Total clients,proportion of national,0.07529505220154335
2023-01-31,Jan23,Accommodation,Accommodation,proportion of national,0.059621361966657245
2023-01-31,Jan23,Accommodation,Housing crisis (e.g. eviction),proportion of national,0.047811150682341076
2023-01-31,Jan23,Accommodation,Inadequate or inappropriate dwelling conditions,proportion of national,0.07398208107868358
2023-01-31,Jan23,Accommodation,Previous accommodation ended,proportion of national,0.06950246866691986
2023-01-31,Jan23,Covid,Covid-19,proportion of national,0.008506616257088847
2023-01-31,Jan23,Financial,Financial,proportion of national,0.06657213753987948
2023-01-31,Jan23,Health,Health,proportion of national,0.07839584761531682
2023-01-31,Jan23,Health,Medical issues,proportion of national,0.07842006631108549
2023-01-31,Jan23,Health,Mental health issues,proportion of national,0.06674215679744222
2023-01-31,Jan23,Health,Problematic alcohol use,proportion of national,0.13385826771653545
2023-01-31,Jan23,Health,Problematic drug or substance use,proportion of national,0.08161967352130592
2023-01-31,Jan23,Interpersonal,Family and domestic violence,proportion of national,0.10072601216560927
2023-01-31,Jan23,Interpersonal,Interpersonal relationships,proportion of national,0.09366588055932729
2023-01-31,Jan23,Interpersonal,Non-family violence,proportion of national,0.05605786618444846
2023-01-31,Jan23,Interpersonal,Relationship/family breakdown,proportion of national,0.07819251080172827
2023-01-31,Jan23,Interpersonal,Sexual abuse,proportion of national,0.15117891816920942
2023-01-31,Jan23,Interpersonal,Time out from family/other situation,proportion of national,0.09006863706401456
2023-01-31,Jan23,Not stated,Not stated,proportion of national,0.02342786683107275
2023-01-31,Jan23,Other,Other,proportion of national,0.0821332728578448
2023-01-31,Jan23,Total,Total clients,proportion of national,0.07501044254402357
2017-07-31,Jul17,Accommodation,Accommodation,proportion of national,0.052818203571972415
2017-07-31,Jul17,Accommodation,Housing crisis (e.g. eviction),proportion of national,0.04699981980899754
2017-07-31,Jul17,Accommodation,Inadequate or inappropriate dwelling conditions,proportion of national,0.058325889338447796
2017-07-31,Jul17,Accommodation,Previous accommodation ended,proportion of national,0.06348151225592023
2017-07-31,Jul17,Financial,Employment difficulties,proportion of national,0.06983511154219205
2017-07-31,Jul17,Financial,Financial,proportion of national,0.06862605627791846
2017-07-31,Jul17,Financial,Financial difficulties,proportion of national,0.06900748718327002
2017-07-31,Jul17,Financial,Housing affordability stress,proportion of national,0.056437570418928606
2017-07-31,Jul17,Financial,Problematic gambling,proportion of national,0.04330708661417323
2017-07-31,Jul17,Financial,Unemployment,proportion of national,0.07942918686052773
2017-07-31,Jul17,Health,Health,proportion of national,0.06290849673202614
2017-07-31,Jul17,Health,Medical issues,proportion of national,0.05062897965522597
2017-07-31,Jul17,Health,Mental health issues,proportion of national,0.05599542894457595
2017-07-31,Jul17,Health,Problematic alcohol use,proportion of national,0.09268495428096425
2017-07-31,Jul17,Health,Problematic drug or substance use,proportion of national,0.09030601326770811
2017-07-31,Jul17,Interpersonal,Family and domestic violence,proportion of national,0.08697221219776254
2017-07-31,Jul17,Interpersonal,Interpersonal relationships,proportion of national,0.08321982060705749
2017-07-31,Jul17,Interpersonal,Non-family violence,proportion of national,0.05947136563876652
2017-07-31,Jul17,Interpersonal,Relationship/family breakdown,proportion of national,0.07806645016237822
2017-07-31,Jul17,Interpersonal,Sexual abuse,proportion of national,0.147008547008547
2017-07-31,Jul17,Interpersonal,Time out from family/other situation,proportion of national,0.10576449334866152
2017-07-31,Jul17,Not stated,Not stated,proportion of national,0.2200488997555012
2017-07-31,Jul17,Other,Discrimination including racial discrimination,proportion of national,0.029339853300733496
2017-07-31,Jul17,Other,Disengagement with school or other education and training,proportion of national,0.07529948659440959
2017-07-31,Jul17,Other,Itinerant,proportion of national,0.03308964986533282
2017-07-31,Jul17,Other,Lack of family and/or community support,proportion of national,0.07651487988526354
2017-07-31,Jul17,Other,Other,proportion of national,0.07547622858972307
2017-07-31,Jul17,Other,Other (not elsewhere classified),proportion of national,0.0823807646826961
2017-07-31,Jul17,Other,Transition from custodial arrangements,proportion of national,0.04282238442822384
2017-07-31,Jul17,Other,Transition from foster care and child safety residential placements,proportion of national,0.08064516129032258
2017-07-31,Jul17,Other,Transition from other care arrangements,proportion of national,0.11819235225955968
2017-07-31,Jul17,Other,Unable to return home due to environmental reasons,proportion of national,0.10044500953591863
2017-07-31,Jul17,Total,Total clients,proportion of national,0.07235911197853134
2018-07-31,Jul18,Accommodation,Accommodation,proportion of national,0.05206536736805795
2018-07-31,Jul18,Accommodation,Housing crisis (e.g. eviction),proportion of national,0.04649861787547716
2018-07-31,Jul18,Accommodation,Inadequate or inappropriate dwelling conditions,proportion of national,0.05727193238122996
2018-07-31,Jul18,Accommodation,Previous accommodation ended,proportion of national,0.06330245408743702
2018-07-31,Jul18,Financial,Employment difficulties,proportion of national,0.07502768549280177
2018-07-31,Jul18,Financial,Financial,proportion of national,0.065539444066377
2018-07-31,Jul18,Financial,Financial difficulties,proportion of national,0.06640318898845014
2018-07-31,Jul18,Financial,Housing affordability stress,proportion of national,0.05373507359066926
2018-07-31,Jul18,Financial,Problematic gambling,proportion of national,0.032
2018-07-31,Jul18,Financial,Unemployment,proportion of national,0.08330279711738121
2018-07-31,Jul18,Health,Health,proportion of national,0.06828171828171828
2018-07-31,Jul18,Health,Medical issues,proportion of national,0.05772838793476692
2018-07-31,Jul18,Health,Mental health issues,proportion of national,0.06098615916955017
2018-07-31,Jul18,Health,Problematic alcohol use,proportion of national,0.08406158967956721
2018-07-31,Jul18,Health,Problematic drug or substance use,proportion of national,0.09719478467009088
2018-07-31,Jul18,Interpersonal,Family and domestic violence,proportion of national,0.08465891966109641
2018-07-31,Jul18,Interpersonal,Interpersonal relationships,proportion of national,0.08394481251929424
2018-07-31,Jul18,Interpersonal,Non-family violence,proportion of national,0.08277027027027027
2018-07-31,Jul18,Interpersonal,Relationship/family breakdown,proportion of national,0.09064896417534622
2018-07-31,Jul18,Interpersonal,Sexual abuse,proportion of national,0.12295664534470505
2018-07-31,Jul18,Interpersonal,Time out from family/other situation,proportion of national,0.11210632765096792
2018-07-31,Jul18,Not stated,Not stated,proportion of national,0.1494435612082671
2018-07-31,Jul18,Other,Discrimination including racial discrimination,proportion of national,0.058823529411764705
2018-07-31,Jul18,Other,Disengagement with school or other education and training,proportion of national,0.08831749580771381
2018-07-31,Jul18,Other,Itinerant,proportion of national,0.04349529780564263
2018-07-31,Jul18,Other,Lack of family and/or community support,proportion of national,0.07489968791796701
2018-07-31,Jul18,Other,Other,proportion of national,0.07267802731068729
2018-07-31,Jul18,Other,Other (not elsewhere classified),proportion of national,0.08482847710635855
2018-07-31,Jul18,Other,Transition from custodial arrangements,proportion of national,0.036961819658813976
2018-07-31,Jul18,Other,Transition from foster care and child safety residential placements,proportion of national,0.08368200836820083
