DATE,MONTH,SEX,CLIENT GROUP,MEASURE,VALUE
2020-07-31,Jul20,Female,Number of clients accommodated in short-term/emergency accommodation,proportion of national per 10k,1.2865640187194207
2020-07-31,Jul20,Female,Number of clients who are homeless,proportion of national per 10k,0.6045581507244258
2020-07-31,Jul20,Female,Number of clients who are at risk of homelessness,proportion of national per 10k,0.7983611023121703
2020-07-31,Jul20,Male,Number of indigenous clients,proportion of national per 10k,0.9895207884787275
2020-07-31,Jul20,Male,Number of clients who have experienced family and domestic violence,proportion of national per 10k,0.6245962443609312
2020-07-31,Jul20,Male,Number of clients with a current mental health issue,proportion of national per 10k,0.5316589715260414
2020-07-31,Jul20,Female,Number of nights in short-term/emergency accommodation,proportion of national per 10k,0.7783534990478579
2020-07-31,Jul20,Male,Number of clients financially assisted with payments for short term/emergency accommodation,proportion of national per 10k,0.03363183900108629
2020-07-31,Jul20,Male,Number of clients with problematic drug or alcohol issues,proportion of national per 10k,0.7602917338918
2020-07-31,Jul20,Male,Number of clients who are at risk of homelessness,proportion of national per 10k,0.610078178995008
2020-07-31,Jul20,Male,Number of clients who are homeless,proportion of national per 10k,0.5322696967798496
2020-07-31,Jul20,Male,Number of clients accommodated in short-term/emergency accommodation,proportion of national per 10k,0.8994769647866712
2020-07-31,Jul20,Male,Number of nights in short-term/emergency accommodation,proportion of national per 10k,0.665606171987192
2020-08-31,Aug20,Male,Number of clients who have experienced family and domestic violence,proportion of national per 10k,0.6397102804097273
2020-08-31,Aug20,Female,Number of clients who are homeless,proportion of national per 10k,0.6103457834796238
2020-08-31,Aug20,Male,Number of indigenous clients,proportion of national per 10k,0.9545274021387957
2020-08-31,Aug20,Female,Number of clients who are at risk of homelessness,proportion of national per 10k,0.8127039596785969
2020-08-31,Aug20,Female,Number of clients accommodated in short-term/emergency accommodation,proportion of national per 10k,1.3021717691982393
2020-08-31,Aug20,Female,Number of indigenous clients,proportion of national per 10k,1.1846070510435804
2020-08-31,Aug20,Female,Number of clients financially assisted with payments for short term/emergency accommodation,proportion of national per 10k,0.2724179744786135
2020-08-31,Aug20,Female,Number of clients with problematic drug or alcohol issues,proportion of national per 10k,1.0539879364112918
2020-08-31,Aug20,Female,Number of clients with a current mental health issue,proportion of national per 10k,0.6431646147016834
2020-08-31,Aug20,Female,Number of clients who have experienced family and domestic violence,proportion of national per 10k,0.7954953767864555
2020-08-31,Aug20,Male,Number of clients with a current mental health issue,proportion of national per 10k,0.5309771913121469
2020-08-31,Aug20,Female,Number of nights in short-term/emergency accommodation,proportion of national per 10k,0.7615927327144599
2020-08-31,Aug20,Male,Number of clients with problematic drug or alcohol issues,proportion of national per 10k,0.7817679232800331
2020-08-31,Aug20,Male,Number of nights in short-term/emergency accommodation,proportion of national per 10k,0.5918643316967704
2020-08-31,Aug20,Male,Number of clients financially assisted with payments for short term/emergency accommodation,proportion of national per 10k,0.049624757150412376
2020-08-31,Aug20,Male,Number of clients who are at risk of homelessness,proportion of national per 10k,0.6046868556476176
2020-08-31,Aug20,Male,Number of clients who are homeless,proportion of national per 10k,0.537136506095873
2020-08-31,Aug20,Male,Number of clients accommodated in short-term/emergency accommodation,proportion of national per 10k,0.8184481970683211
2020-09-30,Sep20,Male,Number of clients with a current mental health issue,proportion of national per 10k,0.5444299429992884
2020-09-30,Sep20,Male,Number of clients who have experienced family and domestic violence,proportion of national per 10k,0.6288217150977948
2020-09-30,Sep20,Male,Number of indigenous clients,proportion of national per 10k,0.9499484991496454
2020-09-30,Sep20,Female,Number of clients who are at risk of homelessness,proportion of national per 10k,0.8330909815472294
2020-09-30,Sep20,Female,Number of clients who are homeless,proportion of national per 10k,0.6220831714360565
2020-09-30,Sep20,Female,Number of clients accommodated in short-term/emergency accommodation,proportion of national per 10k,1.2224863185023744
2020-09-30,Sep20,Female,Number of clients with problematic drug or alcohol issues,proportion of national per 10k,1.0761304103591143
2020-09-30,Sep20,Female,Number of clients financially assisted with payments for short term/emergency accommodation,proportion of national per 10k,0.2543071248648252
2020-09-30,Sep20,Female,Number of clients with a current mental health issue,proportion of national per 10k,0.6616444376211159
2020-09-30,Sep20,Female,Number of clients who have experienced family and domestic violence,proportion of national per 10k,0.8110811848297235
2020-09-30,Sep20,Female,Number of indigenous clients,proportion of national per 10k,1.2012478896007557
2020-09-30,Sep20,Female,Number of nights in short-term/emergency accommodation,proportion of national per 10k,0.765282042990879
2020-09-30,Sep20,Male,Number of clients with problematic drug or alcohol issues,proportion of national per 10k,0.7888466227681951
2020-09-30,Sep20,Male,Number of nights in short-term/emergency accommodation,proportion of national per 10k,0.5925534148158237
2020-09-30,Sep20,Male,Number of clients financially assisted with payments for short term/emergency accommodation,proportion of national per 10k,0.04326219406914128
2020-09-30,Sep20,Male,Number of clients who are at risk of homelessness,proportion of national per 10k,0.6022174338937637
2020-09-30,Sep20,Male,Number of clients who are homeless,proportion of national per 10k,0.5354115850286648
2020-09-30,Sep20,Male,Number of clients accommodated in short-term/emergency accommodation,proportion of national per 10k,0.7954366472284504
2020-10-31,Oct20,Male,Number of clients with a current mental health issue,proportion of national per 10k,0.5450510612395187
2020-10-31,Oct20,Male,Number of clients who have experienced family and domestic violence,proportion of national per 10k,0.6700471957340625
2020-10-31,Oct20,Male,Number of indigenous clients,proportion of national per 10k,1.058482149865252
2020-10-31,Oct20,Female,Number of clients who are at risk of homelessness,proportion of national per 10k,0.8620093393964441
2020-10-31,Oct20,Female,Number of clients who are homeless,proportion of national per 10k,0.6561079588119877
2020-10-31,Oct20,Female,Number of clients financially assisted with payments for short term/emergency accommodation,proportion of national per 10k,0.32772694285385817
2020-10-31,Oct20,Female,Number of nights in short-term/emergency accommodation,proportion of national per 10k,0.7902565699739657
2020-10-31,Oct20,Female,Number of clients with problematic drug or alcohol issues,proportion of national per 10k,1.0898752573012296
2020-10-31,Oct20,Female,Number of clients with a current mental health issue,proportion of national per 10k,0.7050801010995189
2020-10-31,Oct20,Female,Number of clients who have experienced family and domestic violence,proportion of national per 10k,0.841649886992073
2020-10-31,Oct20,Male,Number of clients with problematic drug or alcohol issues,proportion of national per 10k,0.8017499494889834
2020-10-31,Oct20,Female,Number of clients accommodated in short-term/emergency accommodation,proportion of national per 10k,1.2662016210382188
2020-10-31,Oct20,Female,Number of indigenous clients,proportion of national per 10k,1.2336830096019662
2020-10-31,Oct20,Male,Number of clients financially assisted with payments for short term/emergency accommodation,proportion of national per 10k,0.05174984081646128
2020-10-31,Oct20,Male,Number of clients accommodated in short-term/emergency accommodation,proportion of national per 10k,0.9028280798741298
2020-10-31,Oct20,Male,Number of nights in short-term/emergency accommodation,proportion of national per 10k,0.6032973422466528
2020-10-31,Oct20,Male,Number of clients who are at risk of homelessness,proportion of national per 10k,0.6766522021822176
2020-10-31,Oct20,Male,Number of clients who are homeless,proportion of national per 10k,0.5804508566305461
2020-11-30,Nov20,Female,Number of clients who are homeless,proportion of national per 10k,0.6909003429301382
2020-11-30,Nov20,Male,Number of clients who have experienced family and domestic violence,proportion of national per 10k,0.6547498482509135
2020-11-30,Nov20,Male,Number of indigenous clients,proportion of national per 10k,1.0290528689627763
2020-11-30,Nov20,Female,Number of clients who are at risk of homelessness,proportion of national per 10k,0.8030628105836307
2020-11-30,Nov20,Female,Number of clients accommodated in short-term/emergency accommodation,proportion of national per 10k,1.2702874434718396
2020-11-30,Nov20,Male,Number of clients with a current mental health issue,proportion of national per 10k,0.5549303883555684
