DATE,MONTH,SEX,GROUP,REASON FOR SEEKING ASSISTANCE,MEASURE,VALUE
2022-07-31,Jul22,Female,Financial,Financial difficulties,proportion of national,0.06321978421626864
2022-07-31,Jul22,Female,Financial,Housing affordability stress,proportion of national,0.06031102979613173
2022-07-31,Jul22,Female,Financial,Employment difficulties,proportion of national,0.08962025316455696
2022-07-31,Jul22,Female,Financial,Unemployment,proportion of national,0.0955191256830601
2022-07-31,Jul22,Female,Other,Transition from foster care and child safety residential placements,proportion of national,0.07203389830508475
2022-07-31,Jul22,Female,Financial,Problematic gambling,proportion of national,0.014285714285714285
2022-07-31,Jul22,Female,Interpersonal,Time out from family/other situation,proportion of national,0.1109375
2022-07-31,Jul22,Female,Interpersonal,Sexual abuse,proportion of national,0.15776699029126215
2022-07-31,Jul22,Female,Interpersonal,Family and domestic violence,proportion of national,0.09765761058864507
2022-07-31,Jul22,Female,Interpersonal,Non-family violence,proportion of national,0.08283433133732535
2022-07-31,Jul22,Female,Health,Health,proportion of national,0.08299250170415814
2022-07-31,Jul22,Female,Health,Mental health issues,proportion of national,0.06874727193365343
2022-07-31,Jul22,Female,Health,Medical issues,proportion of national,0.08191653786707882
2022-07-31,Jul22,Female,Health,Problematic drug or substance use,proportion of national,0.09824245155475439
2022-07-31,Jul22,Female,Health,Problematic alcohol use,proportion of national,0.19729425028184894
2022-07-31,Jul22,Female,Other,Other,proportion of national,0.09293859046572331
2022-07-31,Jul22,Female,Interpersonal,Interpersonal relationships,proportion of national,0.09467656128223374
2022-07-31,Jul22,Male,Interpersonal,Non-family violence,proportion of national,0.056776556776556776
2022-07-31,Jul22,Male,Health,Health,proportion of national,0.07336559018791493
2022-07-31,Jul22,Male,Health,Mental health issues,proportion of national,0.058467081559122176
2022-07-31,Jul22,Male,Health,Medical issues,proportion of national,0.07539559416692522
2022-07-31,Jul22,Male,Health,Problematic drug or substance use,proportion of national,0.06801107156979043
2022-07-31,Jul22,Male,Health,Problematic alcohol use,proportion of national,0.12580128205128205
2022-07-31,Jul22,Male,Other,Other,proportion of national,0.07925919424207847
2022-07-31,Jul22,Male,Other,Transition from custodial arrangements,proportion of national,0.02854006586169045
2022-07-31,Jul22,Male,Other,Transition from foster care and child safety residential placements,proportion of national,0.057692307692307696
2022-07-31,Jul22,Male,Other,Discrimination including racial discrimination,proportion of national,0.030864197530864196
2022-07-31,Jul22,Male,Other,Itinerant,proportion of national,0.10129163834126445
2022-07-31,Jul22,Male,Other,Unable to return home due to environmental reasons,proportion of national,0.05263157894736842
2022-07-31,Jul22,Male,Other,Disengagement with school or other education and training,proportion of national,0.0762081784386617
2022-07-31,Jul22,Male,Other,Transition from other care arrangements,proportion of national,0.05665024630541872
2022-07-31,Jul22,Male,Other,Other (not elsewhere classified),proportion of national,0.11032587357675697
2022-07-31,Jul22,Male,Other,Lack of family and/or community support,proportion of national,0.07181505164781112
2022-07-31,Jul22,Male,Total,Total clients,proportion of national,0.06587727517960076
2022-07-31,Jul22,Male,Not stated,Not stated,proportion of national,0.006396588486140725
2022-07-31,Jul22,Male,Covid,Covid-19,proportion of national,0.009422850412249705
2022-08-31,Aug22,Female,Other,Itinerant,proportion of national,0.13711583924349882
2022-08-31,Aug22,Female,Other,Unable to return home due to environmental reasons,proportion of national,0.09200438116100766
2022-08-31,Aug22,Female,Other,Disengagement with school or other education and training,proportion of national,0.05257510729613734
2022-08-31,Aug22,Female,Other,Lack of family and/or community support,proportion of national,0.08510856206472757
2022-08-31,Aug22,Female,Other,Other (not elsewhere classified),proportion of national,0.11454493904167848
2022-08-31,Aug22,Female,Covid,Covid-19,proportion of national,0.019428571428571427
2022-08-31,Aug22,Female,Total,Total clients,proportion of national,0.08126637711332065
2022-08-31,Aug22,Male,Accommodation,Accommodation,proportion of national,0.05511994772706058
2022-08-31,Aug22,Male,Accommodation,Housing crisis (e.g. eviction),proportion of national,0.04517514626379323
2022-08-31,Aug22,Male,Accommodation,Inadequate or inappropriate dwelling conditions,proportion of national,0.06945690084703537
2022-08-31,Aug22,Male,Interpersonal,Family and domestic violence,proportion of national,0.08385832283354333
2022-08-31,Aug22,Male,Financial,Financial,proportion of national,0.060927152317880796
2022-08-31,Aug22,Male,Financial,Financial difficulties,proportion of national,0.05970649895178197
2022-08-31,Aug22,Male,Financial,Housing affordability stress,proportion of national,0.05870682658490396
2022-08-31,Aug22,Male,Financial,Employment difficulties,proportion of national,0.08716577540106951
2022-08-31,Aug22,Male,Financial,Unemployment,proportion of national,0.085305835481603
2022-08-31,Aug22,Male,Financial,Problematic gambling,proportion of national,0.03389830508474576
2022-08-31,Aug22,Male,Interpersonal,Interpersonal relationships,proportion of national,0.08159236716565224
2022-08-31,Aug22,Male,Interpersonal,Time out from family/other situation,proportion of national,0.09719058466211086
2022-08-31,Aug22,Male,Interpersonal,Relationship/family breakdown,proportion of national,0.06301600673967986
2022-08-31,Aug22,Male,Interpersonal,Sexual abuse,proportion of national,0.06274509803921569
2022-08-31,Aug22,Female,Other,Discrimination including racial discrimination,proportion of national,0.07488986784140969
2022-08-31,Aug22,Male,Accommodation,Previous accommodation ended,proportion of national,0.07035981474884218
2022-08-31,Aug22,Female,Other,Transition from other care arrangements,proportion of national,0.07531380753138076
2022-08-31,Aug22,Female,Interpersonal,Relationship/family breakdown,proportion of national,0.08953604051731935
2022-08-31,Aug22,Female,Other,Transition from custodial arrangements,proportion of national,0.054140127388535034
2022-08-31,Aug22,Male,Interpersonal,Non-family violence,proportion of national,0.054770318021201414
2022-08-31,Aug22,Female,Accommodation,Accommodation,proportion of national,0.06233062330623306
2022-08-31,Aug22,Female,Accommodation,Housing crisis (e.g. eviction),proportion of national,0.05310599478714162
2022-08-31,Aug22,Female,Accommodation,Inadequate or inappropriate dwelling conditions,proportion of national,0.07687374749498999
2022-08-31,Aug22,Female,Accommodation,Previous accommodation ended,proportion of national,0.07586114461868382
2022-08-31,Aug22,Female,Financial,Financial,proportion of national,0.06900966383084166
2022-08-31,Aug22,Female,Financial,Financial difficulties,proportion of national,0.06885400129358499
2022-08-31,Aug22,Female,Financial,Housing affordability stress,proportion of national,0.06303961401726765
2022-08-31,Aug22,Female,Financial,Employment difficulties,proportion of national,0.10044977511244378
2022-08-31,Aug22,Female,Financial,Unemployment,proportion of national,0.10025115110925073
2022-08-31,Aug22,Female,Other,Transition from foster care and child safety residential placements,proportion of national,0.07264957264957266
2022-08-31,Aug22,Female,Financial,Problematic gambling,proportion of national,0.0
2022-08-31,Aug22,Female,Interpersonal,Time out from family/other situation,proportion of national,0.11323967645806726
2022-08-31,Aug22,Female,Interpersonal,Sexual abuse,proportion of national,0.1630170316301703
2022-08-31,Aug22,Female,Interpersonal,Family and domestic violence,proportion of national,0.10180937818552498
2022-08-31,Aug22,Female,Interpersonal,Non-family violence,proportion of national,0.0827906976744186
2022-08-31,Aug22,Female,Health,Health,proportion of national,0.08567849686847599
2022-08-31,Aug22,Female,Health,Mental health issues,proportion of national,0.07221333333333334
2022-08-31,Aug22,Female,Health,Medical issues,proportion of national,0.08032536858159633
2022-08-31,Aug22,Female,Health,Problematic drug or substance use,proportion of national,0.10677891005759858
2022-08-31,Aug22,Female,Health,Problematic alcohol use,proportion of national,0.1946808510638298
2022-08-31,Aug22,Female,Other,Other,proportion of national,0.09423281832711775
2022-08-31,Aug22,Female,Interpersonal,Interpersonal relationships,proportion of national,0.09855998945530035
2022-08-31,Aug22,Male,Health,Health,proportion of national,0.07120912881281545
2022-08-31,Aug22,Female,Not stated,Not stated,proportion of national,0.018867924528301886
2022-08-31,Aug22,Male,Health,Medical issues,proportion of national,0.07302353651176825
2022-08-31,Aug22,Male,Health,Mental health issues,proportion of national,0.0557424315233061
2022-08-31,Aug22,Male,Health,Problematic drug or substance use,proportion of national,0.06842507645259939
2022-08-31,Aug22,Male,Other,Other,proportion of national,0.071032659674256
2022-08-31,Aug22,Male,Other,Transition from custodial arrangements,proportion of national,0.02622107969151671
2022-08-31,Aug22,Male,Other,Transition from foster care and child safety residential placements,proportion of national,0.054878048780487805
2022-08-31,Aug22,Male,Other,Transition from other care arrangements,proportion of national,0.045023696682464455
2022-08-31,Aug22,Male,Other,Discrimination including racial discrimination,proportion of national,0.04487179487179487
2022-08-31,Aug22,Male,Other,Itinerant,proportion of national,0.10409889394925179
2022-08-31,Aug22,Male,Other,Unable to return home due to environmental reasons,proportion of national,0.054613935969868174
2022-08-31,Aug22,Male,Other,Disengagement with school or other education and training,proportion of national,0.07142857142857142
2022-08-31,Aug22,Male,Other,Lack of family and/or community support,proportion of national,0.0664081434803684
2022-08-31,Aug22,Male,Other,Other (not elsewhere classified),proportion of national,0.09308613364233295
2022-08-31,Aug22,Male,Health,Problematic alcohol use,proportion of national,0.12629070691024621
2022-08-31,Aug22,Male,Not stated,Not stated,proportion of national,0.014925373134328358
2022-08-31,Aug22,Male,Total,Total clients,proportion of national,0.06486218847994718
2022-08-31,Aug22,Male,Covid,Covid-19,proportion of national,0.008894536213468869
2022-09-30,Sep22,Male,Accommodation,Housing crisis (e.g. eviction),proportion of national,0.04570750166951102
2022-09-30,Sep22,Male,Accommodation,Accommodation,proportion of national,0.05751573059892799
2022-09-30,Sep22,Female,Total,Total clients,proportion of national,0.0787403002393212
2022-09-30,Sep22,Female,Other,Disengagement with school or other education and training,proportion of national,0.060024009603841535
2022-09-30,Sep22,Female,Other,Other (not elsewhere classified),proportion of national,0.11938601478112564
2022-09-30,Sep22,Female,Other,Lack of family and/or community support,proportion of national,0.08247099404201944
2022-09-30,Sep22,Male,Accommodation,Inadequate or inappropriate dwelling conditions,proportion of national,0.07174348697394789
2022-09-30,Sep22,Female,Other,Unable to return home due to environmental reasons,proportion of national,0.09009009009009009
2022-09-30,Sep22,Female,Covid,Covid-19,proportion of national,0.018891687657430732
2022-09-30,Sep22,Male,Accommodation,Previous accommodation ended,proportion of national,0.07550874687611567
2022-09-30,Sep22,Male,Financial,Unemployment,proportion of national,0.09047391096218287
2022-09-30,Sep22,Male,Financial,Financial difficulties,proportion of national,0.06226252158894646
2022-09-30,Sep22,Male,Financial,Housing affordability stress,proportion of national,0.06059787502251036
