SAL_CODE_2021,P_15_19_Mgrs,P_15_19_Profnls,P_15_19_Techs_trades_workers,P_15_19_Comm_psnl_serv_wrkrs,P_15_19_Cler_admin_wrkrs,P_15_19_Sales_wrkrs,P_15_19_Mach_oper_dvrs,P_15_19_Labrs,P_15_19_Inad_desc_Ns,P_15_19_Tot,P_20_24_Mgrs,P_20_24_Profnls,P_20_24_Techs_trades_wrkrs,P_20_24_Comm_psnl_serv_wrkrs,P_20_24_Cler_admin_wrkrs,P_20_24_Sales_wrkrs,P_20_24_Mach_oper_dvrs,P_20_24_Labrs,P_20_24_Inad_desc_Ns,P_20_24_Tot,P_25_34_Mgrs,P_25_34_Profnls,P_25_34_Techs_trades_wrkrs,P_25_34_Comm_psnl_serv_wrkrs,P_25_34_Cler_admin_wrkrs,P_25_34_Sales_wrkrs,P_25_34_Mach_oper_dvrs,P_25_34_Labrs,P_25_34_Inad_desc_Ns,P_25_34_Tot,P_35_44_Mgrs,P_35_44_Profnls,P_35_44_Techs_trades_wrkrs,P_35_44_Comm_psnl_serv_wrkrs,P_35_44_Cler_admin_wrkrs,P_35_44_Sales_wrkrs,P_35_44_Mach_oper_dvrs,P_35_44_Labrs,P_35_44_Inad_desc_Ns,P_35_44_Tot,P_45_54_Mgrs,P_45_54_Profnls,P_45_54_Techs_trades_wrkrs,P_45_54_Comm_psnl_serv_wrkrs,P_45_54_Cler_admin_wrkrs,P_45_54_Sales_wrkrs,P_45_54_Mach_oper_dvrs,P_45_54_Labrs,P_45_54_Inad_desc_Ns,P_45_54_Tot,P_55_64_Mgrs,P_55_64_Profnls,P_55_64_Techs_trades_wrkrs,P_55_64_Comm_psnl_serv_wrkrs,P_55_64_Cler_admin_wrkrs,P_55_64_Sales_wrkrs,P_55_64_Mach_oper_dvrs,P_55_64_Labrs,P_55_64_Inad_desc_Ns,P_55_64_Tot,P_65_74_Mgrs,P_65_74_Profnls,P_65_74_Techs_trades_wrkrs,P_65_74_Comm_psnl_serv_wrkrs,P_65_74_Cler_admin_wrkrs,P_65_74_Sales_wrkrs,P_65_74_Mach_oper_dvrs,P_65_74_Labrs,P_65_74_Inad_desc_Ns,P_65_74_Tot,P_75_84_Mgrs,P_75_84_Profnls,P_75_84_Techs_trades_wrkrs,P_75_84_Comm_psnl_serv_wrkrs,P_75_84_Cler_admin_wrkrs,P_75_84_Sales_wrkrs,P_75_84_Mach_oper_dvrs,P_75_84_Labrs,P_75_84_Inad_desc_Ns,P_75_84_Tot,P_85_yr_over_Mgrs,P_85_yr_over_Profnls,P_85ov_Techs_trades_wrkrs,P_85ov_Com_psnl_serv_wrkrs,P_85_yr_over_Cler_admin_wrkrs,P_85_yr_over_Sales_wrkrs,P_85_yr_over_Mach_oper_dvrs,P_85_yr_over_Labrs,P_85_yr_over_Inad_desc_Ns,P_85_yr_over_Tot,P_Tot_Mgrs,P_Tot_Profnls,P_Tot_Techs_trades_wrkrs,P_Tot_Comm_psnl_serv_wrkrs,P_Tot_Cler_admin_wrkrs,P_Tot_Sales_wrkrs,P_Tot_Mach_oper_dvrs,P_Tot_Labrs,P_Tot_Inad_desc_Ns,P_Tot_Tot
SAL50807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,10
SAL50808,0,0,0,0,0,0,0,0,0,6,0,8,0,4,0,0,0,0,0,17,7,15,4,3,3,3,4,6,0,49,4,10,0,0,3,0,3,0,0,25,8,12,0,5,4,5,0,0,0,45,7,4,8,6,7,0,0,5,0,33,8,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,54,19,26,18,8,12,17,4,183
SAL50809,0,0,0,0,0,0,0,3,0,5,0,8,5,7,0,0,4,10,0,32,4,21,16,4,3,4,12,22,3,95,14,27,11,6,7,4,18,10,3,106,15,14,12,3,13,0,22,3,0,84,13,15,12,6,11,7,13,12,0,76,3,3,0,0,0,0,0,6,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,79,58,29,37,10,69,71,9,414
SAL50810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6
SAL50811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,6,0,30
SAL50812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
SAL50813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,0,17
SAL50814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,12
SAL50815,0,0,0,0,0,6,0,11,0,24,0,0,0,0,3,0,4,0,8,20,5,3,10,0,3,3,9,9,0,44,14,6,16,14,6,5,13,11,4,83,10,6,16,3,6,7,13,9,3,77,6,7,17,0,10,9,5,3,4,55,0,4,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,62,24,30,26,41,43,21,315
SAL50816,3,0,15,27,3,47,8,24,0,135,15,19,44,29,22,41,14,25,0,201,45,131,123,49,73,22,30,45,9,530,93,140,126,67,103,29,37,28,14,624,88,89,105,59,72,36,27,45,13,536,49,61,70,31,91,30,46,38,9,432,5,7,21,3,17,9,14,13,0,94,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,301,461,513,267,376,215,169,212,49,2557
SAL50817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,5,0,14,7,0,0,0,12,5,0,36,4,3,10,0,0,0,15,0,0,32,7,3,8,0,0,0,15,3,0,27,0,0,5,0,6,0,3,0,0,13,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,23,26,6,3,0,45,3,0,119
SAL50818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50819,0,0,4,4,0,0,5,0,0,11,7,3,8,3,4,0,0,4,3,27,13,15,15,0,6,9,11,8,0,70,12,7,11,5,6,7,9,11,0,61,8,3,11,6,0,6,6,6,3,54,18,3,0,5,0,3,9,10,0,56,11,0,0,0,4,0,0,4,0,27,6,0,0,0,0,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,64,40,54,23,27,25,34,39,12,310
SAL50820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,12
SAL50821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6
SAL50822,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,0,0,0,0,0,0,0,14,10,4,0,0,0,0,0,0,0,21,5,3,0,0,0,0,0,5,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,10,3,0,0,0,9,3,0,56
SAL50823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,0,12
SAL50824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,10
SAL50825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,16
SAL50826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,3,0,7,6,0,0,4,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,4,8,4,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3,4,6,7,0,0,5,0,41
SAL50827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8
SAL50828,0,0,26,35,5,80,11,59,4,219,16,19,46,48,20,34,15,50,6,246,58,96,155,116,67,46,81,55,10,687,79,110,136,108,86,41,75,62,16,711,53,119,81,74,60,41,59,33,6,525,27,47,42,37,26,13,42,17,5,248,3,3,4,9,16,7,7,6,0,56,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,245,393,495,425,277,267,289,278,36,2699
SAL50829,0,0,11,6,0,16,4,12,0,53,0,17,32,13,13,10,17,7,3,105,27,76,67,22,30,6,23,11,6,276,38,62,37,12,38,14,34,8,0,241,26,39,49,15,28,12,40,11,11,225,29,33,30,10,19,13,26,16,3,177,6,7,4,6,0,4,5,5,0,35,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,122,224,237,77,134,71,146,66,29,1114
SAL50830,0,0,4,0,0,3,0,4,0,12,4,0,0,3,0,3,5,19,0,32,6,3,9,11,4,0,5,65,0,110,8,9,5,5,4,0,7,14,6,56,12,6,10,5,5,4,4,8,3,60,22,13,8,5,4,5,4,10,0,65,3,0,3,0,3,3,0,3,4,24,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,48,31,40,20,19,15,29,127,20,347
SAL50831,0,5,46,87,25,193,18,110,3,501,25,113,120,140,105,146,43,81,5,777,198,450,305,219,257,136,94,107,21,1799,347,558,325,213,346,165,134,172,39,2285,245,310,268,178,269,110,121,137,29,1653,137,150,169,104,192,78,89,111,6,1042,10,32,24,10,38,9,20,24,0,173,8,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,974,1615,1250,959,1232,852,513,741,104,8236
SAL50832,0,0,6,5,0,0,0,0,0,8,0,6,8,0,4,3,0,8,0,21,0,11,6,0,0,0,0,4,0,23,3,9,4,11,4,5,0,0,0,32,0,3,3,4,0,4,0,0,0,22,3,5,4,4,3,0,3,5,0,27,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,37,26,19,16,17,7,25,0,149
SAL50833,0,8,19,13,4,36,8,28,3,109,9,33,56,42,24,45,17,39,7,276,44,79,89,81,61,28,58,71,14,529,34,103,107,75,52,20,62,62,21,542,28,63,76,59,51,22,65,70,8,432,19,43,43,43,42,12,45,49,13,301,7,10,14,14,11,6,21,15,0,88,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,142,334,395,335,249,165,277,331,56,2289
SAL50834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,5,0,16
SAL50835,0,9,10,28,6,33,5,25,3,110,6,33,21,59,33,19,12,29,0,216,66,186,78,73,62,34,24,26,15,562,89,172,56,42,53,19,13,21,3,474,83,120,33,33,59,14,16,18,4,376,52,71,37,29,54,16,16,14,6,297,9,15,10,4,10,4,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,601,249,271,278,147,85,132,34,2108
SAL50836,0,0,0,4,0,0,3,0,3,16,0,8,15,6,8,0,21,8,0,62,8,64,84,12,17,0,80,29,0,286,22,30,77,8,9,0,104,16,0,266,31,31,73,8,13,0,95,11,4,269,19,39,54,5,18,0,79,12,9,234,0,5,8,0,4,0,10,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,180,308,44,60,4,391,82,14,1167
SAL50837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,4,0,0,0,6,0,19
SAL50838,0,0,11,5,9,31,4,24,0,78,0,10,27,16,5,22,18,27,4,135,18,33,51,39,36,21,40,49,7,299,32,39,56,47,37,11,49,31,8,308,17,40,38,36,41,17,36,52,7,279,16,27,22,29,25,14,49,28,7,219,0,5,3,5,3,0,6,9,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,83,153,205,179,159,124,194,221,27,1342
SAL50839,0,0,0,0,0,0,0,3,0,6,0,0,4,0,0,0,0,0,0,8,0,0,4,0,0,0,0,4,0,12,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6,0,21,7,4,0,0,0,0,5,10,0,29,0,6,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,10,4,6,5,6,20,7,86
SAL50840,0,0,5,14,10,34,0,13,0,66,11,44,22,46,15,23,7,9,3,193,67,450,52,58,79,28,13,25,14,783,112,247,37,33,38,15,0,11,7,499,89,146,33,25,49,18,6,7,0,366,43,93,17,12,28,7,11,7,0,208,14,32,8,4,10,4,5,7,0,72,0,3,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,331,1018,169,192,216,124,43,82,27,2200
SAL50841,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,9,0,0,4,0,0,0,0,4,0,17,3,0,3,5,0,0,5,3,0,22,3,4,3,4,3,0,8,4,3,32,6,0,6,0,0,0,10,4,0,26,0,3,0,0,4,0,6,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,14,22,10,10,0,20,18,5,110
SAL50842,5,8,34,95,11,115,24,84,0,369,19,94,63,78,56,65,24,32,3,447,69,371,119,85,114,33,33,49,6,884,167,500,122,81,188,38,39,41,24,1201,218,376,126,83,207,68,41,47,15,1186,185,312,112,75,224,60,47,65,13,1086,60,126,40,30,71,19,27,29,7,407,7,8,0,0,5,0,6,5,0,40,0,0,0,0,0,0,0,0,0,0,732,1795,611,535,879,409,228,351,76,5626
SAL50843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50844,0,0,3,0,0,6,5,5,0,17,0,5,26,3,3,4,26,27,5,87,11,50,65,10,9,0,83,27,0,257,24,27,69,3,9,0,86,18,3,245,28,7,41,4,16,0,55,15,6,177,9,3,30,3,11,5,45,15,0,123,3,0,6,0,0,0,9,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,97,231,24,53,17,314,97,7,923
SAL50845,0,0,4,4,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,0,0,0,16,7,0,7,0,0,0,0,3,0,24,0,7,4,0,4,5,3,3,0,18,11,4,0,0,3,0,3,4,0,21,7,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,4,12,9,15,9,8,16,0,107
SAL50846,0,0,0,0,0,0,0,4,0,10,0,3,5,0,0,0,3,10,0,30,9,31,27,8,13,7,24,17,3,147,11,20,16,3,8,3,27,9,0,96,19,3,26,11,4,0,21,11,0,99,12,19,19,8,6,0,15,14,0,97,6,0,7,0,6,5,5,0,0,21,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,59,76,104,37,40,12,104,62,3,499
SAL50847,0,0,20,21,6,43,11,28,3,129,0,3,20,11,8,14,8,8,0,69,8,28,37,11,16,9,11,14,0,140,34,54,61,26,37,14,31,17,8,289,40,60,98,38,64,22,35,22,6,385,27,68,50,21,51,21,31,25,0,298,7,23,10,4,15,0,12,8,0,82,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,122,243,296,145,197,120,128,120,21,1400
SAL50848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50849,3,4,29,72,17,91,20,75,4,325,13,46,61,68,42,39,19,47,5,340,41,126,97,40,65,22,23,27,7,444,123,245,130,56,105,29,43,27,17,785,173,303,148,98,162,49,51,38,7,1036,125,166,108,77,117,38,60,52,7,745,47,65,39,19,27,15,12,15,5,246,10,10,0,0,0,0,0,7,3,31,0,0,0,0,0,0,0,0,0,0,537,964,615,439,547,291,221,281,58,3956
SAL50850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,10
SAL50851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,8
SAL50852,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,8,0,0,0,3,9,0,28
SAL50853,0,0,8,13,0,25,0,12,0,63,0,5,14,5,0,3,4,7,0,44,3,25,26,5,10,13,8,11,0,99,15,28,26,25,13,7,6,9,0,137,26,38,33,16,24,12,3,8,5,166,22,34,30,20,23,0,12,8,3,160,4,11,6,5,0,3,4,6,0,46,7,0,0,0,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,79,144,140,94,79,60,40,68,8,718
SAL50854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,10
SAL50855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,6
SAL50856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6
SAL50857,0,0,7,10,0,15,0,19,3,59,15,10,15,20,10,19,14,25,5,120,23,49,44,45,26,16,45,34,8,287,22,42,51,41,54,17,33,56,6,312,19,48,56,47,32,16,42,44,6,307,14,15,31,30,32,21,31,41,0,205,0,3,10,8,9,6,8,9,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,169,216,198,156,105,162,223,34,1348
SAL50858,0,0,3,11,0,14,0,6,5,43,0,0,10,11,0,12,3,11,0,45,6,13,13,17,10,10,3,15,0,91,9,10,11,16,8,11,7,30,0,99,8,4,19,11,8,10,3,31,3,98,0,8,9,17,5,6,3,12,0,63,0,6,3,0,0,0,0,3,0,22,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,22,45,72,81,33,55,23,127,5,462
SAL50859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,13
SAL50860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,7,4,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,3,0,0,4,0,33
SAL50862,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,5,4,3,0,3,0,0,0,0,13,6,3,0,0,0,3,0,0,0,20,11,0,0,0,4,0,0,0,0,23,4,5,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,24,16,11,3,9,5,3,9,4,85
SAL50863,0,6,17,13,4,27,3,21,3,88,0,6,24,19,8,13,6,14,6,95,10,11,58,10,20,10,6,5,0,139,35,41,62,27,38,4,16,15,0,248,55,40,64,36,50,22,28,8,8,312,37,31,42,23,49,15,30,17,3,247,9,5,7,3,12,6,7,12,0,52,3,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,149,139,269,130,184,88,98,106,22,1180
SAL50864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8
SAL50865,0,0,10,14,0,19,0,14,0,66,0,3,16,7,6,6,6,11,0,53,0,30,18,14,15,7,9,20,0,104,11,45,36,15,21,10,7,12,0,156,26,57,36,26,17,13,15,11,3,213,15,47,28,32,25,16,13,17,0,189,3,8,5,9,7,5,3,6,0,54,8,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,70,194,138,115,95,80,55,99,13,851
SAL50866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,7,4,0,0,0,0,0,0,0,0,12,4,8,4,0,3,0,0,3,0,23,5,7,4,5,0,0,0,4,0,26,3,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,14,8,15,5,0,0,13,0,74
