SAL_CODE_2021,AG_15_19_Nbr_ch_ev_brn_No,AG_15_19_Nbr_ch_ev_brn_1,AG_15_19_Nbr_ch_ev_brn_2,AG_15_19_Nbr_ch_ev_brn_3,AG_15_19_Nbr_ch_ev_brn_4,AG_15_19_Nbr_ch_ev_brn_5,AG_15_19_Nbr_ch_ev_brn_6m,AG_15_19_Nbr_ch_ev_brn_Ns,AG_15_19_Tot,AG_20_24_Nbr_ch_ev_brn_No,AG_20_24_Nbr_ch_ev_brn_1,AG_20_24_Nbr_ch_ev_brn_2,AG_20_24_Nbr_ch_ev_brn_3,AG_20_24_Nbr_ch_ev_brn_4,AG_20_24_Nbr_ch_ev_brn_5,AG_20_24_Nbr_ch_ev_brn_6m,AG_20_24_Nbr_ch_ev_brn_Ns,AG_20_24_Tot,AG_25_29_Nbr_ch_ev_brn_No,AG_25_29_Nbr_ch_ev_brn_1,AG_25_29_Nbr_ch_ev_brn_2,AG_25_29_Nbr_ch_ev_brn_3,AG_25_29_Nbr_ch_ev_brn_4,AG_25_29_Nbr_ch_ev_brn_5,AG_25_29_Nbr_ch_ev_brn_6m,AG_25_29_Nbr_ch_ev_brn_Ns,AG_25_29_Tot,AG_30_34_Nbr_ch_ev_brn_No,AG_30_34_Nbr_ch_ev_brn_1,AG_30_34_Nbr_ch_ev_brn_2,AG_30_34_Nbr_ch_ev_brn_3,AG_30_34_Nbr_ch_ev_brn_4,AG_30_34_Nbr_ch_ev_brn_5,AG_30_34_Nbr_ch_ev_brn_6m,AG_30_34_Nbr_ch_ev_brn_Ns,AG_30_34_Tot,AG_35_39_Nbr_ch_ev_brn_No,AG_35_39_Nbr_ch_ev_brn_1,AG_35_39_Nbr_ch_ev_brn_2,AG_35_39_Nbr_ch_ev_brn_3,AG_35_39_Nbr_ch_ev_brn_4,AG_35_39_Nbr_ch_ev_brn_5,AG_35_39_Nbr_ch_ev_brn_6m,AG_35_39_Nbr_ch_ev_brn_Ns,AG_35_39_Tot,AG_40_44_Nbr_ch_ev_brn_No,AG_40_44_Nbr_ch_ev_brn_1,AG_40_44_Nbr_ch_ev_brn_2,AG_40_44_Nbr_ch_ev_brn_3,AG_40_44_Nbr_ch_ev_brn_4,AG_40_44_Nbr_ch_ev_brn_5,AG_40_44_Nbr_ch_ev_brn_6m,AG_40_44_Nbr_ch_ev_brn_Ns,AG_40_44_Tot,AG_45_49_Nbr_ch_ev_brn_No,AG_45_49_Nbr_ch_ev_brn_1,AG_45_49_Nbr_ch_ev_brn_2,AG_45_49_Nbr_ch_ev_brn_3,AG_45_49_Nbr_ch_ev_brn_4,AG_45_49_Nbr_ch_ev_brn_5,AG_45_49_Nbr_ch_ev_brn_6m,AG_45_49_Nbr_ch_ev_brn_Ns,AG_45_49_Tot,AG_50_54_Nbr_ch_ev_brn_No,AG_50_54_Nbr_ch_ev_brn_1,AG_50_54_Nbr_ch_ev_brn_2,AG_50_54_Nbr_ch_ev_brn_3,AG_50_54_Nbr_ch_ev_brn_4,AG_50_54_Nbr_ch_ev_brn_5,AG_50_54_Nbr_ch_ev_brn_6m,AG_50_54_Nbr_ch_ev_brn_Ns,AG_50_54_Tot,AG_55_59_Nbr_ch_ev_brn_No,AG_55_59_Nbr_ch_ev_brn_1,AG_55_59_Nbr_ch_ev_brn_2,AG_55_59_Nbr_ch_ev_brn_3,AG_55_59_Nbr_ch_ev_brn_4,AG_55_59_Nbr_ch_ev_brn_5,AG_55_59_Nbr_ch_ev_brn_6m,AG_55_59_Nbr_ch_ev_brn_Ns,AG_55_59_Tot,AG_60_64_Nbr_ch_ev_brn_No,AG_60_64_Nbr_ch_ev_brn_1,AG_60_64_Nbr_ch_ev_brn_2,AG_60_64_Nbr_ch_ev_brn_3,AG_60_64_Nbr_ch_ev_brn_4,AG_60_64_Nbr_ch_ev_brn_5,AG_60_64_Nbr_ch_ev_brn_6m,AG_60_64_Nbr_ch_ev_brn_Ns,AG_60_64_Tot,AG_65_69_Nbr_ch_ev_brn_No,AG_65_69_Nbr_ch_ev_brn_1,AG_65_69_Nbr_ch_ev_brn_2,AG_65_69_Nbr_ch_ev_brn_3,AG_65_69_Nbr_ch_ev_brn_4,AG_65_69_Nbr_ch_ev_brn_5,AG_65_69_Nbr_ch_ev_brn_6m,AG_65_69_Nbr_ch_ev_brn_Ns,AG_65_69_Tot,AG_70_74_Nbr_ch_ev_brn_No,AG_70_74_Nbr_ch_ev_brn_1,AG_70_74_Nbr_ch_ev_brn_2,AG_70_74_Nbr_ch_ev_brn_3,AG_70_74_Nbr_ch_ev_brn_4,AG_70_74_Nbr_ch_ev_brn_5,AG_70_74_Nbr_ch_ev_brn_6m,AG_70_74_Nbr_ch_ev_brn_Ns,AG_70_74_Tot,AG_75_79_Nbr_ch_ev_brn_No,AG_75_79_Nbr_ch_ev_brn_1,AG_75_79_Nbr_ch_ev_brn_2,AG_75_79_Nbr_ch_ev_brn_3,AG_75_79_Nbr_ch_ev_brn_4,AG_75_79_Nbr_ch_ev_brn_5,AG_75_79_Nbr_ch_ev_brn_6m,AG_75_79_Nbr_ch_ev_brn_Ns,AG_75_79_Tot,AG_80_84_Nbr_ch_ev_brn_No,AG_80_84_Nbr_ch_ev_brn_1,AG_80_84_Nbr_ch_ev_brn_2,AG_80_84_Nbr_ch_ev_brn_3,AG_80_84_Nbr_ch_ev_brn_4,AG_80_84_Nbr_ch_ev_brn_5,AG_80_84_Nbr_ch_ev_brn_6m,AG_80_84_Nbr_ch_ev_brn_Ns,AG_80_84_Tot,AG_85_over_Nbr_ch_ev_brn_No,AG_85_over_Nbr_ch_ev_brn_1,AG_85_over_Nbr_ch_ev_brn_2,AG_85_over_Nbr_ch_ev_brn_3,AG_85_over_Nbr_ch_ev_brn_4,AG_85_over_Nbr_ch_ev_brn_5,AG_85_over_Nbr_ch_ev_brn_6m,AG_85_over_Nbr_ch_ev_brn_Ns,AG_85_over_Tot,Tot_Num_child_evr_brn_No,Tot_Num_child_evr_brn_1,Tot_Num_child_evr_brn_2,Tot_Num_child_evr_brn_3,Tot_Num_child_evr_brn_4,Tot_Num_child_evr_brn_5,Tot_Num_child_evr_brn_6m,Tot_Num_child_evr_brn_Ns,Tot_Tot
SAL51338,7,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,9,0,0,0,0,0,4,0,0,3,0,0,0,6,0,0,0,0,6,0,0,9,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,21,6,21,13,10,4,0,3,63
SAL51339,76,0,0,0,0,0,0,8,79,44,5,4,0,0,0,0,8,57,28,10,12,3,0,0,0,5,59,10,14,24,5,0,0,0,3,61,16,4,23,6,9,3,0,6,71,13,5,32,8,5,0,0,8,72,15,5,32,21,9,0,0,3,82,16,10,42,19,6,0,0,4,103,9,10,30,21,9,4,0,0,92,14,9,25,21,15,4,0,9,98,8,10,19,18,5,0,0,8,64,7,6,26,14,10,3,3,4,74,0,0,17,11,4,0,3,5,41,0,0,9,21,6,0,0,4,41,0,0,3,4,5,0,0,5,23,259,88,303,174,88,23,15,74,1034
SAL51340,335,6,0,0,0,0,0,35,378,282,40,10,7,0,0,0,30,364,206,71,76,29,15,0,0,20,420,127,116,146,76,28,7,3,35,531,77,82,173,100,44,13,7,35,529,54,66,136,84,37,17,15,17,416,44,43,91,80,37,16,13,19,329,24,42,103,56,43,14,5,16,301,20,19,94,68,46,8,13,9,265,21,29,73,48,28,14,12,10,235,10,17,55,33,21,3,9,3,156,9,11,40,32,16,0,9,0,119,0,7,13,15,11,4,4,3,51,0,4,3,9,7,5,4,0,38,0,4,3,6,5,4,5,3,36,1207,547,1022,642,335,102,88,236,4172
SAL51341,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,6,0,0,4,0,0,0,0,3,7,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13,4,0,0,0,20,37
SAL51342,17,0,0,0,0,0,0,3,18,6,0,0,0,0,0,0,3,12,3,0,0,0,0,0,0,4,11,4,3,8,0,0,0,0,0,21,4,3,4,9,3,0,0,5,21,4,4,3,6,5,0,0,6,31,8,0,7,8,6,0,0,5,34,10,4,11,6,0,0,0,0,30,4,0,5,8,0,0,0,6,25,8,0,4,3,0,0,0,3,26,10,7,15,8,0,0,0,8,46,3,0,13,7,5,0,0,3,33,3,0,7,8,0,0,0,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,23,85,66,11,0,0,48,321
SAL51343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,6
SAL51344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51345,173,0,0,0,0,0,0,11,183,138,0,0,0,0,0,0,8,148,98,5,6,0,0,0,0,9,113,49,26,23,9,0,0,0,0,104,27,31,75,17,7,0,0,5,163,12,28,83,39,10,0,0,4,174,15,33,92,29,9,0,0,0,183,10,25,72,51,9,3,0,0,170,15,21,59,40,12,0,0,0,158,10,19,69,34,9,3,0,3,150,10,12,57,28,5,5,0,6,131,12,9,50,42,12,0,0,0,126,7,8,32,22,9,3,3,5,84,3,0,19,19,12,0,0,0,63,8,0,13,9,9,4,5,0,42,597,225,654,343,96,26,9,54,1996
SAL51346,113,0,0,0,0,0,0,5,120,128,0,0,0,0,0,0,4,129,118,3,3,0,0,0,0,3,131,77,22,21,0,0,0,0,4,132,29,35,53,22,0,0,0,11,149,20,27,80,32,11,0,0,8,184,28,27,84,40,4,0,0,8,181,28,18,71,39,0,0,0,9,159,37,18,51,24,10,0,6,0,137,40,15,54,18,3,3,0,3,132,27,24,55,31,9,0,3,5,158,24,12,45,25,11,0,0,8,129,10,9,27,21,9,0,0,6,85,14,5,18,14,11,3,0,13,74,7,5,15,19,13,7,0,14,70,689,221,576,273,88,15,6,104,1969
SAL51347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL51348,76,0,0,0,0,0,0,3,82,93,7,0,0,0,0,0,9,106,55,15,11,4,0,0,0,10,91,43,21,19,17,7,0,0,9,111,33,19,35,15,5,0,4,7,120,29,17,54,37,10,4,0,4,142,22,25,41,17,7,0,0,4,120,23,23,56,23,5,5,0,3,141,27,11,67,35,17,6,0,11,169,24,20,60,42,13,3,0,6,167,16,17,49,38,8,4,0,0,132,8,14,53,23,9,3,3,15,136,7,6,51,33,10,0,0,18,130,3,0,20,15,7,4,0,22,77,7,0,26,26,7,9,6,74,152,468,188,539,327,110,41,23,203,1893
SAL51349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51350,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,3,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,9,3,0,0,7,38
SAL51351,27,0,0,0,0,0,0,3,27,26,5,0,0,0,0,0,0,32,12,5,5,0,0,0,0,0,18,17,3,11,4,0,0,0,0,37,5,16,16,6,4,0,0,5,49,5,6,6,8,0,0,0,0,24,5,11,18,9,7,0,0,0,51,11,5,12,15,3,0,0,0,49,11,5,17,10,4,0,0,3,59,3,6,31,19,6,0,0,0,62,0,7,21,13,0,0,0,7,52,3,0,23,16,9,4,0,4,67,0,0,13,9,4,0,0,0,35,0,0,3,10,0,0,0,0,16,0,0,5,0,9,4,0,0,22,121,70,187,122,45,17,7,27,598
SAL51352,72,0,0,0,0,0,0,4,71,84,5,3,0,0,0,0,4,101,80,34,16,10,0,0,0,0,137,36,48,50,25,8,4,0,0,170,22,21,66,23,4,0,0,3,140,10,15,52,18,4,0,4,3,104,16,21,40,19,7,4,0,0,99,16,9,30,17,4,4,4,0,82,5,11,20,8,6,0,0,0,57,3,7,25,17,6,4,0,0,72,4,9,12,7,8,0,0,0,43,0,5,16,9,5,3,0,4,39,0,0,16,3,0,0,0,0,19,0,4,0,5,0,0,0,0,12,0,0,0,0,0,0,0,0,4,353,181,339,159,67,15,13,29,1146
SAL51353,33,0,0,0,0,0,0,0,36,16,7,3,0,0,0,0,0,23,12,3,3,3,0,0,0,0,21,3,6,5,0,0,0,0,6,20,3,3,7,5,5,0,0,0,16,4,4,8,0,0,3,0,4,25,3,0,8,7,5,0,0,0,21,3,0,15,8,3,0,0,0,23,3,3,6,3,5,0,0,4,28,5,4,5,5,0,0,0,0,27,0,0,5,3,0,0,0,0,20,0,0,4,10,0,5,0,0,18,0,0,4,0,5,4,0,0,17,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,89,38,68,48,29,13,9,19,307
SAL51354,132,0,0,0,0,0,0,9,141,86,12,0,0,0,0,0,4,101,54,15,19,0,4,0,0,4,89,41,36,48,25,7,0,0,5,163,17,23,60,31,9,4,0,3,144,13,8,67,41,6,0,0,5,144,18,18,57,23,14,4,0,10,136,13,19,72,37,9,3,0,5,157,13,11,46,17,8,0,6,7,106,8,8,42,21,12,3,5,0,99,5,13,19,19,6,7,0,0,63,0,5,22,16,9,0,0,0,55,0,5,16,5,4,3,0,0,36,0,0,8,7,3,0,0,0,15,0,0,4,4,0,0,4,0,20,399,176,474,250,97,28,13,46,1483
SAL51355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6
SAL51356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51357,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,3,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,7,0,0,0,5,26
SAL51358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51359,94,0,0,0,0,0,0,13,102,95,17,0,0,0,0,0,23,133,80,21,15,7,0,0,0,24,150,47,37,46,23,7,0,0,13,178,25,24,50,42,18,7,0,15,176,11,19,54,23,6,0,0,14,132,17,13,66,33,20,3,0,11,167,17,18,43,34,10,4,0,23,145,8,8,35,36,11,8,4,16,122,5,7,31,21,6,7,4,13,93,5,3,17,26,6,5,0,15,72,3,0,14,7,3,0,0,6,39,0,0,5,9,4,0,0,0,24,0,0,0,0,3,0,0,3,9,0,0,0,0,0,0,0,0,3,402,174,376,253,100,24,14,192,1541
SAL51360,239,0,0,0,0,0,0,16,249,181,0,0,0,0,0,0,9,188,83,11,5,0,0,0,0,11,99,60,29,45,7,3,0,0,3,149,31,34,82,46,3,0,0,0,194,19,22,126,56,9,0,0,3,236,17,29,133,61,11,0,0,3,258,24,26,155,69,19,8,0,4,305,26,23,131,82,15,6,0,6,291,20,23,137,69,22,6,0,4,277,13,36,135,78,27,4,0,7,299,17,22,110,66,35,4,0,6,263,11,6,73,60,15,5,5,9,186,8,8,28,22,16,4,0,0,82,0,9,13,35,17,6,0,15,100,748,277,1168,657,187,39,9,90,3183
SAL51361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,5
SAL51362,34,0,0,0,0,0,0,10,49,25,3,0,0,0,0,0,10,42,15,7,13,0,0,0,0,12,48,14,8,14,4,4,0,0,17,62,3,7,7,4,3,0,0,13,40,0,3,8,3,3,0,0,3,30,3,0,8,13,5,0,6,18,47,3,4,11,8,4,0,4,7,42,3,3,8,8,8,0,0,14,44,3,0,10,11,5,3,0,14,39,0,0,9,4,4,0,0,0,20,5,0,4,0,0,0,0,9,21,0,0,0,4,0,4,0,0,7,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,6,119,38,94,61,33,12,12,134,501
SAL51363,221,0,0,0,0,0,0,9,234,151,25,4,0,0,0,0,13,195,150,37,18,6,9,0,0,15,239,98,64,65,21,11,0,0,17,279,52,55,106,34,13,6,0,13,278,40,30,109,43,17,5,0,10,261,44,43,122,48,13,11,4,10,286,36,39,121,62,22,3,4,15,305,35,26,82,58,23,4,0,10,236,35,27,125,93,35,8,3,8,333,21,17,76,84,30,8,5,10,254,32,21,116,51,28,6,4,9,270,8,15,55,53,26,5,15,11,186,4,13,39,41,24,14,8,14,150,9,7,32,59,54,14,19,45,244,939,418,1083,655,287,83,62,219,3754
SAL51364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5
SAL51365,17,0,0,0,0,0,0,6,26,8,8,3,0,0,0,0,11,26,6,3,0,0,0,0,0,8,21,10,0,3,0,0,0,0,7,26,9,0,6,4,0,0,0,10,29,3,0,9,5,4,0,5,8,30,3,0,12,4,5,0,0,7,29,8,0,14,0,3,0,0,8,35,9,3,10,10,3,0,0,6,39,0,4,14,6,0,0,0,7,43,5,0,4,4,6,4,0,5,28,0,0,3,8,3,0,3,0,17,0,0,4,5,4,0,4,4,26,0,0,4,0,0,0,0,6,10,0,5,3,0,0,0,0,0,11,84,31,88,46,25,7,11,88,388
SAL51366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
SAL51367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,6,4,0,0,0,21
SAL51368,60,0,0,0,0,0,0,0,59,81,0,0,0,0,0,0,6,89,93,3,0,0,0,0,0,7,105,70,11,3,0,0,0,0,13,101,37,26,35,4,3,0,0,10,120,28,16,28,8,0,0,0,4,96,20,19,33,15,0,0,0,3,92,44,16,45,26,8,0,0,3,141,37,12,52,29,6,0,0,6,149,24,25,46,23,10,4,0,3,143,32,17,47,19,6,0,0,0,119,20,9,52,23,9,3,0,3,113,13,4,25,22,3,0,0,4,71,4,0,6,12,6,5,3,0,34,0,4,9,11,11,0,0,0,36,570,173,383,203,55,15,6,75,1477
SAL51369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3
SAL51370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,4,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,5,0,4,0,0,0,0,0,5,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,9,9,8,0,0,7,42
SAL51371,81,0,0,0,0,0,0,7,88,61,0,0,0,0,0,0,0,68,84,21,12,0,0,0,0,3,114,51,39,38,14,4,0,0,4,157,42,46,61,28,8,0,0,7,182,30,26,62,17,4,0,0,3,154,21,25,44,23,3,3,0,0,132,26,24,47,19,6,4,0,0,127,16,21,31,23,8,0,0,5,103,19,11,42,24,4,0,0,5,107,6,13,30,23,7,6,0,0,83,8,10,31,23,9,0,0,0,82,0,8,18,11,5,3,3,0,46,6,0,6,10,4,0,0,0,25,0,6,9,5,0,3,0,0,24,441,245,435,222,74,22,11,39,1493
SAL51372,220,14,0,0,0,0,0,68,300,207,43,16,0,0,0,0,72,341,247,82,69,24,13,6,0,114,552,158,107,134,68,24,10,4,114,623,93,80,127,81,34,12,10,98,539,50,47,101,48,34,16,6,61,362,44,43,76,58,34,13,10,62,336,35,31,63,52,32,18,13,74,314,23,29,72,58,31,18,6,53,299,23,18,56,36,27,10,13,31,201,12,8,34,27,20,6,3,30,139,0,0,19,10,12,7,4,9,73,4,0,3,3,3,4,0,3,29,4,0,0,5,0,0,0,4,14,0,0,0,0,3,3,6,3,17,1110,499,776,482,281,117,77,804,4149
SAL51373,115,3,0,0,0,0,0,16,133,83,24,8,0,0,0,0,9,130,69,43,30,10,0,0,0,13,161,55,28,34,32,5,0,3,13,170,24,24,51,27,22,4,4,11,175,25,15,34,24,12,7,4,14,140,14,22,41,25,13,6,0,11,137,16,13,25,22,14,6,3,10,103,15,22,33,25,10,9,9,9,119,9,13,32,27,14,7,0,4,116,4,4,18,24,12,5,3,9,78,3,6,8,12,10,6,4,3,58,0,8,8,9,4,0,0,3,30,0,5,9,13,11,0,0,4,38,0,6,4,3,3,5,0,3,28,438,232,336,248,135,57,29,135,1613
