SAL_CODE_2021,P_400_499_15_19_yr,P_400_499_20_24_yr,P_400_499_25_34_yr,P_400_499_35_44_yr,P_400_499_45_54_yr,P_400_499_55_64_yr,P_400_499_65_74_yr,P_400_499_75_84_yr,P_400_499_85_yr_over,P_400_499_Tot,P_500_649_15_19_yr,P_500_649_20_24_yr,P_500_649_25_34_yr,P_500_649_35_44_yr,P_500_649_45_54_yr,P_500_649_55_64_yr,P_500_649_65_74_yr,P_500_649_75_84_yr,P_500_649_85_yr_over,P_500_649_Tot,P_650_799_15_19_yr,P_650_799_20_24_yr,P_650_799_25_34_yr,P_650_799_35_44_yr,P_650_799_45_54_yr,P_650_799_55_64_yr,P_650_799_65_74_yr,P_650_799_75_84_yr,P_650_799_85_yr_over,P_650_799_Tot,P_800_999_15_19_yr,P_800_999_20_24_yr,P_800_999_25_34_yr,P_800_999_35_44_yr,P_800_999_45_54_yr,P_800_999_55_64_yr,P_800_999_65_74_yr,P_800_999_75_84_yr,P_800_999_85_yr_over,P_800_999_Tot,P_1000_1249_15_19_yr,P_1000_1249_20_24_yr,P_1000_1249_25_34_yr,P_1000_1249_35_44_yr,P_1000_1249_45_54_yr,P_1000_1249_55_64_yr,P_1000_1249_65_74_yr,P_1000_1249_75_84_yr,P_1000_1249_85_yr_over,P_1000_1249_Tot,P_1250_1499_15_19_yr,P_1250_1499_20_24_yr,P_1250_1499_25_34_yr,P_1250_1499_35_44_yr,P_1250_1499_45_54_yr,P_1250_1499_55_64_yr,P_1250_1499_65_74_yr,P_1250_1499_75_84_yr,P_1250_1499_85_yr_over,P_1250_1499_Tot,P_1500_1749_15_19_yr,P_1500_1749_20_24_yr,P_1500_1749_25_34_yr,P_1500_1749_35_44_yr,P_1500_1749_45_54_yr,P_1500_1749_55_64_yr,P_1500_1749_65_74_yr,P_1500_1749_75_84_yr,P_1500_1749_85_yr_over,P_1500_1749_Tot,P_1750_1999_15_19_yr,P_1750_1999_20_24_yr,P_1750_1999_25_34_yr,P_1750_1999_35_44_yr,P_1750_1999_45_54_yr,P_1750_1999_55_64_yr,P_1750_1999_65_74_yr,P_1750_1999_75_84_yr,P_1750_1999_85_yr_over,P_1750_1999_Tot,P_2000_2999_15_19_yr,P_2000_2999_20_24_yr,P_2000_2999_25_34_yr,P_2000_2999_35_44_yr,P_2000_2999_45_54_yr,P_2000_2999_55_64_yr,P_2000_2999_65_74_yr,P_2000_2999_75_84_yr,P_2000_2999_85_yr_over,P_2000_2999_Tot,P_3000_3499_15_19_yr,P_3000_3499_20_24_yr,P_3000_3499_25_34_yr,P_3000_3499_35_44_yr,P_3000_3499_45_54_yr,P_3000_3499_55_64_yr,P_3000_3499_65_74_yr,P_3000_3499_75_84_yr,P_3000_3499_85_yr_over,P_3000_3499_Tot,P_3500_more_15_19_yr,P_3500_more_20_24_yr,P_3500_more_25_34_yr,P_3500_more_35_44_yr,P_3500_more_45_54_yr,P_3500_more_55_64_yr,P_3500_more_65_74_yr,P_3500_more_75_84_yr,P_3500_more_85_yr_over,P_3500_more_Tot,P_Personal_inc_ns_15_19_yr,P_Personal_inc_ns_20_24_yr,P_Personal_inc_ns_25_34_yr,P_Personal_inc_ns_35_44_yr,P_Personal_inc_ns_45_54_yr,P_Personal_inc_ns_55_64_yr,P_Personal_inc_ns_65_74_yr,P_Personal_inc_ns_75_84_yr,P_Personal_inc_ns_85_yr_over,P_Personal_inc_ns_Tot,P_OS_vis_15_19_yr,P_OS_vis_20_24_yr,P_OS_vis_25_34_yr,P_OS_vis_35_44_yr,P_OS_vis_45_54_yr,P_OS_vis_55_64_yr,P_OS_vis_65_74_yr,P_OS_vis_75_84_yr,P_OS_vis_85_yr_over,P_OS_vis_Tot,P_Tot_15_19_yr,P_Tot_20_24_yr,P_Tot_25_34_yr,P_Tot_35_44_yr,P_Tot_45_54_yr,P_Tot_55_64_yr,P_Tot_65_74_yr,P_Tot_75_84_yr,P_Tot_85_yr_over,P_Tot_Tot
SAL51042,0,0,0,4,0,4,0,3,0,15,0,0,3,3,0,4,0,0,0,15,0,0,0,3,4,0,0,0,0,12,0,0,0,6,4,5,7,0,0,21,0,0,9,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,4,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,7,3,6,9,3,0,0,30,0,0,0,0,0,5,0,0,0,4,0,0,0,0,5,5,0,0,0,10,19,8,8,15,4,10,4,0,0,68,0,0,0,0,0,0,0,0,0,0,44,26,65,63,42,56,27,10,0,344
SAL51043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,0,0,0,12
SAL51044,0,3,0,0,0,0,7,13,0,28,0,0,0,3,3,8,4,3,0,25,5,0,0,3,4,3,4,3,0,19,0,0,3,0,0,6,4,0,3,22,0,0,8,3,8,0,0,0,0,17,0,0,4,0,0,5,0,0,0,15,0,0,4,3,0,5,0,0,0,16,0,0,0,3,5,0,3,0,0,21,0,0,5,7,3,3,0,0,0,23,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,4,3,0,7,8,0,3,6,6,0,35,0,0,0,0,0,0,0,0,0,0,19,4,34,39,37,57,50,36,11,296
SAL51045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,4,0,5,0,0,18
SAL51047,25,25,24,29,25,24,79,57,14,295,21,31,24,33,37,42,83,42,8,312,8,33,31,43,52,64,53,16,7,310,4,37,50,50,75,65,45,12,5,349,5,25,60,52,91,76,44,8,0,371,0,28,64,57,77,57,32,3,0,317,0,11,68,88,100,60,21,8,0,351,5,5,42,64,72,51,11,0,0,256,0,3,57,177,182,93,14,0,0,531,0,0,20,51,36,45,5,4,0,156,0,0,18,81,79,59,13,0,0,246,12,15,19,25,23,25,14,12,5,131,0,0,0,0,0,0,0,4,0,7,443,307,540,837,914,806,619,250,68,4780
SAL51048,0,0,0,0,0,3,0,6,0,11,0,0,3,0,0,4,6,0,0,10,0,0,0,3,0,4,0,3,0,14,0,0,0,3,0,0,3,0,0,14,0,0,0,3,0,0,0,0,0,3,0,0,4,0,3,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,8,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,3,16,17,18,32,21,17,0,120
SAL51049,4,0,3,0,4,11,23,11,5,47,0,0,0,6,0,3,8,0,0,21,0,0,3,0,0,0,7,0,0,10,0,3,4,6,4,6,0,0,0,19,0,0,4,3,3,0,4,0,0,17,0,0,0,3,0,4,0,0,0,11,0,0,3,9,3,3,0,0,0,14,0,0,4,0,0,3,0,0,0,9,0,0,3,0,0,3,6,0,0,15,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,8,10,16,8,20,20,0,0,98,0,0,0,0,0,0,0,0,0,0,12,12,38,53,54,80,105,24,3,376
SAL51050,4,0,0,0,0,6,0,0,0,9,0,0,3,0,0,0,0,0,0,5,0,0,0,0,3,4,0,5,0,11,0,0,3,0,4,3,0,0,0,10,0,3,7,3,0,3,0,0,0,18,0,0,11,4,6,0,4,0,0,22,0,5,3,10,0,0,0,0,0,21,0,0,5,0,3,0,0,0,0,17,0,3,6,8,9,7,0,0,0,33,0,0,6,3,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,4,0,0,5,6,3,4,0,4,0,22,0,0,0,0,0,0,0,0,0,0,18,18,59,33,36,36,18,14,0,236
SAL51051,0,3,0,0,4,6,13,6,0,25,0,4,0,0,0,4,0,0,0,11,0,0,7,3,5,0,0,0,0,15,0,0,0,0,0,6,0,0,0,13,0,4,4,5,0,3,0,0,0,17,0,0,6,8,5,0,0,0,0,16,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,0,13,0,0,0,0,0,0,0,0,0,0,20,18,24,33,23,36,21,8,0,192
SAL51052,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,4,3,0,0,9,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,5,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,4,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,8,0,4,12,20,19,10,7,0,82
SAL51053,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,11,11,13,6,3,0,37
SAL51054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,13,5,15,5,6,0,0,33
SAL51055,11,10,5,8,15,18,63,56,50,233,12,10,15,25,18,35,66,44,10,237,3,13,14,9,25,23,27,27,4,151,0,16,23,22,32,39,30,19,4,176,0,24,33,26,48,54,27,7,6,219,0,7,22,29,32,35,15,4,0,141,0,9,16,23,36,30,20,9,0,142,0,4,11,20,36,29,0,7,0,109,0,4,25,49,58,55,16,6,0,206,0,0,3,19,20,12,4,0,0,63,0,0,8,16,24,22,0,3,0,83,7,12,12,11,19,12,16,16,22,116,0,0,3,0,0,0,0,0,0,0,178,131,237,305,437,456,423,290,136,2586
SAL51056,8,3,0,0,9,7,18,6,5,55,0,6,15,10,11,3,18,0,0,69,0,19,10,8,16,18,7,7,0,89,8,7,10,15,8,9,0,0,0,60,3,15,14,9,19,19,13,3,0,94,0,9,9,13,9,11,9,0,0,61,0,0,9,7,12,13,0,0,0,39,0,0,9,9,10,8,3,0,0,41,0,0,19,15,22,12,0,0,0,71,0,0,0,7,5,0,0,0,0,15,0,0,0,5,8,3,0,0,0,19,0,0,9,10,11,11,12,3,0,57,0,0,0,0,0,0,0,0,0,0,82,82,134,133,167,147,128,49,14,933
SAL51057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,18
SAL51058,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,3,4,3,9,10,6,0,0,45
SAL51059,0,0,0,0,0,3,0,0,0,4,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,6,0,5,0,9,0,0,5,0,0,0,0,0,0,4,0,0,4,3,3,4,0,0,0,14,0,0,0,0,3,0,0,0,0,9,0,0,6,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,6,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,3,0,3,0,19,0,0,4,0,0,0,0,0,0,4,0,4,25,13,17,27,8,8,0,112
SAL51060,0,0,0,0,0,0,8,5,0,12,0,0,4,0,0,0,0,3,4,12,0,0,0,0,0,0,0,0,0,14,0,3,6,3,0,0,0,0,0,8,0,4,0,0,9,0,3,0,0,14,0,0,0,6,0,3,0,0,0,10,0,0,0,0,5,8,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,3,9,4,0,0,0,15,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,3,3,0,5,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,8,11,15,24,37,20,27,16,4,169
SAL51061,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,4,4,0,0,24
SAL51062,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,9,6,0,8,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,9,10,11,15,15,0,76
SAL51063,0,0,0,0,3,0,4,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,6,0,0,0,5,0,0,0,0,0,4,6,0,0,8,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,8,14,16,27,0,0,71
SAL51064,17,32,18,4,13,12,42,66,34,247,16,46,30,13,18,21,32,43,27,243,16,24,26,18,13,15,40,24,21,192,3,26,31,15,19,21,28,30,10,176,3,17,28,19,17,31,29,22,11,192,0,23,46,20,19,22,14,13,6,167,0,4,28,23,16,11,16,8,9,116,0,4,26,23,21,25,8,6,5,112,0,0,27,43,32,33,8,3,5,152,0,0,4,14,16,5,5,3,6,54,0,0,5,12,17,16,10,8,0,71,69,58,137,101,100,107,153,185,200,1104,3,0,0,3,0,0,0,0,0,15,346,443,459,358,340,412,535,513,397,3814
SAL51065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,0,0,20
SAL51066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,14
SAL51067,0,0,0,0,0,5,11,3,0,23,0,0,0,0,0,10,3,0,0,13,0,0,4,6,0,4,7,0,0,27,0,5,5,3,6,4,3,0,0,22,0,8,20,9,0,3,6,0,0,46,0,0,3,0,4,6,3,0,0,19,0,3,3,0,4,5,0,0,0,13,0,0,0,0,0,0,0,0,0,8,0,0,0,3,4,8,0,0,0,21,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,6,0,3,0,4,10,0,3,0,24,0,0,0,0,0,0,0,0,0,0,12,11,42,36,43,63,63,21,0,295
SAL51068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51069,6,19,3,7,10,6,25,49,46,176,8,16,5,18,11,8,16,17,22,123,0,12,13,14,23,11,15,9,10,104,0,13,17,23,29,15,12,4,12,132,0,11,24,31,25,17,10,3,3,126,0,6,24,22,23,10,6,0,0,91,0,7,21,28,22,13,5,0,6,92,0,0,15,18,24,12,6,0,0,79,0,0,27,59,42,30,3,4,3,172,0,0,8,15,19,8,0,0,0,44,0,0,12,20,27,7,0,6,0,76,3,0,3,4,6,3,16,34,59,129,0,0,0,0,0,0,0,0,0,5,124,106,190,279,268,174,151,181,199,1677
SAL51070,0,0,0,4,7,0,8,8,0,34,3,0,0,0,3,7,9,0,0,34,0,5,0,0,8,3,5,6,0,38,0,3,0,4,11,3,5,0,0,23,0,0,5,0,6,5,5,0,0,31,0,0,3,7,3,5,3,0,0,33,0,0,0,4,9,0,0,0,0,19,0,0,0,3,4,0,0,0,0,12,0,0,0,3,10,5,0,4,0,21,0,0,0,0,0,7,0,0,0,6,0,0,0,0,3,5,0,0,0,13,3,10,0,7,22,9,13,12,0,77,0,0,0,0,0,0,0,0,0,0,26,14,28,46,99,76,79,43,3,419
SAL51071,0,0,0,0,0,0,0,6,0,14,0,0,0,0,0,4,4,0,0,8,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,8,3,0,4,3,0,0,17,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,5,8,10,13,18,28,13,8,0,96
SAL51072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,10
SAL51073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
SAL51074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,6,0,0,0,0,27
SAL51075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,0,0,3,11,14,0,0,0,30
SAL51076,0,0,4,5,0,5,3,0,0,21,0,4,0,3,0,4,4,0,0,19,0,0,3,3,0,0,5,0,0,9,0,3,6,0,4,0,3,0,0,13,0,4,3,0,3,4,0,0,0,19,0,0,0,3,0,3,0,0,0,11,0,0,3,0,8,5,0,0,0,15,0,0,5,6,4,3,0,0,0,13,0,0,0,6,6,7,0,0,0,24,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,3,6,5,3,12,5,7,0,0,0,33,0,0,0,0,0,0,0,0,0,0,15,20,36,56,51,55,29,13,0,273
SAL51077,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,8,3,0,25
SAL51078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,12,5,0,4,31
SAL51079,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,14,18,7,3,49
SAL51080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
SAL51081,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,6,3,0,15,0,0,0,0,0,0,0,0,0,0,3,0,11,4,9,14,14,3,0,61
SAL51082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,0,7,0,0,22
