SAL_CODE_2021,M_0_299_DS_DS_Sept_house,M_0_299_DS_DS_sd_row_tce_hs_t,M_0_299_DS_DS_Flat_apart,M_0_299_DS_DS_Other_dwg,M_0_299_DS_ns,M_0_299_Tot,M_300_449_DS_Separate_hse,M_300_449_DS_sd_row_tc_hse_th,M_300_449_DS_Flat_apart,M_300_449_DS_Other_dwg,M_300_449_DS_ns,M_300_449_Tot,M_450_599_DS_Separate_hse,M_450_599_DS_sd_row_tce_hs_th,M_450_599_DS_Flat_apart,M_450_599_DS_Other_dwg,M_450_599_DS_ns,M_450_599_Tot,M_600_799_DS_Separate_hse,M_600_799_DS_sd_row_tc_hs_th,M_600_799_DS_Flat_apart,M_600_799_DS_Other_dwg,M_600_799_DS_ns,M_600_799_Tot,M_800_999_DS_Separate_hse,M_800_999_DS_sd_row_tc_hs_th,M_800_999_DS_Flat_apart,M_800_999_DS_Other_dwg,M_800_999_DS_ns,M_800_999_Tot,M_1000_1399_DS_Separate_hse,M_1000_1399_DS_sd_rw_tc_h_th,M_1000_1399_DS_Flat_apart,M_1000_1399_DS_Other_dwg,M_1000_1399_DS_ns,M_1000_1399_Tot,M_1400_1799_DS_Separate_hse,M_1400_1799_DS_sd_rw_tc_h_th,M_1400_1799_DS_Flat_apart,M_1400_1799_DS_Other_dwg,M_1400_1799_DS_ns,M_1400_1799_Tot,M_1800_2399_DS_Separate_hse,M_1800_2399_DS_sd_rw_tc_h_th,M_1800_2399_DS_Flat_apart,M_1800_2399_DS_Other_dwg,M_1800_2399_DS_ns,M_1800_2399_Tot,M_2400_2999_DS_Separate_hse,M_2400_2999_DS_sd_rw_tc_h_th,M_2400_2999_DS_Flat_apart,M_2400_2999_DS_Other_dwg,M_2400_2999_DS_ns,M_2400_2999_Tot,M_3000_3999_DS_Separate_hse,M_3000_3999_DS_sd_rw_tc_h_th,M_3000_3999_DS_Flt_apart,M_3000_3999_DS_Other_dwg,M_3000_3999_DS_ns,M_3000_3999_Tot,M_4000_over_DS_Separate_hse,M_4000_ov_DS_sd_rw_tce_hs_th,M_4000_over_DS_Flat_apart,M_4000_over_DS_Other_dwg,M_4000_DS_over_ns,M_4000_over_Tot,Mort_Rpmnt_ns_DS_Separat_hs,Mrt_Rpmt_ns_DS_sd_rw_tc_hs_th,Mrt_Rpmt_ns_DS_Flat_apart,Mort_Rpmnt_ns_DS_Other_dwg,Mort_Rpmnt_ns_DS_ns,Mort_Rpmnt_ns_Total,Tot_DS_Separate_hse,Tot_DS_sd_row_tce_hse_thse,Tot_DS_Flat_apartment,Tot_DS_Other_dwg,Tot_DS_ns,Tot_Tot
SAL51371,18,0,0,0,0,18,3,0,0,0,0,3,3,3,0,0,0,8,9,0,0,0,0,7,19,0,0,0,0,21,67,0,0,0,0,68,138,8,0,0,0,147,212,9,0,0,3,220,94,8,0,0,0,101,77,5,0,0,0,80,39,4,0,0,0,42,36,0,0,0,0,36,719,31,0,0,0,749
SAL51372,20,0,0,0,0,23,14,4,0,0,0,19,11,5,0,0,0,20,38,8,0,0,0,45,57,11,0,0,0,74,108,16,0,0,0,121,85,8,0,0,0,92,66,12,0,0,0,84,33,4,0,0,0,36,48,0,0,0,0,48,41,4,0,0,0,44,35,0,0,0,0,35,559,74,3,3,0,638
SAL51373,11,0,0,0,0,17,4,0,0,0,0,8,13,0,0,0,0,16,42,0,0,0,0,40,48,6,0,0,0,54,145,19,0,0,0,166,152,7,0,0,0,157,121,3,0,0,0,123,29,0,0,0,0,29,21,0,0,0,0,21,12,0,0,0,0,12,39,0,0,0,0,40,638,43,0,0,0,677
SAL51374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51375,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9
SAL51376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
SAL51377,34,0,0,0,0,43,15,0,0,0,0,15,22,0,0,0,0,22,34,3,0,0,0,37,53,6,0,0,0,56,172,9,0,0,0,182,232,10,0,0,0,240,204,5,0,0,0,209,66,0,0,0,0,66,40,0,0,0,0,41,29,0,0,0,0,33,72,0,0,0,0,71,974,36,0,0,0,1014
SAL51378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
SAL51379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51381,49,27,12,0,0,94,3,3,0,0,0,10,12,5,9,0,0,24,14,9,10,0,0,26,3,7,13,0,0,20,29,46,38,0,0,113,35,56,46,0,0,138,75,70,47,0,0,189,57,42,14,0,0,118,83,39,20,0,0,141,210,52,17,0,0,275,33,26,12,0,0,77,604,377,235,0,0,1221
SAL51382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,8,0,0,0,0,8,13,0,0,0,0,13
SAL51383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
SAL51386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51390,23,0,0,0,0,23,16,0,0,0,0,16,14,0,0,0,0,14,11,0,0,0,0,11,18,0,0,0,0,18,76,3,0,0,0,78,94,0,0,0,0,94,142,0,0,0,0,142,45,0,0,0,0,50,46,0,0,0,0,47,28,0,0,0,0,28,28,0,0,0,0,28,543,8,0,0,0,548
SAL51391,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13
SAL51392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8
SAL51393,3,0,0,0,0,3,7,0,0,0,0,7,8,0,0,0,0,8,11,0,0,0,0,10,12,0,0,0,0,12,6,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,53,0,0,0,0,54
SAL51394,68,0,0,0,0,74,18,0,0,0,0,18,16,0,0,0,0,16,28,0,0,0,0,28,50,3,0,0,0,55,183,11,0,0,0,196,360,7,0,0,0,365,679,11,0,0,0,697,397,0,0,0,0,399,245,0,0,0,0,250,150,0,0,0,0,150,149,0,0,0,0,147,2359,35,0,0,0,2391
SAL51395,3,0,0,0,0,3,4,0,0,0,0,4,12,0,0,0,0,12,14,5,0,0,0,19,30,0,0,0,0,30,60,0,0,0,0,58,48,0,0,0,0,47,13,0,0,0,0,13,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,14,0,0,0,0,13,206,4,0,0,0,217
SAL51396,51,15,0,0,0,65,10,5,0,0,0,17,25,4,3,0,0,34,35,13,0,0,0,46,48,14,12,0,0,72,143,80,7,0,0,229,223,67,16,0,0,303,322,28,3,0,0,357,115,19,0,0,0,141,111,6,0,0,0,110,54,0,0,0,0,51,61,16,0,0,0,80,1201,260,43,0,0,1502
SAL51397,19,0,0,0,0,23,14,0,0,0,0,14,7,0,0,0,0,13,17,0,0,0,0,12,34,0,0,0,0,36,118,3,0,0,0,125,83,0,0,0,0,83,49,0,0,0,0,49,8,0,0,0,0,8,4,0,0,0,0,6,6,0,0,0,0,6,16,5,0,0,0,13,375,10,0,0,0,384
SAL51398,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,5,0,0,0,0,5,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,0,0,0,0,19
SAL51399,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,4,9,0,0,0,0,9,6,0,0,0,0,6,4,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,9,33,0,0,0,0,33
SAL51400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51402,24,3,0,0,0,27,4,7,0,0,0,8,12,0,0,0,0,13,14,3,0,0,0,12,7,7,0,0,0,11,58,29,0,0,0,93,99,24,3,0,0,118,145,24,0,0,0,167,65,5,0,0,0,68,43,4,0,0,0,46,33,3,0,0,0,39,26,3,0,0,0,32,525,111,10,0,0,643
SAL51403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11
SAL51404,9,0,0,0,0,9,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,7,5,0,0,0,0,5,19,0,0,0,0,19,14,0,0,0,0,14,10,0,0,0,0,10,10,0,0,0,0,10,3,0,0,0,0,3,92,0,0,0,0,92
SAL51405,80,0,0,0,0,86,18,0,0,0,0,23,13,0,0,0,0,14,17,3,0,0,0,20,38,8,0,0,0,38,87,16,0,0,0,101,104,37,0,0,0,143,220,34,6,0,0,256,153,19,0,0,0,171,231,8,0,0,0,238,213,9,0,0,0,224,87,3,0,0,0,96,1270,132,4,0,0,1415
SAL51406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,5,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12
SAL51407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51408,18,0,0,0,0,18,9,0,0,0,0,9,10,0,0,0,0,10,12,0,0,0,0,12,9,0,0,0,0,9,48,0,0,0,0,48,60,0,0,0,0,60,112,0,0,0,0,113,51,0,0,0,0,51,57,0,0,0,0,57,37,0,0,0,0,37,26,0,0,0,0,26,454,0,0,0,0,452
SAL51409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51410,9,0,0,0,0,9,6,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,4,8,0,0,0,0,8,41,0,0,0,0,41,34,0,0,0,0,34,46,0,0,0,0,46,22,0,0,0,0,22,17,0,0,0,0,17,10,0,0,0,0,10,8,0,0,0,0,8,205,0,0,0,0,205
SAL51411,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,9,0,0,0,0,9,25,0,0,0,0,25,15,0,0,0,0,15,17,0,0,0,0,17,5,0,0,0,0,5,5,0,0,0,0,5,109,0,0,0,0,109
SAL51412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51413,41,0,0,0,0,41,16,0,0,0,0,16,12,0,0,0,0,12,24,0,0,0,0,24,41,0,0,0,0,41,153,0,0,0,0,158,167,4,0,0,0,175,105,0,0,0,0,105,13,0,0,0,0,13,9,0,0,0,0,9,10,0,0,0,0,10,31,0,0,0,0,31,619,0,0,0,0,623
SAL51414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51416,44,9,3,0,0,55,11,0,3,0,0,20,6,3,3,0,0,17,6,6,13,0,0,24,7,10,9,0,0,23,34,21,46,0,0,95,35,19,68,0,0,118,46,37,63,0,0,144,50,31,25,0,0,107,103,34,28,0,0,162,218,27,14,0,0,256,36,8,6,0,0,61,594,194,291,0,0,1080
SAL51417,66,3,5,0,0,83,18,0,0,0,0,18,21,0,0,0,0,24,31,3,0,0,0,40,49,4,9,0,0,58,185,23,14,0,0,221,362,25,22,0,0,406,602,21,24,0,0,648,260,3,7,0,0,268,134,3,4,0,0,140,72,0,0,0,0,72,92,11,6,0,0,104,1894,92,89,0,0,2082
SAL51418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9
SAL51419,6,0,0,0,0,6,4,0,0,0,0,4,3,0,0,0,0,3,3,0,0,0,0,3,13,0,0,0,0,13,45,0,0,0,0,48,55,0,0,0,0,55,32,0,0,0,0,32,10,0,0,0,0,10,7,0,0,0,0,7,8,0,0,0,0,8,12,0,0,0,0,12,190,0,0,0,0,190
SAL51420,68,3,0,0,0,68,16,4,0,0,0,22,20,3,0,0,0,23,39,3,0,0,0,43,62,9,0,0,0,73,221,13,0,0,0,229,261,7,0,0,0,268,307,0,5,0,0,314,90,0,0,0,0,90,78,0,0,0,0,76,32,0,0,0,0,32,76,5,0,0,0,78,1266,45,5,0,0,1314
SAL51421,22,0,0,0,0,27,3,0,0,0,0,3,8,0,0,0,0,7,3,0,0,0,0,6,0,4,0,0,0,6,9,0,0,0,0,13,17,0,9,0,0,26,37,3,6,0,0,49,26,0,0,0,0,29,50,9,3,0,0,66,186,6,5,0,0,201,38,0,0,0,0,37,407,32,30,0,0,469
SAL51422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,14,0,0,0,0,14
SAL51423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
SAL51425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
SAL51426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51430,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,17,0,0,0,0,17
SAL51431,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10
SAL51432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51435,52,0,0,0,0,53,15,0,0,0,0,12,20,0,0,0,0,20,26,0,0,0,0,26,48,0,0,0,0,50,164,12,0,0,0,178,308,6,0,0,0,314,658,6,0,0,0,666,264,0,0,0,0,262,128,0,0,0,0,131,72,0,0,0,0,72,87,0,0,0,0,87,1835,27,0,0,0,1867
SAL51436,12,4,0,0,0,15,4,0,0,0,0,4,3,0,0,0,0,3,5,0,0,0,0,5,10,0,0,0,0,10,24,7,0,0,0,29,30,7,0,0,0,33,35,17,0,0,0,47,14,3,0,0,0,14,9,3,0,0,0,12,0,4,0,0,0,3,3,0,0,0,0,7,145,40,0,0,0,185
SAL51437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
SAL51440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51442,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18
SAL51443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51444,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,8,3,0,0,0,11
SAL51445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51446,30,0,0,0,0,31,10,0,0,0,0,7,14,0,0,0,0,14,14,0,0,0,0,14,30,6,0,0,0,26,89,7,0,0,0,93,115,12,0,0,0,128,249,10,0,0,0,255,227,3,0,0,0,233,197,0,0,0,0,197,95,0,0,0,0,95,57,0,0,0,0,56,1122,34,0,0,0,1163
SAL51447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9
SAL51448,167,6,0,0,0,181,61,3,6,0,0,72,62,4,0,0,0,63,88,13,0,0,0,100,167,10,0,0,0,178,588,31,3,0,0,623,808,24,6,0,0,837,818,22,0,0,0,840,233,5,0,0,0,238,154,8,0,0,0,159,83,4,0,0,0,82,198,3,0,0,0,203,3431,128,20,0,0,3578
