SAL_CODE_2021,F_GrpH_Mem_0_14,F_GrpH_Mem_15_24,F_GrpH_Mem_25_34,F_GrpH_Mem_35_44,F_GrpH_Mem_45_54,F_GrpH_Mem_55_64,F_GrpH_Mem_65_74,F_GrpH_Mem_75_84,F_GrpH_Mem_85ov,F_GrpH_Mem_Tot,F_LonePsn_0_14,F_LonePsn_15_24,F_LonePsn_25_34,F_LonePsn_35_44,F_LonePsn_45_54,F_LonePsn_55_64,F_LonePsn_65_74,F_LonePsn_75_84,F_LonePsn_85ov,F_LonePsn_Tot,F_Vis_within_Aus_0_14,F_Vis_within_Aus_15_24,F_Vis_within_Aus_25_34,F_Vis_within_Aus_35_44,F_Vis_within_Aus_45_54,F_Vis_within_Aus_55_64,F_Vis_within_Aus_65_74,F_Vis_within_Aus_75_84,F_Vis_within_Aus_85ov,F_Vis_within_Aus_Tot,F_Tot_0_14,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Ptn_in_RM_0_14,P_Ptn_in_RM_15_24,P_Ptn_in_RM_25_34,P_Ptn_in_RM_35_44,P_Ptn_in_RM_45_54,P_Ptn_in_RM_55_64,P_Ptn_in_RM_65_74,P_Ptn_in_RM_75_84,P_Ptn_in_RM_85ov,P_Ptn_in_RM_Tot,P_Ptn_in_DFM_0_14,P_Ptn_in_DFM_15_24,P_Ptn_in_DFM_25_34,P_Ptn_in_DFM_35_44,P_Ptn_in_DFM_45_54,P_Ptn_in_DFM_55_64,P_Ptn_in_DFM_65_74,P_Ptn_in_DFM_75_84,P_Ptn_in_DFM_85ov,P_Ptn_in_DFM_Tot,P_LonePnt_0_14,P_LonePnt_15_24,P_LonePnt_25_34,P_LonePnt_35_44,P_LonePnt_45_54,P_LonePnt_55_64,P_LonePnt_65_74,P_LonePnt_75_84,P_LonePnt_85ov,P_LonePnt_Tot,P_CU15_0_14,P_CU15_15_24,P_CU15_25_34,P_CU15_35_44,P_CU15_45_54,P_CU15_55_64,P_CU15_65_74,P_CU15_75_84,P_CU15_85ov,P_CU15_Tot,P_DpStu_0_14,P_DpStu_15_24,P_DpStu_25_34,P_DpStu_35_44,P_DpStu_45_54,P_DpStu_55_64,P_DpStu_65_74,P_DpStu_75_84,P_DpStu_85ov,P_DpStu_Tot,P_NDpChl_0_14,P_NDpChl_15_24,P_NDpChl_25_34,P_NDpChl_35_44,P_NDpChl_45_54,P_NDpChl_55_64,P_NDpChl_65_74,P_NDpChl_75_84,P_NDpChl_85ov,P_NDpChl_Tot,P_OthRI_0_14,P_OthRI_15_24,P_OthRI_25_34,P_OthRI_35_44,P_OthRI_45_54,P_OthRI_55_64,P_OthRI_65_74,P_OthRI_75_84,P_OthRI_85ov,P_OthRI_Tot,P_URI_in_FH_0_14,P_URI_in_FH_15_24,P_URI_in_FH_25_34,P_URI_in_FH_35_44,P_URI_in_FH_45_54,P_URI_in_FH_55_64,P_URI_in_FH_65_74,P_URI_in_FH_75_84,P_URI_in_FH_85ov,P_URI_in_FH_Tot,P_GrpH_Mem_0_14,P_GrpH_Mem_15_24,P_GrpH_Mem_25_34,P_GrpH_Mem_35_44,P_GrpH_Mem_45_54,P_GrpH_Mem_55_64,P_GrpH_Mem_65_74,P_GrpH_Mem_75_84,P_GrpH_Mem_85ov,P_GrpH_Mem_Tot,P_LonePsn_0_14,P_LonePsn_15_24,P_LonePsn_25_34,P_LonePsn_35_44,P_LonePsn_45_54,P_LonePsn_55_64,P_LonePsn_65_74,P_LonePsn_75_84,P_LonePsn_85ov,P_LonePsn_Tot,P_Vis_within_Aus_0_14,P_Vis_within_Aus_15_24,P_Vis_within_Aus_25_34,P_Vis_within_Aus_35_44,P_Vis_within_Aus_45_54,P_Vis_within_Aus_55_64,P_Vis_within_Aus_65_74,P_Vis_within_Aus_75_84,P_Vis_within_Aus_85ov,P_Vis_within_Aus_Tot,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
SAL50977,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,..,0,0,0,6,3,0,0,0,15,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,4,..,..,..,..,..,..,..,..,4,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,3,0,0,0,18
SAL50978,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,4,7,0,17,0,0,0,0,0,6,0,0,0,7,0,0,3,5,0,30,18,12,0,66,..,0,0,3,3,32,28,4,0,79,..,0,0,4,0,3,3,0,0,14,..,0,0,0,0,5,0,0,0,5,3,..,..,..,..,..,..,..,..,3,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,7,0,5,6,9,3,25,0,0,0,0,0,5,0,0,0,8,3,3,3,9,8,56,37,17,3,138
SAL50979,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,3,0,0,0,0,0,7,..,0,0,5,0,0,0,0,0,11,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,7,..,..,..,..,..,..,..,..,7,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,5,0,0,0,0,0,15
SAL50980,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,29,10,19,19,27,30,17,4,0,156,..,0,15,25,25,41,24,10,0,140,..,5,9,10,13,7,4,0,0,38,..,0,4,3,3,0,4,0,0,15,73,..,..,..,..,..,..,..,..,73,..,14,..,..,..,..,..,..,..,14,..,11,11,0,0,0,0,0,0,25,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,5,0,0,0,0,7,..,0,0,0,4,4,0,4,0,12,0,0,0,0,0,0,3,0,0,4,73,35,26,37,57,55,35,13,0,331
SAL50981,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,4,0,0,23,..,0,0,6,3,7,4,8,0,26,..,0,0,0,0,4,0,0,0,4,..,0,0,0,0,0,0,0,0,4,17,..,..,..,..,..,..,..,..,17,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4,3,8,4,12,4,8,0,56
SAL50982,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,5,0,0,0,29,..,0,3,6,5,0,0,0,0,22,..,0,0,0,3,5,0,0,0,11,..,0,0,0,0,0,0,0,0,0,13,..,..,..,..,..,..,..,..,13,..,0,..,..,..,..,..,..,..,0,..,4,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,4,0,0,0,4,..,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,13,9,8,6,9,7,6,0,0,52
SAL50983,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,9,6,6,8,16,10,7,0,82,..,0,6,8,11,33,22,14,3,92,..,0,0,0,6,0,0,4,0,8,..,0,0,4,0,0,0,0,0,4,24,..,..,..,..,..,..,..,..,24,..,4,..,..,..,..,..,..,..,4,..,3,3,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,5,0,0,6,0,14,0,0,0,0,5,0,0,0,0,4,24,10,21,10,19,35,23,19,3,166
SAL50984,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,5,3,0,15,..,0,0,0,0,0,4,3,0,7,..,4,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,5,0,25
SAL50985,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50986,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,4,0,0,0,9,..,0,0,4,0,8,4,0,0,16,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,5,3,..,..,..,..,..,..,..,..,3,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,4,0,7,0,0,0,24
SAL50987,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,20,9,3,17,16,18,13,0,0,104,..,0,6,13,23,26,19,4,0,89,..,0,0,4,9,4,0,0,0,17,..,0,0,3,0,0,0,0,0,3,45,..,..,..,..,..,..,..,..,45,..,8,..,..,..,..,..,..,..,8,..,10,0,0,0,0,0,0,0,12,..,5,0,0,0,0,0,0,0,6,..,5,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,3,0,8,0,5,0,0,14,0,0,0,0,5,0,0,0,0,5,45,27,11,23,34,34,28,7,3,215
SAL50988,..,10,3,0,0,3,0,0,0,14,..,3,11,12,5,11,21,24,10,90,4,3,5,0,4,5,6,0,4,24,149,72,86,87,89,95,87,51,14,732,..,0,26,68,86,127,106,47,8,462,..,25,51,32,33,16,8,0,0,166,..,3,18,14,21,10,6,3,6,78,283,..,..,..,..,..,..,..,..,283,..,31,..,..,..,..,..,..,..,31,..,34,24,0,3,0,0,0,0,63,..,12,3,3,5,0,7,3,4,41,..,7,5,0,0,0,0,0,0,10,..,11,12,3,6,3,0,0,0,34,..,12,24,22,25,36,39,37,17,204,5,9,5,4,7,9,12,0,5,51,284,147,166,150,178,200,177,93,27,1431
SAL50989,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50990,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,3,..,..,..,..,..,..,..,..,3,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,12
SAL50991,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,4,3,4,3,0,0,23,..,0,6,8,4,9,3,0,0,30,..,0,0,3,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,13,..,..,..,..,..,..,..,..,13,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,3,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,13,0,4,9,4,13,3,0,0,52
SAL50992,..,0,0,0,0,4,0,0,0,9,..,0,0,0,3,7,7,0,0,22,10,4,4,0,0,3,4,3,0,19,61,31,32,28,62,73,44,18,4,354,..,0,11,34,75,85,61,26,4,301,..,4,14,9,19,17,9,0,0,69,..,4,4,4,9,0,3,0,0,18,100,..,..,..,..,..,..,..,..,100,..,36,..,..,..,..,..,..,..,36,..,14,18,4,6,0,0,0,0,41,..,3,0,0,0,0,5,0,4,16,..,4,0,0,0,0,0,0,0,4,..,0,0,0,0,10,0,0,0,17,..,0,4,3,8,19,17,3,0,55,10,7,9,6,0,7,4,3,0,36,99,66,53,63,124,142,98,40,3,693
SAL50993,..,0,0,0,0,0,0,0,0,3,..,6,0,0,6,6,6,5,4,35,0,0,0,0,6,0,3,0,0,3,28,19,15,20,18,21,28,13,6,157,..,0,9,9,9,23,24,4,7,100,..,8,13,16,0,3,7,4,0,46,..,0,3,4,4,0,4,0,0,13,55,..,..,..,..,..,..,..,..,55,..,9,..,..,..,..,..,..,..,9,..,9,0,0,5,0,0,0,0,14,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,4,0,0,0,6,0,0,9,..,6,5,4,16,16,13,11,10,65,0,0,0,0,6,0,5,0,0,5,59,30,30,33,35,46,52,18,15,320
SAL50994,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,5,0,0,0,13,..,0,0,0,6,3,0,0,0,7,..,0,6,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,7,..,..,..,..,..,..,..,..,7,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7,0,6,0,4,8,0,0,0,34
SAL50995,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,..,0,0,0,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7
SAL50996,..,0,0,0,0,0,0,0,0,0,..,0,0,3,0,9,3,6,3,23,0,8,0,0,0,0,0,0,0,8,94,38,42,49,74,62,43,20,4,428,..,0,27,54,108,75,67,26,5,358,..,3,33,10,20,24,9,0,0,104,..,0,0,0,3,9,0,0,0,22,185,..,..,..,..,..,..,..,..,185,..,28,..,..,..,..,..,..,..,28,..,35,16,5,0,0,0,0,0,52,..,3,0,0,5,0,4,3,0,15,..,0,0,0,0,4,0,0,0,5,..,0,0,0,0,0,0,0,0,3,..,3,0,3,5,13,7,7,3,42,4,3,0,0,0,0,0,0,0,18,188,83,81,79,148,132,90,39,7,843
SAL50997,..,4,6,0,0,0,0,0,0,20,..,3,5,5,0,12,12,4,3,46,0,0,0,0,0,3,0,0,0,8,44,30,51,40,49,45,29,14,10,300,..,0,28,41,44,30,16,15,9,179,..,11,22,17,14,21,8,0,0,75,..,0,7,4,13,6,3,0,3,33,108,..,..,..,..,..,..,..,..,108,..,17,..,..,..,..,..,..,..,17,..,24,12,4,5,3,0,0,0,42,..,5,4,4,0,0,0,0,0,13,..,0,0,0,0,3,0,0,0,3,..,9,4,0,0,0,0,0,0,26,..,3,15,10,12,26,20,7,4,90,0,4,0,0,0,4,0,0,0,11,108,64,91,78,90,96,46,27,17,606
SAL50998,..,77,116,42,39,30,22,13,0,337,..,29,99,79,141,192,273,236,133,1186,18,16,24,19,14,27,22,11,12,163,1692,1136,1715,1518,1300,1244,1174,730,285,10799,..,31,1076,1702,1393,1416,1325,827,140,7911,..,154,838,433,215,138,86,25,0,1898,..,22,95,225,317,165,104,75,65,1059,3472,..,..,..,..,..,..,..,..,3472,..,1019,..,..,..,..,..,..,..,1019,..,639,474,167,115,92,13,0,0,1502,..,150,146,57,54,97,86,59,46,705,..,88,141,45,30,16,15,3,0,336,..,194,338,126,106,80,54,27,7,931,..,59,252,237,312,382,449,344,187,2223,43,46,62,45,40,39,34,16,12,336,3518,2411,3415,3038,2579,2424,2154,1394,462,21393
SAL50999,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,3,0,14,..,0,0,0,3,0,3,0,0,15,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,5,..,..,..,..,..,..,..,5,..,5,0,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,4,0,8,3,11,4,0,31
SAL51000,..,49,67,10,4,9,3,6,0,148,..,47,66,70,46,99,119,117,48,619,16,17,8,8,6,14,8,0,0,82,751,615,482,558,653,525,427,262,87,4349,..,3,212,664,868,614,510,258,55,3192,..,51,230,127,106,75,57,21,0,666,..,0,14,40,104,65,16,11,10,264,1415,..,..,..,..,..,..,..,..,1415,..,659,..,..,..,..,..,..,..,659,..,173,111,17,14,9,4,0,0,329,..,27,31,6,3,8,17,10,7,102,..,17,25,6,3,0,0,0,0,57,..,75,116,22,21,26,14,13,4,285,..,73,146,151,109,199,223,174,74,1147,25,22,28,16,10,24,14,5,0,144,1442,1097,906,1051,1248,1013,851,489,150,8256
SAL51001,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,4,0,0,0,12,..,0,0,6,0,3,0,0,0,16,..,0,4,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,8,..,..,..,..,..,..,..,..,8,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,4,6,0,6,5,0,0,27
SAL51002,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,4,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,8
SAL51003,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51004,..,0,0,0,4,4,6,3,0,18,..,10,5,10,10,42,44,26,17,158,6,5,0,4,4,9,5,4,4,40,196,117,125,139,170,207,180,74,38,1254,..,11,89,125,191,229,208,86,28,959,..,24,69,51,49,34,32,3,0,260,..,3,13,35,27,11,3,0,6,101,422,..,..,..,..,..,..,..,..,422,..,95,..,..,..,..,..,..,..,95,..,81,23,8,4,4,0,0,0,126,..,7,8,0,6,6,16,0,7,41,..,5,0,3,8,0,0,0,0,19,..,3,4,4,8,20,5,3,0,54,..,13,8,20,28,68,82,50,30,291,12,17,7,5,9,15,5,7,0,76,433,260,220,246,324,386,357,151,73,2436
SAL51005,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,..,0,0,7,0,5,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,4,..,..,..,..,..,..,..,..,4,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,5,0,0,0,9
SAL51006,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,6,3,5,5,0,0,0,36,..,5,0,0,0,0,0,5,0,5,..,4,8,3,5,0,0,0,0,23,..,0,0,0,0,0,0,0,0,6,27,..,..,..,..,..,..,..,..,27,..,4,..,..,..,..,..,..,..,4,..,0,0,0,0,0,0,0,0,5,..,3,3,0,0,5,0,0,0,8,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,27,16,13,3,3,3,0,4,0,75
SAL51007,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,..,0,0,0,5,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,3,..,..,..,..,..,..,..,..,3,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,5,0,0,0,0,10
SAL51008,..,16,11,6,0,0,6,6,0,41,..,4,4,5,8,45,92,80,58,303,0,0,7,6,0,6,10,0,0,23,399,299,143,271,390,338,289,177,82,2393,..,0,105,378,572,440,342,183,45,2071,..,8,48,49,47,26,15,12,4,202,..,5,5,25,55,46,15,4,4,159,904,..,..,..,..,..,..,..,..,904,..,486,..,..,..,..,..,..,..,486,..,120,94,16,11,10,0,0,0,249,..,11,5,3,0,5,5,11,7,48,..,3,5,0,5,3,3,0,0,18,..,30,34,8,3,0,7,6,0,88,..,8,9,6,23,69,129,115,74,430,0,6,6,7,0,5,9,0,0,41,900,663,314,490,717,608,532,328,133,4690
SAL51009,..,7,5,0,4,4,0,0,0,20,..,0,7,0,9,15,14,12,3,61,0,0,0,0,0,0,0,0,0,6,48,28,34,35,49,54,46,25,7,324,..,0,11,37,52,55,47,24,8,238,..,0,14,5,7,5,13,0,0,48,..,0,7,9,5,0,6,0,0,24,99,..,..,..,..,..,..,..,..,99,..,23,..,..,..,..,..,..,..,23,..,11,3,0,4,0,0,0,0,20,..,3,0,0,0,0,0,0,0,11,..,3,3,0,0,0,0,0,0,8,..,7,5,4,10,7,0,0,0,31,..,0,5,7,9,18,19,22,11,93,5,5,0,0,0,7,0,0,0,17,101,54,55,64,81,107,76,49,19,600
SAL51010,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,3,3,3,5,5,7,4,0,43,..,0,0,4,8,5,12,5,0,34,..,0,4,0,0,4,0,0,0,11,..,0,0,0,0,3,0,0,0,0,7,..,..,..,..,..,..,..,..,7,..,3,..,..,..,..,..,..,..,3,..,0,4,0,0,0,0,0,0,7,..,0,5,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,10,9,9,14,15,11,5,0,73
SAL51011,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
SAL51012,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,..,0,0,0,7,0,0,0,0,7,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,3,..,..,..,..,..,..,..,..,3,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,4,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,21
