SA2_CODE_2021,C11_Budh_0_14,C11_Budh_15_24,C11_Budh_25_34,C11_Budh_35_44,C11_Budh_45_54,C11_Budh_55_64,C11_Budh_65_74,C11_Budh_75_84,C11_Budh_85ov,C11_Budh_Tot,C11_C_Ang_0_14,C11_C_Ang_15_24,C11_C_Ang_25_34,C11_C_Ang_35_44,C11_C_Ang_45_54,C11_C_Ang_55_64,C11_C_Ang_65_74,C11_C_Ang_75_84,C11_C_Ang_85ov,C11_C_Ang_Tot,C11_C_As_Apo_0_14,C11_C_As_Apo_15_24,C11_C_As_Apo_25_34,C11_C_As_Apo_35_44,C11_C_As_Apo_45_54,C11_C_As_Apo_55_64,C11_C_As_Apo_65_74,C11_C_As_Apo_75_84,C11_C_As_Apo_85ov,C11_C_As_Apo_Tot,C11_C_Bap_0_14,C11_C_Bap_15_24,C11_C_Bap_25_34,C11_C_Bap_35_44,C11_C_Bap_45_54,C11_C_Bap_55_64,C11_C_Bap_65_74,C11_C_Bap_75_84,C11_C_Bap_85ov,C11_C_Bap_Tot,C11_C_Breth_0_14,C11_C_Breth_15_24,C11_C_Breth_25_34,C11_C_Breth_35_44,C11_C_Breth_45_54,C11_C_Breth_55_64,C11_C_Breth_65_74,C11_C_Breth_75_84,C11_C_Breth_85ov,C11_C_Breth_Tot,C11_C_Cath_0_14,C11_C_Cath_15_24,C11_C_Cath_25_34,C11_C_Cath_35_44,C11_C_Cath_45_54,C11_C_Cath_55_64,C11_C_Cath_65_74,C11_C_Cath_75_84,C11_C_Cath_85ov,C11_C_Cath_Tot,C11_C_Ch_Chr_0_14,C11_C_Ch_Chr_15_24,C11_C_Ch_Chr_25_34,C11_C_Ch_Chr_35_44,C11_C_Ch_Chr_45_54,C11_C_Ch_Chr_55_64,C11_C_Ch_Chr_65_74,C11_C_Ch_Chr_75_84,C11_C_Ch_Chr_85ov,C11_C_Ch_Chr_Tot,C11_C_E_Orth_0_14,C11_C_E_Orth_15_24,C11_C_E_Orth_25_34,C11_C_E_Orth_35_44,C11_C_E_Orth_45_54,C11_C_E_Orth_55_64,C11_C_E_Orth_65_74,C11_C_E_Orth_75_84,C11_C_E_Orth_85ov,C11_C_E_Orth_Tot,C11_C_Jeh_Wit_0_14,C11_C_Jeh_Wit_15_24,C11_C_Jeh_Wit_25_34,C11_C_Jeh_Wit_35_44,C11_C_Jeh_Wit_45_54,C11_C_Jeh_Wit_55_64,C11_C_Jeh_Wit_65_74,C11_C_Jeh_Wit_75_84,C11_C_Jeh_Wit_85ov,C11_C_Jeh_Wit_Tot,C11_C_La_Da_Sai_0_14,C11_C_La_Da_Sai_15_24,C11_C_La_Da_Sai_25_34,C11_C_La_Da_Sai_35_44,C11_C_La_Da_Sai_45_54,C11_C_La_Da_Sai_55_64,C11_C_La_Da_Sai_65_74,C11_C_La_Da_Sai_75_84,C11_C_La_Da_Sai_85ov,C11_C_La_Da_Sai_Tot,C11_C_Luth_0_14,C11_C_Luth_15_24,C11_C_Luth_25_34,C11_C_Luth_35_44,C11_C_Luth_45_54,C11_C_Luth_55_64,C11_C_Luth_65_74,C11_C_Luth_75_84,C11_C_Luth_85ov,C11_C_Luth_Tot,C11_C_Ori_Orth_0_14,C11_C_Ori_Orth_15_24,C11_C_Ori_Orth_25_34,C11_C_Ori_Orth_35_44,C11_C_Ori_Orth_45_54,C11_C_Ori_Orth_55_64,C11_C_Ori_Orth_65_74,C11_C_Ori_Orth_75_84,C11_C_Ori_Orth_85ov,C11_C_Ori_Orth_Tot,C11_C_Oth_Prot_0_14,C11_C_Oth_Prot_15_24,C11_C_Oth_Prot_25_34,C11_C_Oth_Prot_35_44,C11_C_Oth_Prot_45_54,C11_C_Oth_Prot_55_64,C11_C_Oth_Prot_65_74,C11_C_Oth_Prot_75_84,C11_C_Oth_Prot_85ov,C11_C_Oth_Prot_Tot,C11_C_Pentec_0_14,C11_C_Pentec_15_24,C11_C_Pentec_25_34,C11_C_Pentec_35_44,C11_C_Pentec_45_54,C11_C_Pentec_55_64,C11_C_Pentec_65_74,C11_C_Pentec_75_84,C11_C_Pentec_85ov,C11_C_Pentec_Tot,C11_C_Pres_Ref_0_14,C11_C_Pres_Ref_15_24,C11_C_Pres_Ref_25_34,C11_C_Pres_Ref_35_44,C11_C_Pres_Ref_45_54,C11_C_Pres_Ref_55_64,C11_C_Pres_Ref_65_74,C11_C_Pres_Ref_75_84,C11_C_Pres_Ref_85ov,C11_C_Pres_Ref_Tot,C11_C_Sal_Army_0_14,C11_C_Sal_Army_15_24,C11_C_Sal_Army_25_34,C11_C_Sal_Army_35_44,C11_C_Sal_Army_45_54,C11_C_Sal_Army_55_64,C11_C_Sal_Army_65_74,C11_C_Sal_Army_75_84,C11_C_Sal_Army_85ov,C11_C_Sal_Army_Tot,C11_C_Se_da_Adv_0_14,C11_C_Se_da_Adv_15_24,C11_C_Se_da_Adv_25_34,C11_C_Se_da_Adv_35_44,C11_C_Se_da_Adv_45_54,C11_C_Se_da_Adv_55_64,C11_C_Se_da_Adv_65_74,C11_C_Se_da_Adv_75_84,C11_C_Se_da_Adv_85ov,C11_C_Se_da_Adv_Tot,C11_C_Uni_Ch_0_14,C11_C_Uni_Ch_15_24,C11_C_Uni_Ch_25_34,C11_C_Uni_Ch_35_44,C11_C_Uni_Ch_45_54,C11_C_Uni_Ch_55_64,C11_C_Uni_Ch_65_74,C11_C_Uni_Ch_75_84,C11_C_Uni_Ch_85ov,C11_C_Uni_Ch_Tot,C11_Chr_Ch_nfd_0_14,C11_Chr_Ch_nfd_15_24,C11_Chr_Ch_nfd_25_34,C11_Chr_Ch_nfd_35_44,C11_Chr_Ch_nfd_45_54,C11_Chr_Ch_nfd_55_64,C11_Chr_Ch_nfd_65_74,C11_Chr_Ch_nfd_75_84,C11_Chr_Ch_nfd_85ov,C11_Chr_Ch_nfd_Tot,C11_Chr_Oth_Ch_0_14,C11_Chr_Oth_Ch_15_24,C11_Chr_Oth_Ch_25_34,C11_Chr_Oth_Ch_35_44,C11_Chr_Oth_Ch_45_54,C11_Chr_Oth_Ch_55_64,C11_Chr_Oth_Ch_65_74,C11_Chr_Oth_Ch_75_84,C11_Chr_Oth_Ch_85ov,C11_Chr_Oth_Ch_Tot
507011152,3,14,9,4,8,8,3,0,0,49,125,83,84,142,235,227,158,80,14,1147,0,0,0,0,0,0,0,0,0,0,13,5,5,20,13,12,8,8,0,86,0,5,0,0,3,0,0,0,0,5,739,565,325,552,592,416,306,159,32,3688,0,0,0,0,3,0,0,5,0,5,18,24,23,21,24,16,14,3,0,132,3,0,0,0,0,6,3,0,0,14,0,0,0,0,0,0,0,0,0,4,3,0,4,0,7,5,12,7,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,11,0,3,4,3,7,3,4,0,0,27,3,0,8,14,25,40,15,11,0,128,0,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,7,17,21,10,16,49,42,22,10,6,194,37,28,17,31,23,21,9,4,0,163,4,0,0,0,0,4,0,0,0,9
507011153,4,3,28,24,14,14,6,0,0,101,135,109,107,152,206,223,204,104,35,1275,0,0,0,0,0,0,0,0,0,0,21,38,21,17,29,20,3,0,0,161,3,0,0,0,0,0,0,0,0,4,463,280,265,355,304,218,189,101,10,2178,0,3,0,0,0,3,0,0,0,13,10,12,7,27,12,4,7,3,0,85,3,3,3,5,6,7,7,3,0,41,6,0,3,0,0,3,3,3,0,26,0,0,5,3,9,8,7,0,0,29,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,28,21,9,8,17,14,9,5,0,5,87,11,13,15,16,23,14,39,21,3,155,4,4,0,5,3,4,4,0,0,28,6,4,3,0,3,0,4,3,0,23,11,32,21,20,39,23,30,11,6,198,40,37,35,21,29,20,4,4,0,185,0,0,0,3,0,3,3,0,0,7
507011154,21,22,40,33,32,33,7,0,0,190,134,86,114,172,184,225,150,144,79,1296,0,0,0,0,0,0,0,0,0,0,23,8,13,20,13,16,7,5,0,117,0,0,0,0,0,0,0,3,0,4,471,349,383,427,400,426,383,298,98,3239,3,4,0,3,0,0,4,0,3,23,24,22,29,28,28,26,21,10,3,192,13,9,5,7,10,13,12,3,3,72,11,0,0,0,0,0,3,0,0,24,3,0,0,7,3,4,0,4,0,29,0,0,0,0,0,0,0,0,0,0,8,5,9,4,8,4,0,0,0,38,28,11,13,20,15,3,10,6,0,103,9,3,9,23,23,23,22,15,7,144,0,0,0,5,4,5,4,3,0,36,3,0,0,0,3,0,0,0,0,7,35,20,28,25,27,34,25,24,13,228,40,40,35,45,20,13,9,8,3,206,7,3,9,5,5,3,0,0,0,28
507011155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011158,0,0,0,0,0,0,0,0,0,4,13,0,10,22,23,30,8,0,0,101,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,55,36,10,40,25,23,5,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,9,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,0,0,4,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,6,4,4,5,0,0,27,0,4,3,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0
507011159,37,38,55,57,48,36,11,10,0,287,271,201,157,303,376,297,172,134,62,1972,0,0,0,0,0,0,0,0,0,0,67,43,35,26,43,27,11,12,7,271,6,9,4,4,4,0,0,0,0,32,532,424,428,454,441,310,137,112,23,2863,5,15,7,12,7,7,0,5,0,62,17,17,25,23,25,21,11,9,3,143,0,3,3,4,4,3,4,0,0,27,3,0,0,0,7,3,3,0,0,23,11,8,7,8,9,9,3,0,0,56,7,0,0,3,0,0,0,0,0,7,9,7,11,8,6,0,0,0,0,48,28,38,12,14,27,11,4,3,0,145,23,24,18,25,61,32,36,24,6,242,0,0,0,5,3,0,6,10,0,25,3,9,8,0,3,0,0,0,3,30,59,31,40,32,52,60,43,21,16,354,95,62,56,64,52,28,20,9,4,382,7,10,6,5,11,0,6,3,0,45
507011160,15,10,13,29,12,18,5,3,0,93,123,79,89,174,199,240,206,115,36,1263,0,0,0,0,0,0,0,0,0,0,14,11,10,13,8,7,14,8,3,79,0,0,0,0,0,0,0,0,0,0,695,469,457,582,566,569,444,318,103,4209,4,0,5,3,0,3,3,0,0,23,23,23,34,27,26,31,24,12,0,202,3,8,3,3,7,4,3,0,0,25,0,0,4,0,0,0,5,0,0,19,5,3,9,9,3,7,4,4,0,35,0,0,0,0,0,0,0,0,0,0,3,7,8,5,9,0,5,0,0,31,16,12,16,14,14,7,0,0,0,78,8,9,8,19,24,25,42,10,6,152,0,8,0,0,3,0,4,5,0,20,3,4,4,4,0,0,0,0,0,15,9,11,13,10,27,27,24,27,8,155,31,23,22,34,18,17,3,5,0,150,0,0,0,0,6,3,0,0,0,20
507011161,46,28,87,61,25,23,6,0,0,271,290,155,314,335,239,162,102,80,37,1710,0,0,0,0,0,0,0,0,0,0,60,27,42,32,32,17,10,4,0,215,3,0,0,0,0,0,0,0,0,5,865,418,746,545,347,177,75,70,28,3278,0,0,3,0,0,5,0,0,0,14,32,18,41,25,12,15,7,6,0,151,6,6,10,5,0,4,0,0,0,31,3,5,5,0,0,0,0,0,0,13,0,5,9,3,6,3,0,3,0,24,6,7,5,0,7,0,0,0,0,24,6,8,5,10,8,0,4,0,0,40,44,23,25,28,22,9,3,0,0,143,50,20,46,54,41,26,31,4,6,282,0,0,0,4,0,0,0,0,5,7,4,0,6,5,4,0,0,0,0,19,47,22,56,42,32,28,24,12,8,271,85,52,87,66,31,20,9,5,3,368,0,5,3,5,4,0,0,0,0,11
507011163,18,11,10,24,9,8,4,0,0,77,161,144,134,179,221,173,78,51,19,1174,0,0,0,0,0,0,0,0,0,0,19,15,20,12,15,8,5,0,0,90,0,0,0,0,0,0,0,0,0,6,582,345,363,359,341,207,95,41,5,2333,0,0,0,0,3,5,0,0,0,8,18,13,29,12,24,11,8,0,0,120,14,0,0,5,5,0,7,0,0,33,0,0,0,0,0,0,0,0,0,5,4,11,8,0,6,5,5,0,0,33,0,0,0,0,0,0,0,0,0,6,5,0,6,3,4,3,0,0,0,28,30,9,14,17,12,6,3,0,0,91,15,11,13,11,47,27,14,11,0,139,0,3,0,4,0,0,5,0,0,15,0,0,0,0,0,3,0,0,0,8,18,18,22,21,29,20,8,8,0,151,41,31,29,33,14,16,3,0,0,176,7,0,6,0,0,0,0,0,0,9
507011259,7,7,22,9,18,8,0,0,0,70,184,85,126,192,164,133,70,28,0,988,0,0,0,0,0,0,0,0,0,0,26,13,30,15,17,9,12,0,0,115,0,0,0,0,0,0,0,0,0,0,619,317,369,407,324,196,102,43,12,2395,4,0,0,0,0,3,0,0,0,12,30,17,22,20,26,12,6,0,4,128,7,0,6,7,0,4,0,0,0,22,0,0,0,0,0,0,0,0,0,4,4,5,3,3,0,0,6,5,0,23,0,0,0,0,0,0,0,0,0,3,4,0,4,0,0,5,4,0,0,19,34,24,18,20,15,4,4,0,0,113,12,11,13,27,15,15,8,10,0,107,0,0,0,3,0,0,0,0,0,12,0,0,0,0,4,0,0,0,0,6,27,10,15,34,16,21,15,4,0,141,57,30,37,30,23,12,0,0,0,188,3,0,0,0,3,0,0,0,0,11
507011260,5,10,27,9,14,11,7,0,0,85,81,52,47,90,96,108,53,23,6,554,0,0,0,0,0,0,0,0,0,0,11,20,5,6,14,15,4,0,0,84,0,0,0,0,0,0,0,0,0,7,158,145,61,114,131,111,43,8,4,779,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,12,0,0,0,3,3,6,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,10,0,9,12,0,10,13,6,3,0,55,6,3,3,3,15,15,8,0,0,52,4,0,0,0,0,4,0,0,0,6,0,0,4,0,0,0,0,0,0,4,15,12,4,12,16,22,6,0,0,75,20,13,10,9,14,12,0,3,0,75,3,0,0,0,0,0,0,0,0,5
507021164,14,3,12,22,20,20,0,0,0,96,183,86,77,194,216,215,126,81,54,1230,0,0,0,0,0,0,0,0,0,0,22,13,0,18,9,12,10,4,0,91,0,0,0,0,0,0,0,0,0,0,462,252,154,273,342,229,156,138,40,2038,0,0,0,0,0,0,0,3,0,7,4,3,8,7,6,10,0,0,0,37,3,0,3,0,6,16,8,3,0,31,0,0,0,0,0,0,0,0,0,0,3,3,0,6,6,6,5,4,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,4,9,3,3,7,0,0,0,26,21,8,10,19,41,35,21,11,7,171,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,45,23,8,32,42,37,18,17,14,237,13,18,13,11,21,16,10,3,0,110,3,0,0,0,3,0,0,3,0,14
507021165,23,18,45,77,45,50,15,4,0,277,160,109,187,260,309,404,268,134,68,1903,0,0,0,0,0,0,0,0,0,0,17,19,25,20,18,14,11,4,0,135,0,0,0,0,0,0,0,0,0,0,420,298,451,452,457,399,364,301,136,3274,0,0,6,0,3,0,4,0,0,22,6,11,13,11,14,16,15,9,3,97,3,0,8,3,9,10,5,5,5,53,5,5,0,0,5,0,0,0,0,10,3,5,10,10,7,15,12,4,0,68,3,0,0,3,0,0,0,0,0,8,0,4,3,9,0,0,0,0,0,18,8,3,8,9,9,6,6,0,0,46,14,19,28,27,50,65,29,14,7,260,0,3,0,0,3,0,0,0,0,6,0,0,0,4,0,0,0,0,0,10,26,23,31,39,43,57,40,21,3,289,29,29,45,26,31,34,16,10,11,230,0,0,0,0,4,4,4,0,0,17
507021166,19,14,36,50,47,42,11,0,0,224,182,110,129,213,302,354,262,192,67,1812,0,0,0,0,0,0,0,0,0,0,16,9,15,15,20,22,10,0,3,114,0,0,0,0,0,0,0,0,0,0,669,422,400,549,554,523,434,426,125,4104,0,0,0,0,0,4,8,3,0,21,19,12,16,30,14,13,14,10,0,145,8,4,9,8,0,3,4,0,6,47,0,0,0,4,4,0,0,0,5,11,4,4,13,15,9,9,3,4,4,71,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,23,5,4,4,0,12,7,0,4,5,41,5,17,12,13,22,33,30,25,10,171,0,0,0,4,0,7,5,0,0,12,7,0,0,5,0,0,0,0,0,18,23,23,26,46,57,46,38,26,9,296,54,45,38,30,55,35,13,14,0,289,3,0,3,3,0,6,8,0,0,17
507021167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031169,18,12,40,22,16,4,0,0,0,112,323,136,244,272,186,134,87,24,0,1410,0,0,0,0,0,0,0,0,0,0,30,25,22,20,11,9,3,0,0,122,0,0,0,0,0,0,0,0,0,0,506,249,441,289,164,100,48,18,3,1825,6,0,0,8,0,0,0,0,0,17,18,3,23,20,11,8,0,0,0,84,11,5,6,13,4,11,8,0,0,51,8,5,6,3,5,0,0,0,0,31,13,5,10,10,0,3,0,0,0,39,0,0,0,0,0,0,0,0,0,0,3,3,0,5,5,0,0,0,0,27,46,19,33,28,14,14,7,0,0,146,17,11,33,20,26,20,18,0,0,141,7,0,8,0,0,8,0,0,0,27,13,0,3,0,3,0,0,0,0,20,43,29,48,27,25,19,14,7,0,196,85,53,69,42,25,8,3,0,0,286,5,3,8,0,6,0,0,0,0,27
507031170,12,6,19,17,10,15,4,0,0,87,184,95,114,179,186,170,175,135,64,1302,0,0,0,0,0,0,0,0,0,0,26,7,15,16,15,15,10,7,5,116,0,0,0,0,0,0,0,0,0,0,273,144,194,189,176,118,100,65,14,1272,0,6,0,6,4,3,0,0,0,23,8,3,6,0,5,8,3,0,0,30,25,6,10,10,16,14,15,3,3,108,9,5,3,6,3,4,3,0,0,36,12,3,16,6,4,4,8,5,4,53,9,0,4,0,0,0,0,0,0,9,3,3,5,8,4,6,5,0,0,29,24,6,19,4,7,4,8,5,0,80,7,17,14,20,25,21,26,19,12,163,10,5,8,3,5,3,0,0,0,34,6,3,0,3,0,3,3,0,0,15,17,19,18,20,22,31,26,19,8,184,70,39,42,42,21,24,21,3,0,261,6,3,5,0,0,0,0,4,0,18
507031172,0,0,0,0,0,0,0,0,0,0,6,5,0,5,8,0,7,4,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,10,6,4,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031174,21,19,19,22,16,12,3,5,0,118,316,197,238,305,356,339,237,147,24,2154,0,0,0,0,0,0,0,0,0,0,24,16,16,19,23,24,16,3,0,147,0,0,0,0,0,0,0,0,0,0,464,317,319,339,233,241,152,83,10,2163,7,0,4,7,3,4,5,0,0,31,16,3,24,8,7,18,7,4,0,90,28,20,29,20,19,22,13,12,0,160,6,0,0,3,4,3,0,0,0,32,5,0,9,6,6,4,5,5,4,46,0,0,0,0,0,0,0,0,0,0,9,0,13,8,0,5,3,0,0,42,30,9,21,16,15,12,10,0,0,118,9,6,19,22,40,40,44,18,5,191,0,6,9,8,13,4,11,9,0,55,0,3,0,0,4,0,7,0,0,16,28,21,30,24,38,44,26,11,3,216,93,56,61,49,37,20,14,5,0,333,6,0,9,0,4,0,0,0,0,21
507031261,9,5,0,5,7,3,0,0,0,29,72,53,31,79,126,128,40,13,4,545,0,0,0,0,0,0,0,0,0,0,4,11,0,10,16,9,10,4,0,63,0,0,0,0,0,0,0,0,0,0,109,115,39,82,100,81,31,15,0,575,0,0,0,0,3,5,0,0,0,10,4,0,0,5,4,8,4,0,0,19,5,0,0,0,0,3,0,0,0,10,0,3,0,0,4,0,0,0,0,7,0,4,0,4,11,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,0,3,11,4,0,0,0,37,9,6,8,9,9,17,9,0,0,60,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,11,7,4,7,12,10,8,4,0,67,24,14,5,17,14,3,0,0,0,72,0,0,0,0,0,0,0,0,0,0
507041175,46,62,36,55,65,34,16,7,0,324,276,219,98,224,329,392,285,182,94,2101,0,0,0,0,0,0,0,0,0,0,36,19,18,32,28,39,16,3,3,194,4,0,0,4,0,3,0,0,0,12,500,472,258,308,431,332,204,111,52,2674,3,3,3,6,8,8,0,5,0,37,14,15,9,21,21,14,7,9,0,114,3,4,3,3,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,15,0,7,19,10,7,7,3,0,71,0,0,0,0,0,0,0,0,0,0,4,4,5,3,6,6,0,5,0,36,25,12,14,11,19,9,5,6,0,102,28,33,23,39,61,60,45,34,14,334,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,3,0,0,0,10,76,58,32,52,68,106,77,69,24,566,51,40,27,44,37,38,20,4,3,265,0,0,0,4,5,0,0,0,0,12
507041176,25,49,17,30,23,24,7,0,4,183,66,53,34,67,95,103,94,49,28,584,0,0,0,0,0,0,0,0,0,0,32,24,3,19,24,13,10,3,0,140,0,0,0,0,0,0,0,0,0,0,229,183,92,144,142,133,82,33,17,1048,0,3,0,0,0,0,3,0,0,14,0,7,0,5,10,0,0,0,0,25,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,3,5,3,3,0,0,0,0,19,4,0,3,3,0,0,0,0,0,15,0,5,0,0,3,0,0,4,0,9,13,3,5,7,9,0,0,0,0,32,14,11,9,11,18,27,8,8,6,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,25,9,21,30,30,34,11,6,177,25,14,13,14,15,14,8,3,0,113,0,0,0,0,0,0,0,0,0,7
507041177,6,14,43,42,31,27,8,0,0,176,271,131,229,352,398,423,293,273,177,2544,0,0,0,0,0,0,0,0,0,0,28,17,13,23,17,13,17,14,9,149,0,0,0,0,0,0,0,0,0,0,812,435,446,573,547,379,275,210,83,3764,0,0,0,0,10,3,7,8,3,31,11,7,9,12,12,9,5,3,0,72,10,3,12,7,13,19,0,10,3,73,3,0,0,0,0,0,0,0,0,19,5,3,8,3,9,7,9,12,3,59,0,0,0,0,0,0,0,0,0,4,6,5,5,3,9,3,0,0,0,27,11,7,12,10,7,6,0,5,0,51,21,11,10,28,59,59,53,46,46,337,3,0,0,3,0,4,0,0,0,20,3,0,3,0,0,3,0,3,5,20,36,32,31,45,54,73,73,62,24,430,41,33,43,28,40,48,23,14,0,262,4,0,3,4,3,0,0,4,0,16
507041178,22,40,54,71,63,65,19,13,5,347,292,218,136,313,407,430,322,311,151,2581,0,0,0,0,0,0,0,0,0,0,55,54,30,34,59,31,18,20,11,315,0,0,5,0,0,5,0,4,3,21,678,499,398,459,462,413,251,220,95,3479,4,4,5,5,11,10,17,11,8,75,34,38,14,28,41,16,16,11,10,204,6,4,6,4,3,0,0,0,0,32,0,0,0,0,4,0,0,0,0,8,11,9,10,9,14,10,7,6,3,73,0,3,0,0,0,0,4,0,0,7,7,13,7,3,5,3,3,0,0,48,10,20,15,11,18,18,14,4,0,108,40,34,39,54,64,77,59,52,29,444,0,3,0,0,3,12,0,4,3,19,0,0,0,0,4,6,0,4,0,13,75,81,55,75,88,118,98,86,40,717,86,82,67,55,63,57,20,22,6,468,5,0,3,0,0,6,0,3,0,19
507041179,48,71,40,45,60,71,24,3,0,378,118,176,79,134,218,301,216,163,139,1536,0,0,0,0,0,0,0,0,0,0,27,40,14,23,28,33,17,9,7,196,0,0,5,0,0,0,0,0,0,7,241,202,131,160,180,211,132,89,38,1386,3,0,0,3,6,8,5,0,6,33,11,0,10,0,6,6,3,0,0,45,0,7,4,3,3,0,0,0,0,13,0,4,0,0,3,0,0,0,0,20,4,0,0,4,5,10,3,0,3,27,0,3,0,0,0,0,0,0,0,10,4,7,5,6,4,3,5,0,0,23,29,27,10,10,16,23,9,0,0,125,34,51,29,29,56,70,37,32,13,357,0,0,0,0,0,4,0,0,3,6,0,0,0,0,0,0,0,0,0,3,38,39,28,26,45,73,45,37,26,360,54,60,26,31,57,33,13,11,0,288,0,0,0,0,0,0,0,0,0,4
